20230920
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 7.27092 9.81636 7.21000 "2023-09-20 11:00:00" "2023-09-20 11:00:00"
18600 7.11428 9.60827 7.21000 "2023-09-20 11:10:00" "2023-09-20 11:00:00"
18600 7.11428 9.60827 6.74700 "2023-09-20 11:10:00" "2023-09-20 11:10:00"
18600 7.11428 9.60827 7.21000 "2023-09-20 11:10:00" "2023-09-20 11:00:00"
18600 7.11428 9.60827 6.74700 "2023-09-20 11:10:00" "2023-09-20 11:10:00"
19200 7.11826 9.30317 7.21000 "2023-09-20 11:20:00" "2023-09-20 11:00:00"
19200 7.11826 9.30317 6.74700 "2023-09-20 11:20:00" "2023-09-20 11:10:00"
19200 7.11826 9.30317 7.17800 "2023-09-20 11:20:00" "2023-09-20 11:20:00"
19200 7.11826 9.30317 7.21000 "2023-09-20 11:20:00" "2023-09-20 11:00:00"
19200 7.11826 9.30317 6.74700 "2023-09-20 11:20:00" "2023-09-20 11:10:00"
19200 7.11826 9.30317 7.17800 "2023-09-20 11:20:00" "2023-09-20 11:20:00"
19200 7.11826 9.30317 7.21000 "2023-09-20 11:20:00" "2023-09-20 11:00:00"
19200 7.11826 9.30317 6.74700 "2023-09-20 11:20:00" "2023-09-20 11:10:00"
19200 7.11826 9.30317 7.17800 "2023-09-20 11:20:00" "2023-09-20 11:20:00"
19800 7.05567 8.91772 7.21000 "2023-09-20 11:30:00" "2023-09-20 11:00:00"
19800 7.05567 8.91772 6.74700 "2023-09-20 11:30:00" "2023-09-20 11:10:00"
19800 7.05567 8.91772 7.17800 "2023-09-20 11:30:00" "2023-09-20 11:20:00"
19800 7.05567 8.91772 7.62100 "2023-09-20 11:30:00" "2023-09-20 11:30:00"
19800 7.05567 8.91772 7.21000 "2023-09-20 11:30:00" "2023-09-20 11:00:00"
19800 7.05567 8.91772 6.74700 "2023-09-20 11:30:00" "2023-09-20 11:10:00"
19800 7.05567 8.91772 7.17800 "2023-09-20 11:30:00" "2023-09-20 11:20:00"
19800 7.05567 8.91772 7.62100 "2023-09-20 11:30:00" "2023-09-20 11:30:00"
19800 7.05567 8.91772 7.21000 "2023-09-20 11:30:00" "2023-09-20 11:00:00"
19800 7.05567 8.91772 6.74700 "2023-09-20 11:30:00" "2023-09-20 11:10:00"
19800 7.05567 8.91772 7.17800 "2023-09-20 11:30:00" "2023-09-20 11:20:00"
19800 7.05567 8.91772 7.62100 "2023-09-20 11:30:00" "2023-09-20 11:30:00"
19800 7.05567 8.91772 7.21000 "2023-09-20 11:30:00" "2023-09-20 11:00:00"
19800 7.05567 8.91772 6.74700 "2023-09-20 11:30:00" "2023-09-20 11:10:00"
19800 7.05567 8.91772 7.17800 "2023-09-20 11:30:00" "2023-09-20 11:20:00"
19800 7.05567 8.91772 7.62100 "2023-09-20 11:30:00" "2023-09-20 11:30:00"
20400 7.00782 8.70082 7.21000 "2023-09-20 11:40:00" "2023-09-20 11:00:00"
20400 7.00782 8.70082 6.74700 "2023-09-20 11:40:00" "2023-09-20 11:10:00"
20400 7.00782 8.70082 7.17800 "2023-09-20 11:40:00" "2023-09-20 11:20:00"
20400 7.00782 8.70082 7.62100 "2023-09-20 11:40:00" "2023-09-20 11:30:00"
20400 7.00782 8.70082 6.64500 "2023-09-20 11:40:00" "2023-09-20 11:40:00"
20400 7.00782 8.70082 7.21000 "2023-09-20 11:40:00" "2023-09-20 11:00:00"
20400 7.00782 8.70082 6.74700 "2023-09-20 11:40:00" "2023-09-20 11:10:00"
20400 7.00782 8.70082 7.17800 "2023-09-20 11:40:00" "2023-09-20 11:20:00"
20400 7.00782 8.70082 7.62100 "2023-09-20 11:40:00" "2023-09-20 11:30:00"
20400 7.00782 8.70082 6.64500 "2023-09-20 11:40:00" "2023-09-20 11:40:00"
20400 7.00782 8.70082 7.21000 "2023-09-20 11:40:00" "2023-09-20 11:00:00"
20400 7.00782 8.70082 6.74700 "2023-09-20 11:40:00" "2023-09-20 11:10:00"
20400 7.00782 8.70082 7.17800 "2023-09-20 11:40:00" "2023-09-20 11:20:00"
20400 7.00782 8.70082 7.62100 "2023-09-20 11:40:00" "2023-09-20 11:30:00"
20400 7.00782 8.70082 6.64500 "2023-09-20 11:40:00" "2023-09-20 11:40:00"
20400 7.00782 8.70082 7.21000 "2023-09-20 11:40:00" "2023-09-20 11:00:00"
20400 7.00782 8.70082 6.74700 "2023-09-20 11:40:00" "2023-09-20 11:10:00"
20400 7.00782 8.70082 7.17800 "2023-09-20 11:40:00" "2023-09-20 11:20:00"
20400 7.00782 8.70082 7.62100 "2023-09-20 11:40:00" "2023-09-20 11:30:00"
20400 7.00782 8.70082 6.64500 "2023-09-20 11:40:00" "2023-09-20 11:40:00"
20400 7.00782 8.70082 7.21000 "2023-09-20 11:40:00" "2023-09-20 11:00:00"
20400 7.00782 8.70082 6.74700 "2023-09-20 11:40:00" "2023-09-20 11:10:00"
20400 7.00782 8.70082 7.17800 "2023-09-20 11:40:00" "2023-09-20 11:20:00"
20400 7.00782 8.70082 7.62100 "2023-09-20 11:40:00" "2023-09-20 11:30:00"
20400 7.00782 8.70082 6.64500 "2023-09-20 11:40:00" "2023-09-20 11:40:00"
21000 6.99118 8.56927 7.21000 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 6.99118 8.56927 6.74700 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 6.99118 8.56927 7.17800 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 6.99118 8.56927 7.62100 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 6.99118 8.56927 6.64500 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 6.99118 8.56927 6.60800 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21000 6.99118 8.56927 7.21000 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 6.99118 8.56927 6.74700 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 6.99118 8.56927 7.17800 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 6.99118 8.56927 7.62100 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 6.99118 8.56927 6.64500 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 6.99118 8.56927 6.60800 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21000 6.99118 8.56927 7.21000 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 6.99118 8.56927 6.74700 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 6.99118 8.56927 7.17800 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 6.99118 8.56927 7.62100 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 6.99118 8.56927 6.64500 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 6.99118 8.56927 6.60800 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21000 6.99118 8.56927 7.21000 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 6.99118 8.56927 6.74700 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 6.99118 8.56927 7.17800 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 6.99118 8.56927 7.62100 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 6.99118 8.56927 6.64500 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 6.99118 8.56927 6.60800 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21000 6.99118 8.56927 7.21000 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 6.99118 8.56927 6.74700 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 6.99118 8.56927 7.17800 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 6.99118 8.56927 7.62100 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 6.99118 8.56927 6.64500 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 6.99118 8.56927 6.60800 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21000 6.99118 8.56927 7.21000 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 6.99118 8.56927 6.74700 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 6.99118 8.56927 7.17800 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 6.99118 8.56927 7.62100 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 6.99118 8.56927 6.64500 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 6.99118 8.56927 6.60800 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21600 6.95913 8.56511 6.74700 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 6.95913 8.56511 7.17800 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 6.95913 8.56511 7.62100 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 6.95913 8.56511 6.64500 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 6.95913 8.56511 6.60800 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 6.95913 8.56511 7.11800 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
21600 6.95913 8.56511 6.74700 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 6.95913 8.56511 7.17800 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 6.95913 8.56511 7.62100 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 6.95913 8.56511 6.64500 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 6.95913 8.56511 6.60800 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 6.95913 8.56511 7.11800 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
21600 6.95913 8.56511 6.74700 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 6.95913 8.56511 7.17800 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 6.95913 8.56511 7.62100 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 6.95913 8.56511 6.64500 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 6.95913 8.56511 6.60800 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 6.95913 8.56511 7.11800 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
21600 6.95913 8.56511 6.74700 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 6.95913 8.56511 7.17800 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 6.95913 8.56511 7.62100 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 6.95913 8.56511 6.64500 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 6.95913 8.56511 6.60800 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 6.95913 8.56511 7.11800 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
21600 6.95913 8.56511 6.74700 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 6.95913 8.56511 7.17800 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 6.95913 8.56511 7.62100 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 6.95913 8.56511 6.64500 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 6.95913 8.56511 6.60800 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 6.95913 8.56511 7.11800 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
21600 6.95913 8.56511 6.74700 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 6.95913 8.56511 7.17800 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 6.95913 8.56511 7.62100 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 6.95913 8.56511 6.64500 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 6.95913 8.56511 6.60800 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 6.95913 8.56511 7.11800 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
22200 6.93156 8.90511 7.17800 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 6.93156 8.90511 7.62100 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 6.93156 8.90511 6.64500 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
22200 6.93156 8.90511 6.60800 "2023-09-20 12:10:00" "2023-09-20 11:50:00"
22200 6.93156 8.90511 7.11800 "2023-09-20 12:10:00" "2023-09-20 12:00:00"
22200 6.93156 8.90511 6.27500 "2023-09-20 12:10:00" "2023-09-20 12:10:00"
22200 6.93156 8.90511 7.17800 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 6.93156 8.90511 7.62100 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 6.93156 8.90511 6.64500 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
22200 6.93156 8.90511 6.60800 "2023-09-20 12:10:00" "2023-09-20 11:50:00"
22200 6.93156 8.90511 7.11800 "2023-09-20 12:10:00" "2023-09-20 12:00:00"
22200 6.93156 8.90511 6.27500 "2023-09-20 12:10:00" "2023-09-20 12:10:00"
22200 6.93156 8.90511 7.17800 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 6.93156 8.90511 7.62100 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 6.93156 8.90511 6.64500 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
22200 6.93156 8.90511 6.60800 "2023-09-20 12:10:00" "2023-09-20 11:50:00"
22200 6.93156 8.90511 7.11800 "2023-09-20 12:10:00" "2023-09-20 12:00:00"
22200 6.93156 8.90511 6.27500 "2023-09-20 12:10:00" "2023-09-20 12:10:00"
22200 6.93156 8.90511 7.17800 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 6.93156 8.90511 7.62100 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 6.93156 8.90511 6.64500 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
22200 6.93156 8.90511 6.60800 "2023-09-20 12:10:00" "2023-09-20 11:50:00"
22200 6.93156 8.90511 7.11800 "2023-09-20 12:10:00" "2023-09-20 12:00:00"
22200 6.93156 8.90511 6.27500 "2023-09-20 12:10:00" "2023-09-20 12:10:00"
22200 6.93156 8.90511 7.17800 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 6.93156 8.90511 7.62100 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 6.93156 8.90511 6.64500 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
22200 6.93156 8.90511 6.60800 "2023-09-20 12:10:00" "2023-09-20 11:50:00"
22200 6.93156 8.90511 7.11800 "2023-09-20 12:10:00" "2023-09-20 12:00:00"
22200 6.93156 8.90511 6.27500 "2023-09-20 12:10:00" "2023-09-20 12:10:00"
22200 6.93156 8.90511 7.17800 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 6.93156 8.90511 7.62100 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 6.93156 8.90511 6.64500 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
22200 6.93156 8.90511 6.60800 "2023-09-20 12:10:00" "2023-09-20 11:50:00"
22200 6.93156 8.90511 7.11800 "2023-09-20 12:10:00" "2023-09-20 12:00:00"
22200 6.93156 8.90511 6.27500 "2023-09-20 12:10:00" "2023-09-20 12:10:00"
22800 6.70789 9.27577 7.62100 "2023-09-20 12:20:00" "2023-09-20 11:30:00"
22800 6.70789 9.27577 6.64500 "2023-09-20 12:20:00" "2023-09-20 11:40:00"
22800 6.70789 9.27577 6.60800 "2023-09-20 12:20:00" "2023-09-20 11:50:00"
22800 6.70789 9.27577 7.11800 "2023-09-20 12:20:00" "2023-09-20 12:00:00"
22800 6.70789 9.27577 6.27500 "2023-09-20 12:20:00" "2023-09-20 12:10:00"
22800 6.70789 9.27577 6.86400 "2023-09-20 12:20:00" "2023-09-20 12:20:00"
22800 6.70789 9.27577 7.62100 "2023-09-20 12:20:00" "2023-09-20 11:30:00"
22800 6.70789 9.27577 6.64500 "2023-09-20 12:20:00" "2023-09-20 11:40:00"
22800 6.70789 9.27577 6.60800 "2023-09-20 12:20:00" "2023-09-20 11:50:00"
22800 6.70789 9.27577 7.11800 "2023-09-20 12:20:00" "2023-09-20 12:00:00"
22800 6.70789 9.27577 6.27500 "2023-09-20 12:20:00" "2023-09-20 12:10:00"
22800 6.70789 9.27577 6.86400 "2023-09-20 12:20:00" "2023-09-20 12:20:00"
22800 6.70789 9.27577 7.62100 "2023-09-20 12:20:00" "2023-09-20 11:30:00"
22800 6.70789 9.27577 6.64500 "2023-09-20 12:20:00" "2023-09-20 11:40:00"
22800 6.70789 9.27577 6.60800 "2023-09-20 12:20:00" "2023-09-20 11:50:00"
22800 6.70789 9.27577 7.11800 "2023-09-20 12:20:00" "2023-09-20 12:00:00"
22800 6.70789 9.27577 6.27500 "2023-09-20 12:20:00" "2023-09-20 12:10:00"
