20230906
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 5.95590 5.06047 5.93723 "2023-09-06 11:00:00" "2023-09-06 11:00:00"
18600 6.41908 5.12958 6.37462 "2023-09-06 11:10:00" "2023-09-06 11:00:00"
18600 6.41908 5.12958 6.42472 "2023-09-06 11:10:00" "2023-09-06 11:10:00"
19200 6.50444 5.38521 6.65171 "2023-09-06 11:20:00" "2023-09-06 11:00:00"
19200 6.50444 5.38521 6.73671 "2023-09-06 11:20:00" "2023-09-06 11:10:00"
19200 6.50444 5.38521 6.56810 "2023-09-06 11:20:00" "2023-09-06 11:20:00"
19800 6.35405 5.46851 6.71182 "2023-09-06 11:30:00" "2023-09-06 11:00:00"
19800 6.35405 5.46851 6.83151 "2023-09-06 11:30:00" "2023-09-06 11:10:00"
19800 6.35405 5.46851 6.54269 "2023-09-06 11:30:00" "2023-09-06 11:20:00"
19800 6.35405 5.46851 6.37314 "2023-09-06 11:30:00" "2023-09-06 11:30:00"
20400 6.22825 5.34458 6.69320 "2023-09-06 11:40:00" "2023-09-06 11:00:00"
20400 6.22825 5.34458 6.84388 "2023-09-06 11:40:00" "2023-09-06 11:10:00"
20400 6.22825 5.34458 6.47049 "2023-09-06 11:40:00" "2023-09-06 11:20:00"
20400 6.22825 5.34458 6.23300 "2023-09-06 11:40:00" "2023-09-06 11:30:00"
20400 6.22825 5.34458 6.27747 "2023-09-06 11:40:00" "2023-09-06 11:40:00"
21000 5.89172 5.29431 6.82199 "2023-09-06 11:50:00" "2023-09-06 11:00:00"
21000 5.89172 5.29431 6.99137 "2023-09-06 11:50:00" "2023-09-06 11:10:00"
21000 5.89172 5.29431 6.55297 "2023-09-06 11:50:00" "2023-09-06 11:20:00"
21000 5.89172 5.29431 6.25571 "2023-09-06 11:50:00" "2023-09-06 11:30:00"
21000 5.89172 5.29431 6.35340 "2023-09-06 11:50:00" "2023-09-06 11:40:00"
21000 5.89172 5.29431 6.04014 "2023-09-06 11:50:00" "2023-09-06 11:50:00"
21600 5.49031 5.26971 6.98194 "2023-09-06 12:00:00" "2023-09-06 11:10:00"
21600 5.49031 5.26971 6.50658 "2023-09-06 12:00:00" "2023-09-06 11:20:00"
21600 5.49031 5.26971 6.17009 "2023-09-06 12:00:00" "2023-09-06 11:30:00"
21600 5.49031 5.26971 6.30216 "2023-09-06 12:00:00" "2023-09-06 11:40:00"
21600 5.49031 5.26971 5.76876 "2023-09-06 12:00:00" "2023-09-06 11:50:00"
21600 5.49031 5.26971 5.50590 "2023-09-06 12:00:00" "2023-09-06 12:00:00"
22200 5.14246 5.47671 6.24599 "2023-09-06 12:10:00" "2023-09-06 11:20:00"
22200 5.14246 5.47671 5.88931 "2023-09-06 12:10:00" "2023-09-06 11:30:00"
22200 5.14246 5.47671 6.05131 "2023-09-06 12:10:00" "2023-09-06 11:40:00"
22200 5.14246 5.47671 5.35653 "2023-09-06 12:10:00" "2023-09-06 11:50:00"
