20230907
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 4.74456 5.51110 4.53600 "2023-09-07 11:00:00" "2023-09-07 11:00:00"
18600 4.88097 5.58292 4.53600 "2023-09-07 11:10:00" "2023-09-07 11:00:00"
18600 4.88097 5.58292 4.67200 "2023-09-07 11:10:00" "2023-09-07 11:10:00"
19200 5.10326 5.50366 4.53600 "2023-09-07 11:20:00" "2023-09-07 11:00:00"
19200 5.10326 5.50366 4.67200 "2023-09-07 11:20:00" "2023-09-07 11:10:00"
19200 5.10326 5.50366 4.83700 "2023-09-07 11:20:00" "2023-09-07 11:20:00"
19800 5.31716 5.20558 4.53600 "2023-09-07 11:30:00" "2023-09-07 11:00:00"
19800 5.31716 5.20558 4.67200 "2023-09-07 11:30:00" "2023-09-07 11:10:00"
19800 5.31716 5.20558 4.83700 "2023-09-07 11:30:00" "2023-09-07 11:20:00"
19800 5.31716 5.20558 5.22800 "2023-09-07 11:30:00" "2023-09-07 11:30:00"
20400 5.51221 4.54801 4.53600 "2023-09-07 11:40:00" "2023-09-07 11:00:00"
20400 5.51221 4.54801 4.67200 "2023-09-07 11:40:00" "2023-09-07 11:10:00"
20400 5.51221 4.54801 4.83700 "2023-09-07 11:40:00" "2023-09-07 11:20:00"
20400 5.51221 4.54801 5.22800 "2023-09-07 11:40:00" "2023-09-07 11:30:00"
20400 5.51221 4.54801 5.26000 "2023-09-07 11:40:00" "2023-09-07 11:40:00"
21000 5.64402 3.79924 4.53600 "2023-09-07 11:50:00" "2023-09-07 11:00:00"
21000 5.64402 3.79924 4.67200 "2023-09-07 11:50:00" "2023-09-07 11:10:00"
21000 5.64402 3.79924 4.83700 "2023-09-07 11:50:00" "2023-09-07 11:20:00"
21000 5.64402 3.79924 5.22800 "2023-09-07 11:50:00" "2023-09-07 11:30:00"
21000 5.64402 3.79924 5.26000 "2023-09-07 11:50:00" "2023-09-07 11:40:00"
21000 5.64402 3.79924 5.51400 "2023-09-07 11:50:00" "2023-09-07 11:50:00"
21600 5.64118 3.36951 4.67200 "2023-09-07 12:00:00" "2023-09-07 11:10:00"
21600 5.64118 3.36951 4.83700 "2023-09-07 12:00:00" "2023-09-07 11:20:00"
21600 5.64118 3.36951 5.22800 "2023-09-07 12:00:00" "2023-09-07 11:30:00"
21600 5.64118 3.36951 5.26000 "2023-09-07 12:00:00" "2023-09-07 11:40:00"
21600 5.64118 3.36951 5.51400 "2023-09-07 12:00:00" "2023-09-07 11:50:00"
21600 5.64118 3.36951 5.96500 "2023-09-07 12:00:00" "2023-09-07 12:00:00"
22200 5.58884 2.95360 4.83700 "2023-09-07 12:10:00" "2023-09-07 11:20:00"
22200 5.58884 2.95360 5.22800 "2023-09-07 12:10:00" "2023-09-07 11:30:00"
22200 5.58884 2.95360 5.26000 "2023-09-07 12:10:00" "2023-09-07 11:40:00"
22200 5.58884 2.95360 5.51400 "2023-09-07 12:10:00" "2023-09-07 11:50:00"
22200 5.58884 2.95360 5.96500 "2023-09-07 12:10:00" "2023-09-07 12:00:00"
22200 5.58884 2.95360 5.84100 "2023-09-07 12:10:00" "2023-09-07 12:10:00"
22800 5.40608 2.68136 5.22800 "2023-09-07 12:20:00" "2023-09-07 11:30:00"
22800 5.40608 2.68136 5.26000 "2023-09-07 12:20:00" "2023-09-07 11:40:00"
22800 5.40608 2.68136 5.51400 "2023-09-07 12:20:00" "2023-09-07 11:50:00"
22800 5.40608 2.68136 5.96500 "2023-09-07 12:20:00" "2023-09-07 12:00:00"
22800 5.40608 2.68136 5.84100 "2023-09-07 12:20:00" "2023-09-07 12:10:00"
22800 5.40608 2.68136 5.87900 "2023-09-07 12:20:00" "2023-09-07 12:20:00"
23400 5.11679 2.80237 5.26000 "2023-09-07 12:30:00" "2023-09-07 11:40:00"
23400 5.11679 2.80237 5.51400 "2023-09-07 12:30:00" "2023-09-07 11:50:00"
23400 5.11679 2.80237 5.96500 "2023-09-07 12:30:00" "2023-09-07 12:00:00"
23400 5.11679 2.80237 5.84100 "2023-09-07 12:30:00" "2023-09-07 12:10:00"
23400 5.11679 2.80237 5.87900 "2023-09-07 12:30:00" "2023-09-07 12:20:00"
23400 5.11679 2.80237 5.53900 "2023-09-07 12:30:00" "2023-09-07 12:30:00"
24000 4.90877 3.38265 5.51400 "2023-09-07 12:40:00" "2023-09-07 11:50:00"
24000 4.90877 3.38265 5.96500 "2023-09-07 12:40:00" "2023-09-07 12:00:00"
24000 4.90877 3.38265 5.84100 "2023-09-07 12:40:00" "2023-09-07 12:10:00"
24000 4.90877 3.38265 5.87900 "2023-09-07 12:40:00" "2023-09-07 12:20:00"
24000 4.90877 3.38265 5.53900 "2023-09-07 12:40:00" "2023-09-07 12:30:00"
24000 4.90877 3.38265 5.10200 "2023-09-07 12:40:00" "2023-09-07 12:40:00"
24600 4.79266 3.97692 5.96500 "2023-09-07 12:50:00" "2023-09-07 12:00:00"
24600 4.79266 3.97692 5.84100 "2023-09-07 12:50:00" "2023-09-07 12:10:00"
24600 4.79266 3.97692 5.87900 "2023-09-07 12:50:00" "2023-09-07 12:20:00"
24600 4.79266 3.97692 5.53900 "2023-09-07 12:50:00" "2023-09-07 12:30:00"
24600 4.79266 3.97692 5.10200 "2023-09-07 12:50:00" "2023-09-07 12:40:00"
24600 4.79266 3.97692 4.72200 "2023-09-07 12:50:00" "2023-09-07 12:50:00"
25200 4.76746 4.20348 5.84100 "2023-09-07 13:00:00" "2023-09-07 12:10:00"
25200 4.76746 4.20348 5.87900 "2023-09-07 13:00:00" "2023-09-07 12:20:00"
25200 4.76746 4.20348 5.53900 "2023-09-07 13:00:00" "2023-09-07 12:30:00"
25200 4.76746 4.20348 5.10200 "2023-09-07 13:00:00" "2023-09-07 12:40:00"
25200 4.76746 4.20348 4.72200 "2023-09-07 13:00:00" "2023-09-07 12:50:00"
