20230913
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 1.60613 2.17953 1.73300 "2023-09-13 11:00:00" "2023-09-13 11:00:00"
18600 1.75182 1.92151 1.73300 "2023-09-13 11:10:00" "2023-09-13 11:00:00"
18600 1.75182 1.92151 1.67800 "2023-09-13 11:10:00" "2023-09-13 11:10:00"
19200 1.88959 1.89694 1.73300 "2023-09-13 11:20:00" "2023-09-13 11:00:00"
19200 1.88959 1.89694 1.67800 "2023-09-13 11:20:00" "2023-09-13 11:10:00"
19200 1.88959 1.89694 1.62100 "2023-09-13 11:20:00" "2023-09-13 11:20:00"
19800 2.03466 1.98426 1.73300 "2023-09-13 11:30:00" "2023-09-13 11:00:00"
19800 2.03466 1.98426 1.67800 "2023-09-13 11:30:00" "2023-09-13 11:10:00"
19800 2.03466 1.98426 1.62100 "2023-09-13 11:30:00" "2023-09-13 11:20:00"
19800 2.03466 1.98426 1.71300 "2023-09-13 11:30:00" "2023-09-13 11:30:00"
20400 2.23036 1.90149 1.73300 "2023-09-13 11:40:00" "2023-09-13 11:00:00"
20400 2.23036 1.90149 1.67800 "2023-09-13 11:40:00" "2023-09-13 11:10:00"
20400 2.23036 1.90149 1.62100 "2023-09-13 11:40:00" "2023-09-13 11:20:00"
20400 2.23036 1.90149 1.71300 "2023-09-13 11:40:00" "2023-09-13 11:30:00"
20400 2.23036 1.90149 2.02600 "2023-09-13 11:40:00" "2023-09-13 11:40:00"
21000 2.43297 1.82471 1.73300 "2023-09-13 11:50:00" "2023-09-13 11:00:00"
21000 2.43297 1.82471 1.67800 "2023-09-13 11:50:00" "2023-09-13 11:10:00"
21000 2.43297 1.82471 1.62100 "2023-09-13 11:50:00" "2023-09-13 11:20:00"
21000 2.43297 1.82471 1.71300 "2023-09-13 11:50:00" "2023-09-13 11:30:00"
21000 2.43297 1.82471 2.02600 "2023-09-13 11:50:00" "2023-09-13 11:40:00"
21000 2.43297 1.82471 2.38900 "2023-09-13 11:50:00" "2023-09-13 11:50:00"
21600 2.69200 2.12959 1.67800 "2023-09-13 12:00:00" "2023-09-13 11:10:00"
21600 2.69200 2.12959 1.62100 "2023-09-13 12:00:00" "2023-09-13 11:20:00"
21600 2.69200 2.12959 1.71300 "2023-09-13 12:00:00" "2023-09-13 11:30:00"
21600 2.69200 2.12959 2.02600 "2023-09-13 12:00:00" "2023-09-13 11:40:00"
21600 2.69200 2.12959 2.38900 "2023-09-13 12:00:00" "2023-09-13 11:50:00"
21600 2.69200 2.12959 2.31700 "2023-09-13 12:00:00" "2023-09-13 12:00:00"
22200 2.87426 2.29067 1.62100 "2023-09-13 12:10:00" "2023-09-13 11:20:00"
22200 2.87426 2.29067 1.71300 "2023-09-13 12:10:00" "2023-09-13 11:30:00"
22200 2.87426 2.29067 2.02600 "2023-09-13 12:10:00" "2023-09-13 11:40:00"
22200 2.87426 2.29067 2.38900 "2023-09-13 12:10:00" "2023-09-13 11:50:00"
22200 2.87426 2.29067 2.31700 "2023-09-13 12:10:00" "2023-09-13 12:00:00"
22200 2.87426 2.29067 2.83600 "2023-09-13 12:10:00" "2023-09-13 12:10:00"
22800 3.03500 2.24317 1.71300 "2023-09-13 12:20:00" "2023-09-13 11:30:00"
22800 3.03500 2.24317 2.02600 "2023-09-13 12:20:00" "2023-09-13 11:40:00"
22800 3.03500 2.24317 2.38900 "2023-09-13 12:20:00" "2023-09-13 11:50:00"
22800 3.03500 2.24317 2.31700 "2023-09-13 12:20:00" "2023-09-13 12:00:00"
22800 3.03500 2.24317 2.83600 "2023-09-13 12:20:00" "2023-09-13 12:10:00"
22800 3.03500 2.24317 2.72500 "2023-09-13 12:20:00" "2023-09-13 12:20:00"
23400 3.23746 2.06887 2.02600 "2023-09-13 12:30:00" "2023-09-13 11:40:00"
23400 3.23746 2.06887 2.38900 "2023-09-13 12:30:00" "2023-09-13 11:50:00"
23400 3.23746 2.06887 2.31700 "2023-09-13 12:30:00" "2023-09-13 12:00:00"
23400 3.23746 2.06887 2.83600 "2023-09-13 12:30:00" "2023-09-13 12:10:00"
23400 3.23746 2.06887 2.72500 "2023-09-13 12:30:00" "2023-09-13 12:20:00"
