20230918
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 17.59546 12.00841 17.31900 "2023-09-18 11:00:00" "2023-09-18 11:00:00"
18600 18.00387 12.18444 17.31900 "2023-09-18 11:10:00" "2023-09-18 11:00:00"
18600 18.00387 12.18444 17.35500 "2023-09-18 11:10:00" "2023-09-18 11:10:00"
19200 18.27670 11.89493 17.31900 "2023-09-18 11:20:00" "2023-09-18 11:00:00"
19200 18.27670 11.89493 17.35500 "2023-09-18 11:20:00" "2023-09-18 11:10:00"
19200 18.27670 11.89493 18.69900 "2023-09-18 11:20:00" "2023-09-18 11:20:00"
19800 18.65485 11.38410 17.31900 "2023-09-18 11:30:00" "2023-09-18 11:00:00"
19800 18.65485 11.38410 17.35500 "2023-09-18 11:30:00" "2023-09-18 11:10:00"
19800 18.65485 11.38410 18.69900 "2023-09-18 11:30:00" "2023-09-18 11:20:00"
19800 18.65485 11.38410 18.41500 "2023-09-18 11:30:00" "2023-09-18 11:30:00"
20400 18.98662 10.87029 17.31900 "2023-09-18 11:40:00" "2023-09-18 11:00:00"
20400 18.98662 10.87029 17.35500 "2023-09-18 11:40:00" "2023-09-18 11:10:00"
20400 18.98662 10.87029 18.69900 "2023-09-18 11:40:00" "2023-09-18 11:20:00"
20400 18.98662 10.87029 18.41500 "2023-09-18 11:40:00" "2023-09-18 11:30:00"
20400 18.98662 10.87029 18.97400 "2023-09-18 11:40:00" "2023-09-18 11:40:00"
21000 19.01121 10.72658 17.31900 "2023-09-18 11:50:00" "2023-09-18 11:00:00"
21000 19.01121 10.72658 17.35500 "2023-09-18 11:50:00" "2023-09-18 11:10:00"
21000 19.01121 10.72658 18.69900 "2023-09-18 11:50:00" "2023-09-18 11:20:00"
21000 19.01121 10.72658 18.41500 "2023-09-18 11:50:00" "2023-09-18 11:30:00"
21000 19.01121 10.72658 18.97400 "2023-09-18 11:50:00" "2023-09-18 11:40:00"
21000 19.01121 10.72658 18.58300 "2023-09-18 11:50:00" "2023-09-18 11:50:00"
21600 18.86731 10.68373 17.35500 "2023-09-18 12:00:00" "2023-09-18 11:10:00"
21600 18.86731 10.68373 18.69900 "2023-09-18 12:00:00" "2023-09-18 11:20:00"
21600 18.86731 10.68373 18.41500 "2023-09-18 12:00:00" "2023-09-18 11:30:00"
21600 18.86731 10.68373 18.97400 "2023-09-18 12:00:00" "2023-09-18 11:40:00"
21600 18.86731 10.68373 18.58300 "2023-09-18 12:00:00" "2023-09-18 11:50:00"
