20230903
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 20.52111 16.52370 20.20474 "2023-09-03 11:00:00" "2023-09-03 11:00:00"
18600 20.71418 16.19159 20.06485 "2023-09-03 11:10:00" "2023-09-03 11:00:00"
18600 20.71418 16.19159 20.34251 "2023-09-03 11:10:00" "2023-09-03 11:10:00"
19200 20.83333 16.05128 19.82682 "2023-09-03 11:20:00" "2023-09-03 11:00:00"
19200 20.83333 16.05128 20.27317 "2023-09-03 11:20:00" "2023-09-03 11:10:00"
19200 20.83333 16.05128 20.38144 "2023-09-03 11:20:00" "2023-09-03 11:20:00"
19800 20.78521 15.81179 19.50701 "2023-09-03 11:30:00" "2023-09-03 11:00:00"
19800 20.78521 15.81179 20.11191 "2023-09-03 11:30:00" "2023-09-03 11:10:00"
19800 20.78521 15.81179 20.28998 "2023-09-03 11:30:00" "2023-09-03 11:20:00"
19800 20.78521 15.81179 20.52454 "2023-09-03 11:30:00" "2023-09-03 11:30:00"
20400 20.67215 15.42615 19.16220 "2023-09-03 11:40:00" "2023-09-03 11:00:00"
20400 20.67215 15.42615 19.90620 "2023-09-03 11:40:00" "2023-09-03 11:10:00"
20400 20.67215 15.42615 20.14343 "2023-09-03 11:40:00" "2023-09-03 11:20:00"
20400 20.67215 15.42615 20.47353 "2023-09-03 11:40:00" "2023-09-03 11:30:00"
20400 20.67215 15.42615 20.64609 "2023-09-03 11:40:00" "2023-09-03 11:40:00"
21000 20.63287 15.31034 18.83315 "2023-09-03 11:50:00" "2023-09-03 11:00:00"
21000 20.63287 15.31034 19.69125 "2023-09-03 11:50:00" "2023-09-03 11:10:00"
21000 20.63287 15.31034 19.98088 "2023-09-03 11:50:00" "2023-09-03 11:20:00"
21000 20.63287 15.31034 20.40738 "2023-09-03 11:50:00" "2023-09-03 11:30:00"
21000 20.63287 15.31034 20.66499 "2023-09-03 11:50:00" "2023-09-03 11:40:00"
21000 20.63287 15.31034 20.60452 "2023-09-03 11:50:00" "2023-09-03 11:50:00"
21600 20.61985 15.07999 19.39747 "2023-09-03 12:00:00" "2023-09-03 11:10:00"
21600 20.61985 15.07999 19.72991 "2023-09-03 12:00:00" "2023-09-03 11:20:00"
21600 20.61985 15.07999 20.23903 "2023-09-03 12:00:00" "2023-09-03 11:30:00"
21600 20.61985 15.07999 20.58401 "2023-09-03 12:00:00" "2023-09-03 11:40:00"
21600 20.61985 15.07999 20.49672 "2023-09-03 12:00:00" "2023-09-03 11:50:00"
21600 20.61985 15.07999 20.62178 "2023-09-03 12:00:00" "2023-09-03 12:00:00"
22200 20.53323 14.61470 19.49570 "2023-09-03 12:10:00" "2023-09-03 11:20:00"
22200 20.53323 14.61470 20.07066 "2023-09-03 12:10:00" "2023-09-03 11:30:00"
22200 20.53323 14.61470 20.49288 "2023-09-03 12:10:00" "2023-09-03 11:40:00"
22200 20.53323 14.61470 20.37823 "2023-09-03 12:10:00" "2023-09-03 11:50:00"
22200 20.53323 14.61470 20.55618 "2023-09-03 12:10:00" "2023-09-03 12:00:00"
