20230910
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 18.13674 13.40320 18.17035 "2023-09-10 11:00:00" "2023-09-10 11:00:00"
18600 18.41638 13.06941 18.29632 "2023-09-10 11:10:00" "2023-09-10 11:00:00"
18600 18.41638 13.06941 18.22443 "2023-09-10 11:10:00" "2023-09-10 11:10:00"
19200 18.61021 12.68862 18.45557 "2023-09-10 11:20:00" "2023-09-10 11:00:00"
19200 18.61021 12.68862 18.33027 "2023-09-10 11:20:00" "2023-09-10 11:10:00"
19200 18.61021 12.68862 18.37619 "2023-09-10 11:20:00" "2023-09-10 11:20:00"
19800 18.70702 12.63059 18.54932 "2023-09-10 11:30:00" "2023-09-10 11:00:00"
19800 18.70702 12.63059 18.38806 "2023-09-10 11:30:00" "2023-09-10 11:10:00"
19800 18.70702 12.63059 18.43767 "2023-09-10 11:30:00" "2023-09-10 11:20:00"
19800 18.70702 12.63059 18.38352 "2023-09-10 11:30:00" "2023-09-10 11:30:00"
20400 18.76493 12.70874 18.54553 "2023-09-10 11:40:00" "2023-09-10 11:00:00"
20400 18.76493 12.70874 18.35236 "2023-09-10 11:40:00" "2023-09-10 11:10:00"
20400 18.76493 12.70874 18.41222 "2023-09-10 11:40:00" "2023-09-10 11:20:00"
20400 18.76493 12.70874 18.35792 "2023-09-10 11:40:00" "2023-09-10 11:30:00"
20400 18.76493 12.70874 18.50209 "2023-09-10 11:40:00" "2023-09-10 11:40:00"
21000 18.80851 12.79289 18.52770 "2023-09-10 11:50:00" "2023-09-10 11:00:00"
21000 18.80851 12.79289 18.30885 "2023-09-10 11:50:00" "2023-09-10 11:10:00"
21000 18.80851 12.79289 18.37912 "2023-09-10 11:50:00" "2023-09-10 11:20:00"
21000 18.80851 12.79289 18.32113 "2023-09-10 11:50:00" "2023-09-10 11:30:00"
21000 18.80851 12.79289 18.52179 "2023-09-10 11:50:00" "2023-09-10 11:40:00"
21000 18.80851 12.79289 18.55150 "2023-09-10 11:50:00" "2023-09-10 11:50:00"
21600 18.73372 13.05293 18.32335 "2023-09-10 12:00:00" "2023-09-10 11:10:00"
21600 18.73372 13.05293 18.40092 "2023-09-10 12:00:00" "2023-09-10 11:20:00"
