20230902
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 12.19746 11.27701 12.48828 "2023-09-02 11:00:00" "2023-09-02 11:00:00"
18600 11.95890 11.32585 12.30200 "2023-09-02 11:10:00" "2023-09-02 11:00:00"
18600 11.95890 11.32585 12.17048 "2023-09-02 11:10:00" "2023-09-02 11:10:00"
19200 11.70744 11.13117 12.07194 "2023-09-02 11:20:00" "2023-09-02 11:00:00"
19200 11.70744 11.13117 11.88687 "2023-09-02 11:20:00" "2023-09-02 11:10:00"
19200 11.70744 11.13117 12.09473 "2023-09-02 11:20:00" "2023-09-02 11:20:00"
19800 11.73877 10.79363 11.84800 "2023-09-02 11:30:00" "2023-09-02 11:00:00"
19800 11.73877 10.79363 11.60112 "2023-09-02 11:30:00" "2023-09-02 11:10:00"
19800 11.73877 10.79363 11.94201 "2023-09-02 11:30:00" "2023-09-02 11:20:00"
19800 11.73877 10.79363 11.96638 "2023-09-02 11:30:00" "2023-09-02 11:30:00"
20400 11.75167 10.48111 11.76978 "2023-09-02 11:40:00" "2023-09-02 11:00:00"
20400 11.75167 10.48111 11.46881 "2023-09-02 11:40:00" "2023-09-02 11:10:00"
20400 11.75167 10.48111 11.92128 "2023-09-02 11:40:00" "2023-09-02 11:20:00"
20400 11.75167 10.48111 12.00515 "2023-09-02 11:40:00" "2023-09-02 11:30:00"
20400 11.75167 10.48111 11.65037 "2023-09-02 11:40:00" "2023-09-02 11:40:00"
21000 11.71049 10.47459 11.61857 "2023-09-02 11:50:00" "2023-09-02 11:00:00"
21000 11.71049 10.47459 11.27520 "2023-09-02 11:50:00" "2023-09-02 11:10:00"
21000 11.71049 10.47459 11.82253 "2023-09-02 11:50:00" "2023-09-02 11:20:00"
21000 11.71049 10.47459 11.94648 "2023-09-02 11:50:00" "2023-09-02 11:30:00"
21000 11.71049 10.47459 11.34106 "2023-09-02 11:50:00" "2023-09-02 11:40:00"
21000 11.71049 10.47459 11.37303 "2023-09-02 11:50:00" "2023-09-02 11:50:00"
21600 11.58741 10.56634 11.11825 "2023-09-02 12:00:00" "2023-09-02 11:10:00"
21600 11.58741 10.56634 11.74245 "2023-09-02 12:00:00" "2023-09-02 11:20:00"
21600 11.58741 10.56634 11.90581 "2023-09-02 12:00:00" "2023-09-02 11:30:00"
21600 11.58741 10.56634 11.08677 "2023-09-02 12:00:00" "2023-09-02 11:40:00"
21600 11.58741 10.56634 11.16433 "2023-09-02 12:00:00" "2023-09-02 11:50:00"
21600 11.58741 10.56634 11.35174 "2023-09-02 12:00:00" "2023-09-02 12:00:00"
22200 11.30534 10.81972 11.64768 "2023-09-02 12:10:00" "2023-09-02 11:20:00"
22200 11.30534 10.81972 11.84062 "2023-09-02 12:10:00" "2023-09-02 11:30:00"
22200 11.30534 10.81972 10.83350 "2023-09-02 12:10:00" "2023-09-02 11:40:00"
22200 11.30534 10.81972 10.93876 "2023-09-02 12:10:00" "2023-09-02 11:50:00"
22200 11.30534 10.81972 11.23971 "2023-09-02 12:10:00" "2023-09-02 12:00:00"
22200 11.30534 10.81972 11.40772 "2023-09-02 12:10:00" "2023-09-02 12:10:00"
22800 11.13313 11.12911 11.72405 "2023-09-02 12:20:00" "2023-09-02 11:30:00"
22800 11.13313 11.12911 10.56419 "2023-09-02 12:20:00" "2023-09-02 11:40:00"
22800 11.13313 11.12911 10.69475 "2023-09-02 12:20:00" "2023-09-02 11:50:00"
22800 11.13313 11.12911 11.09101 "2023-09-02 12:20:00" "2023-09-02 12:00:00"
22800 11.13313 11.12911 11.37242 "2023-09-02 12:20:00" "2023-09-02 12:10:00"
22800 11.13313 11.12911 11.39468 "2023-09-02 12:20:00" "2023-09-02 12:20:00"
