20230923
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 1.33042 7.16242 1.72100 "2023-09-23 11:00:00" "2023-09-23 11:00:00"
18600 1.34502 7.21617 1.72100 "2023-09-23 11:10:00" "2023-09-23 11:00:00"
18600 1.34502 7.21617 1.85556 "2023-09-23 11:10:00" "2023-09-23 11:10:00"
19200 1.18663 7.19909 1.72100 "2023-09-23 11:20:00" "2023-09-23 11:00:00"
19200 1.18663 7.19909 1.85556 "2023-09-23 11:20:00" "2023-09-23 11:10:00"
19200 1.18663 7.19909 1.30700 "2023-09-23 11:20:00" "2023-09-23 11:20:00"
19800 0.94334 7.33137 1.72100 "2023-09-23 11:30:00" "2023-09-23 11:00:00"
19800 0.94334 7.33137 1.85556 "2023-09-23 11:30:00" "2023-09-23 11:10:00"
19800 0.94334 7.33137 1.30700 "2023-09-23 11:30:00" "2023-09-23 11:20:00"
19800 0.94334 7.33137 1.12900 "2023-09-23 11:30:00" "2023-09-23 11:30:00"
20400 0.71933 7.39797 1.72100 "2023-09-23 11:40:00" "2023-09-23 11:00:00"
20400 0.71933 7.39797 1.85556 "2023-09-23 11:40:00" "2023-09-23 11:10:00"
20400 0.71933 7.39797 1.30700 "2023-09-23 11:40:00" "2023-09-23 11:20:00"
20400 0.71933 7.39797 1.12900 "2023-09-23 11:40:00" "2023-09-23 11:30:00"
20400 0.71933 7.39797 1.16800 "2023-09-23 11:40:00" "2023-09-23 11:40:00"
21000 0.66820 7.17085 1.72100 "2023-09-23 11:50:00" "2023-09-23 11:00:00"
21000 0.66820 7.17085 1.85556 "2023-09-23 11:50:00" "2023-09-23 11:10:00"
21000 0.66820 7.17085 1.30700 "2023-09-23 11:50:00" "2023-09-23 11:20:00"
21000 0.66820 7.17085 1.12900 "2023-09-23 11:50:00" "2023-09-23 11:30:00"
21000 0.66820 7.17085 1.16800 "2023-09-23 11:50:00" "2023-09-23 11:40:00"
21000 0.66820 7.17085 0.68500 "2023-09-23 11:50:00" "2023-09-23 11:50:00"
21600 0.69910 6.71198 1.85556 "2023-09-23 12:00:00" "2023-09-23 11:10:00"
21600 0.69910 6.71198 1.30700 "2023-09-23 12:00:00" "2023-09-23 11:20:00"
21600 0.69910 6.71198 1.12900 "2023-09-23 12:00:00" "2023-09-23 11:30:00"
21600 0.69910 6.71198 1.16800 "2023-09-23 12:00:00" "2023-09-23 11:40:00"
21600 0.69910 6.71198 0.68500 "2023-09-23 12:00:00" "2023-09-23 11:50:00"
21600 0.69910 6.71198 0.08000 "2023-09-23 12:00:00" "2023-09-23 12:00:00"
22200 0.72323 6.44292 1.30700 "2023-09-23 12:10:00" "2023-09-23 11:20:00"
22200 0.72323 6.44292 1.12900 "2023-09-23 12:10:00" "2023-09-23 11:30:00"
22200 0.72323 6.44292 1.16800 "2023-09-23 12:10:00" "2023-09-23 11:40:00"
22200 0.72323 6.44292 0.68500 "2023-09-23 12:10:00" "2023-09-23 11:50:00"
22200 0.72323 6.44292 0.08000 "2023-09-23 12:10:00" "2023-09-23 12:00:00"
22200 0.72323 6.44292 0.36667 "2023-09-23 12:10:00" "2023-09-23 12:10:00"
22800 0.94610 6.25640 1.12900 "2023-09-23 12:20:00" "2023-09-23 11:30:00"
22800 0.94610 6.25640 1.16800 "2023-09-23 12:20:00" "2023-09-23 11:40:00"
22800 0.94610 6.25640 0.68500 "2023-09-23 12:20:00" "2023-09-23 11:50:00"
22800 0.94610 6.25640 0.08000 "2023-09-23 12:20:00" "2023-09-23 12:00:00"
22800 0.94610 6.25640 0.36667 "2023-09-23 12:20:00" "2023-09-23 12:10:00"
22800 0.94610 6.25640 0.37900 "2023-09-23 12:20:00" "2023-09-23 12:20:00"
23400 1.19412 5.88437 1.16800 "2023-09-23 12:30:00" "2023-09-23 11:40:00"
23400 1.19412 5.88437 0.68500 "2023-09-23 12:30:00" "2023-09-23 11:50:00"
23400 1.19412 5.88437 0.08000 "2023-09-23 12:30:00" "2023-09-23 12:00:00"
23400 1.19412 5.88437 0.36667 "2023-09-23 12:30:00" "2023-09-23 12:10:00"
23400 1.19412 5.88437 0.37900 "2023-09-23 12:30:00" "2023-09-23 12:20:00"
23400 1.19412 5.88437 1.41050 "2023-09-23 12:30:00" "2023-09-23 12:30:00"
24000 1.35277 5.63194 0.68500 "2023-09-23 12:40:00" "2023-09-23 11:50:00"
24000 1.35277 5.63194 0.08000 "2023-09-23 12:40:00" "2023-09-23 12:00:00"
24000 1.35277 5.63194 0.36667 "2023-09-23 12:40:00" "2023-09-23 12:10:00"
24000 1.35277 5.63194 0.37900 "2023-09-23 12:40:00" "2023-09-23 12:20:00"
24000 1.35277 5.63194 1.41050 "2023-09-23 12:40:00" "2023-09-23 12:30:00"
24000 1.35277 5.63194 1.10900 "2023-09-23 12:40:00" "2023-09-23 12:40:00"
24600 1.50553 5.61503 0.08000 "2023-09-23 12:50:00" "2023-09-23 12:00:00"
24600 1.50553 5.61503 0.36667 "2023-09-23 12:50:00" "2023-09-23 12:10:00"
24600 1.50553 5.61503 0.37900 "2023-09-23 12:50:00" "2023-09-23 12:20:00"
24600 1.50553 5.61503 1.41050 "2023-09-23 12:50:00" "2023-09-23 12:30:00"
24600 1.50553 5.61503 1.10900 "2023-09-23 12:50:00" "2023-09-23 12:40:00"
24600 1.50553 5.61503 1.46900 "2023-09-23 12:50:00" "2023-09-23 12:50:00"
25200 1.54242 5.51602 0.36667 "2023-09-23 13:00:00" "2023-09-23 12:10:00"
25200 1.54242 5.51602 0.37900 "2023-09-23 13:00:00" "2023-09-23 12:20:00"
25200 1.54242 5.51602 1.41050 "2023-09-23 13:00:00" "2023-09-23 12:30:00"
25200 1.54242 5.51602 1.10900 "2023-09-23 13:00:00" "2023-09-23 12:40:00"
25200 1.54242 5.51602 1.46900 "2023-09-23 13:00:00" "2023-09-23 12:50:00"
25200 1.54242 5.51602 1.97300 "2023-09-23 13:00:00" "2023-09-23 13:00:00"
25800 1.58912 5.26353 0.37900 "2023-09-23 13:10:00" "2023-09-23 12:20:00"
25800 1.58912 5.26353 1.41050 "2023-09-23 13:10:00" "2023-09-23 12:30:00"
25800 1.58912 5.26353 1.10900 "2023-09-23 13:10:00" "2023-09-23 12:40:00"
25800 1.58912 5.26353 1.46900 "2023-09-23 13:10:00" "2023-09-23 12:50:00"
25800 1.58912 5.26353 1.97300 "2023-09-23 13:10:00" "2023-09-23 13:00:00"
25800 1.58912 5.26353 1.44000 "2023-09-23 13:10:00" "2023-09-23 13:10:00"
26400 1.54369 4.91594 1.41050 "2023-09-23 13:20:00" "2023-09-23 12:30:00"
26400 1.54369 4.91594 1.10900 "2023-09-23 13:20:00" "2023-09-23 12:40:00"
26400 1.54369 4.91594 1.46900 "2023-09-23 13:20:00" "2023-09-23 12:50:00"
26400 1.54369 4.91594 1.97300 "2023-09-23 13:20:00" "2023-09-23 13:00:00"
26400 1.54369 4.91594 1.44000 "2023-09-23 13:20:00" "2023-09-23 13:10:00"
26400 1.54369 4.91594 1.53200 "2023-09-23 13:20:00" "2023-09-23 13:20:00"
27000 1.47480 4.62037 1.10900 "2023-09-23 13:30:00" "2023-09-23 12:40:00"
27000 1.47480 4.62037 1.46900 "2023-09-23 13:30:00" "2023-09-23 12:50:00"
27000 1.47480 4.62037 1.97300 "2023-09-23 13:30:00" "2023-09-23 13:00:00"
27000 1.47480 4.62037 1.44000 "2023-09-23 13:30:00" "2023-09-23 13:10:00"
27000 1.47480 4.62037 1.53200 "2023-09-23 13:30:00" "2023-09-23 13:20:00"
27000 1.47480 4.62037 1.64600 "2023-09-23 13:30:00" "2023-09-23 13:30:00"
27600 1.47327 4.33210 1.46900 "2023-09-23 13:40:00" "2023-09-23 12:50:00"
27600 1.47327 4.33210 1.97300 "2023-09-23 13:40:00" "2023-09-23 13:00:00"
27600 1.47327 4.33210 1.44000 "2023-09-23 13:40:00" "2023-09-23 13:10:00"
27600 1.47327 4.33210 1.53200 "2023-09-23 13:40:00" "2023-09-23 13:20:00"
27600 1.47327 4.33210 1.64600 "2023-09-23 13:40:00" "2023-09-23 13:30:00"
27600 1.47327 4.33210 1.48389 "2023-09-23 13:40:00" "2023-09-23 13:40:00"
28200 1.49210 3.99903 1.97300 "2023-09-23 13:50:00" "2023-09-23 13:00:00"
28200 1.49210 3.99903 1.44000 "2023-09-23 13:50:00" "2023-09-23 13:10:00"
28200 1.49210 3.99903 1.53200 "2023-09-23 13:50:00" "2023-09-23 13:20:00"
28200 1.49210 3.99903 1.64600 "2023-09-23 13:50:00" "2023-09-23 13:30:00"
28200 1.49210 3.99903 1.48389 "2023-09-23 13:50:00" "2023-09-23 13:40:00"
28200 1.49210 3.99903 1.25500 "2023-09-23 13:50:00" "2023-09-23 13:50:00"
28800 1.49549 3.65200 1.44000 "2023-09-23 14:00:00" "2023-09-23 13:10:00"
28800 1.49549 3.65200 1.53200 "2023-09-23 14:00:00" "2023-09-23 13:20:00"
28800 1.49549 3.65200 1.64600 "2023-09-23 14:00:00" "2023-09-23 13:30:00"
28800 1.49549 3.65200 1.48389 "2023-09-23 14:00:00" "2023-09-23 13:40:00"
28800 1.49549 3.65200 1.25500 "2023-09-23 14:00:00" "2023-09-23 13:50:00"
28800 1.49549 3.65200 1.56000 "2023-09-23 14:00:00" "2023-09-23 14:00:00"
29400 1.53962 3.33381 1.53200 "2023-09-23 14:10:00" "2023-09-23 13:20:00"
29400 1.53962 3.33381 1.64600 "2023-09-23 14:10:00" "2023-09-23 13:30:00"
29400 1.53962 3.33381 1.48389 "2023-09-23 14:10:00" "2023-09-23 13:40:00"
29400 1.53962 3.33381 1.25500 "2023-09-23 14:10:00" "2023-09-23 13:50:00"
29400 1.53962 3.33381 1.56000 "2023-09-23 14:10:00" "2023-09-23 14:00:00"
29400 1.53962 3.33381 1.39000 "2023-09-23 14:10:00" "2023-09-23 14:10:00"
30000 1.69388 3.22952 1.64600 "2023-09-23 14:20:00" "2023-09-23 13:30:00"
30000 1.69388 3.22952 1.48389 "2023-09-23 14:20:00" "2023-09-23 13:40:00"
30000 1.69388 3.22952 1.25500 "2023-09-23 14:20:00" "2023-09-23 13:50:00"
30000 1.69388 3.22952 1.56000 "2023-09-23 14:20:00" "2023-09-23 14:00:00"
30000 1.69388 3.22952 1.39000 "2023-09-23 14:20:00" "2023-09-23 14:10:00"
30000 1.69388 3.22952 1.57750 "2023-09-23 14:20:00" "2023-09-23 14:20:00"
30600 1.92510 3.51766 1.48389 "2023-09-23 14:30:00" "2023-09-23 13:40:00"
30600 1.92510 3.51766 1.25500 "2023-09-23 14:30:00" "2023-09-23 13:50:00"
30600 1.92510 3.51766 1.56000 "2023-09-23 14:30:00" "2023-09-23 14:00:00"
30600 1.92510 3.51766 1.39000 "2023-09-23 14:30:00" "2023-09-23 14:10:00"
30600 1.92510 3.51766 1.57750 "2023-09-23 14:30:00" "2023-09-23 14:20:00"
30600 1.92510 3.51766 1.61600 "2023-09-23 14:30:00" "2023-09-23 14:30:00"
31200 2.08341 3.79625 1.25500 "2023-09-23 14:40:00" "2023-09-23 13:50:00"
31200 2.08341 3.79625 1.56000 "2023-09-23 14:40:00" "2023-09-23 14:00:00"
31200 2.08341 3.79625 1.39000 "2023-09-23 14:40:00" "2023-09-23 14:10:00"
31200 2.08341 3.79625 1.57750 "2023-09-23 14:40:00" "2023-09-23 14:20:00"
31200 2.08341 3.79625 1.61600 "2023-09-23 14:40:00" "2023-09-23 14:30:00"
31200 2.08341 3.79625 1.73600 "2023-09-23 14:40:00" "2023-09-23 14:40:00"
31800 2.32710 4.06104 1.56000 "2023-09-23 14:50:00" "2023-09-23 14:00:00"
31800 2.32710 4.06104 1.39000 "2023-09-23 14:50:00" "2023-09-23 14:10:00"
31800 2.32710 4.06104 1.57750 "2023-09-23 14:50:00" "2023-09-23 14:20:00"
31800 2.32710 4.06104 1.61600 "2023-09-23 14:50:00" "2023-09-23 14:30:00"
31800 2.32710 4.06104 1.73600 "2023-09-23 14:50:00" "2023-09-23 14:40:00"
31800 2.32710 4.06104 1.84000 "2023-09-23 14:50:00" "2023-09-23 14:50:00"
32400 2.65480 4.41704 1.39000 "2023-09-23 15:00:00" "2023-09-23 14:10:00"
32400 2.65480 4.41704 1.57750 "2023-09-23 15:00:00" "2023-09-23 14:20:00"
32400 2.65480 4.41704 1.61600 "2023-09-23 15:00:00" "2023-09-23 14:30:00"
32400 2.65480 4.41704 1.73600 "2023-09-23 15:00:00" "2023-09-23 14:40:00"
32400 2.65480 4.41704 1.84000 "2023-09-23 15:00:00" "2023-09-23 14:50:00"
32400 2.65480 4.41704 2.75300 "2023-09-23 15:00:00" "2023-09-23 15:00:00"
33000 3.03353 4.85563 1.57750 "2023-09-23 15:10:00" "2023-09-23 14:20:00"
33000 3.03353 4.85563 1.61600 "2023-09-23 15:10:00" "2023-09-23 14:30:00"
33000 3.03353 4.85563 1.73600 "2023-09-23 15:10:00" "2023-09-23 14:40:00"
33000 3.03353 4.85563 1.84000 "2023-09-23 15:10:00" "2023-09-23 14:50:00"
33000 3.03353 4.85563 2.75300 "2023-09-23 15:10:00" "2023-09-23 15:00:00"
33000 3.03353 4.85563 2.34333 "2023-09-23 15:10:00" "2023-09-23 15:10:00"
33600 3.25292 5.14604 1.61600 "2023-09-23 15:20:00" "2023-09-23 14:30:00"
33600 3.25292 5.14604 1.73600 "2023-09-23 15:20:00" "2023-09-23 14:40:00"
33600 3.25292 5.14604 1.84000 "2023-09-23 15:20:00" "2023-09-23 14:50:00"
33600 3.25292 5.14604 2.75300 "2023-09-23 15:20:00" "2023-09-23 15:00:00"
33600 3.25292 5.14604 2.34333 "2023-09-23 15:20:00" "2023-09-23 15:10:00"
33600 3.25292 5.14604 3.02500 "2023-09-23 15:20:00" "2023-09-23 15:20:00"
34200 3.44298 5.16478 1.73600 "2023-09-23 15:30:00" "2023-09-23 14:40:00"
34200 3.44298 5.16478 1.84000 "2023-09-23 15:30:00" "2023-09-23 14:50:00"
34200 3.44298 5.16478 2.75300 "2023-09-23 15:30:00" "2023-09-23 15:00:00"
34200 3.44298 5.16478 2.34333 "2023-09-23 15:30:00" "2023-09-23 15:10:00"
34200 3.44298 5.16478 3.02500 "2023-09-23 15:30:00" "2023-09-23 15:20:00"
34200 3.44298 5.16478 3.39167 "2023-09-23 15:30:00" "2023-09-23 15:30:00"
34800 3.75069 5.36204 1.84000 "2023-09-23 15:40:00" "2023-09-23 14:50:00"
34800 3.75069 5.36204 2.75300 "2023-09-23 15:40:00" "2023-09-23 15:00:00"
34800 3.75069 5.36204 2.34333 "2023-09-23 15:40:00" "2023-09-23 15:10:00"
34800 3.75069 5.36204 3.02500 "2023-09-23 15:40:00" "2023-09-23 15:20:00"
34800 3.75069 5.36204 3.39167 "2023-09-23 15:40:00" "2023-09-23 15:30:00"
34800 3.75069 5.36204 4.00700 "2023-09-23 15:40:00" "2023-09-23 15:40:00"
35400 4.06087 5.56602 2.75300 "2023-09-23 15:50:00" "2023-09-23 15:00:00"
35400 4.06087 5.56602 2.34333 "2023-09-23 15:50:00" "2023-09-23 15:10:00"
35400 4.06087 5.56602 3.02500 "2023-09-23 15:50:00" "2023-09-23 15:20:00"
35400 4.06087 5.56602 3.39167 "2023-09-23 15:50:00" "2023-09-23 15:30:00"
35400 4.06087 5.56602 4.00700 "2023-09-23 15:50:00" "2023-09-23 15:40:00"
35400 4.06087 5.56602 3.60600 "2023-09-23 15:50:00" "2023-09-23 15:50:00"
36000 4.26580 5.73772 2.34333 "2023-09-23 16:00:00" "2023-09-23 15:10:00"
36000 4.26580 5.73772 3.02500 "2023-09-23 16:00:00" "2023-09-23 15:20:00"
36000 4.26580 5.73772 3.39167 "2023-09-23 16:00:00" "2023-09-23 15:30:00"
36000 4.26580 5.73772 4.00700 "2023-09-23 16:00:00" "2023-09-23 15:40:00"
36000 4.26580 5.73772 3.60600 "2023-09-23 16:00:00" "2023-09-23 15:50:00"
36000 4.26580 5.73772 3.67900 "2023-09-23 16:00:00" "2023-09-23 16:00:00"
36600 4.29872 5.84819 3.02500 "2023-09-23 16:10:00" "2023-09-23 15:20:00"
36600 4.29872 5.84819 3.39167 "2023-09-23 16:10:00" "2023-09-23 15:30:00"
36600 4.29872 5.84819 4.00700 "2023-09-23 16:10:00" "2023-09-23 15:40:00"
36600 4.29872 5.84819 3.60600 "2023-09-23 16:10:00" "2023-09-23 15:50:00"
36600 4.29872 5.84819 3.67900 "2023-09-23 16:10:00" "2023-09-23 16:00:00"
36600 4.29872 5.84819 4.01000 "2023-09-23 16:10:00" "2023-09-23 16:10:00"
37200 4.41682 6.00761 3.39167 "2023-09-23 16:20:00" "2023-09-23 15:30:00"
37200 4.41682 6.00761 4.00700 "2023-09-23 16:20:00" "2023-09-23 15:40:00"
37200 4.41682 6.00761 3.60600 "2023-09-23 16:20:00" "2023-09-23 15:50:00"
37200 4.41682 6.00761 3.67900 "2023-09-23 16:20:00" "2023-09-23 16:00:00"
37200 4.41682 6.00761 4.01000 "2023-09-23 16:20:00" "2023-09-23 16:10:00"
37200 4.41682 6.00761 4.90400 "2023-09-23 16:20:00" "2023-09-23 16:20:00"
37800 4.46083 6.23463 4.00700 "2023-09-23 16:30:00" "2023-09-23 15:40:00"
37800 4.46083 6.23463 3.60600 "2023-09-23 16:30:00" "2023-09-23 15:50:00"
37800 4.46083 6.23463 3.67900 "2023-09-23 16:30:00" "2023-09-23 16:00:00"
