20230927
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 6.89211 8.76060 6.45700 "2023-09-27 11:00:00" "2023-09-27 11:00:00"
18600 6.95552 8.86827 6.45700 "2023-09-27 11:10:00" "2023-09-27 11:00:00"
18600 6.95552 8.86827 7.00100 "2023-09-27 11:10:00" "2023-09-27 11:10:00"
19200 7.10836 8.88311 6.45700 "2023-09-27 11:20:00" "2023-09-27 11:00:00"
19200 7.10836 8.88311 7.00100 "2023-09-27 11:20:00" "2023-09-27 11:10:00"
19200 7.10836 8.88311 7.58600 "2023-09-27 11:20:00" "2023-09-27 11:20:00"
19800 7.25113 8.92197 6.45700 "2023-09-27 11:30:00" "2023-09-27 11:00:00"
19800 7.25113 8.92197 7.00100 "2023-09-27 11:30:00" "2023-09-27 11:10:00"
19800 7.25113 8.92197 7.58600 "2023-09-27 11:30:00" "2023-09-27 11:20:00"
19800 7.25113 8.92197 7.00300 "2023-09-27 11:30:00" "2023-09-27 11:30:00"
20400 7.28080 8.85981 6.45700 "2023-09-27 11:40:00" "2023-09-27 11:00:00"
20400 7.28080 8.85981 7.00100 "2023-09-27 11:40:00" "2023-09-27 11:10:00"
20400 7.28080 8.85981 7.58600 "2023-09-27 11:40:00" "2023-09-27 11:20:00"
20400 7.28080 8.85981 7.00300 "2023-09-27 11:40:00" "2023-09-27 11:30:00"
20400 7.28080 8.85981 7.07800 "2023-09-27 11:40:00" "2023-09-27 11:40:00"
21000 7.35859 8.61803 6.45700 "2023-09-27 11:50:00" "2023-09-27 11:00:00"
21000 7.35859 8.61803 7.00100 "2023-09-27 11:50:00" "2023-09-27 11:10:00"
21000 7.35859 8.61803 7.58600 "2023-09-27 11:50:00" "2023-09-27 11:20:00"
21000 7.35859 8.61803 7.00300 "2023-09-27 11:50:00" "2023-09-27 11:30:00"
21000 7.35859 8.61803 7.07800 "2023-09-27 11:50:00" "2023-09-27 11:40:00"
21000 7.35859 8.61803 7.17600 "2023-09-27 11:50:00" "2023-09-27 11:50:00"
21600 7.45674 8.30241 7.00100 "2023-09-27 12:00:00" "2023-09-27 11:10:00"
21600 7.45674 8.30241 7.58600 "2023-09-27 12:00:00" "2023-09-27 11:20:00"
21600 7.45674 8.30241 7.00300 "2023-09-27 12:00:00" "2023-09-27 11:30:00"
21600 7.45674 8.30241 7.07800 "2023-09-27 12:00:00" "2023-09-27 11:40:00"
21600 7.45674 8.30241 7.17600 "2023-09-27 12:00:00" "2023-09-27 11:50:00"
21600 7.45674 8.30241 7.39100 "2023-09-27 12:00:00" "2023-09-27 12:00:00"
22200 7.49298 7.97177 7.58600 "2023-09-27 12:10:00" "2023-09-27 11:20:00"
22200 7.49298 7.97177 7.00300 "2023-09-27 12:10:00" "2023-09-27 11:30:00"
22200 7.49298 7.97177 7.07800 "2023-09-27 12:10:00" "2023-09-27 11:40:00"
22200 7.49298 7.97177 7.17600 "2023-09-27 12:10:00" "2023-09-27 11:50:00"
22200 7.49298 7.97177 7.39100 "2023-09-27 12:10:00" "2023-09-27 12:00:00"
22200 7.49298 7.97177 7.48800 "2023-09-27 12:10:00" "2023-09-27 12:10:00"
22800 7.55852 7.73830 7.00300 "2023-09-27 12:20:00" "2023-09-27 11:30:00"
22800 7.55852 7.73830 7.07800 "2023-09-27 12:20:00" "2023-09-27 11:40:00"
22800 7.55852 7.73830 7.17600 "2023-09-27 12:20:00" "2023-09-27 11:50:00"
22800 7.55852 7.73830 7.39100 "2023-09-27 12:20:00" "2023-09-27 12:00:00"
22800 7.55852 7.73830 7.48800 "2023-09-27 12:20:00" "2023-09-27 12:10:00"
22800 7.55852 7.73830 7.61100 "2023-09-27 12:20:00" "2023-09-27 12:20:00"
23400 7.59138 7.67880 7.07800 "2023-09-27 12:30:00" "2023-09-27 11:40:00"
23400 7.59138 7.67880 7.17600 "2023-09-27 12:30:00" "2023-09-27 11:50:00"
23400 7.59138 7.67880 7.39100 "2023-09-27 12:30:00" "2023-09-27 12:00:00"
23400 7.59138 7.67880 7.48800 "2023-09-27 12:30:00" "2023-09-27 12:10:00"
23400 7.59138 7.67880 7.61100 "2023-09-27 12:30:00" "2023-09-27 12:20:00"
23400 7.59138 7.67880 7.87800 "2023-09-27 12:30:00" "2023-09-27 12:30:00"
24000 7.54498 7.51398 7.17600 "2023-09-27 12:40:00" "2023-09-27 11:50:00"
24000 7.54498 7.51398 7.39100 "2023-09-27 12:40:00" "2023-09-27 12:00:00"
24000 7.54498 7.51398 7.48800 "2023-09-27 12:40:00" "2023-09-27 12:10:00"
24000 7.54498 7.51398 7.61100 "2023-09-27 12:40:00" "2023-09-27 12:20:00"
24000 7.54498 7.51398 7.87800 "2023-09-27 12:40:00" "2023-09-27 12:30:00"
24000 7.54498 7.51398 7.37700 "2023-09-27 12:40:00" "2023-09-27 12:40:00"
24600 7.48969 7.35951 7.39100 "2023-09-27 12:50:00" "2023-09-27 12:00:00"
24600 7.48969 7.35951 7.48800 "2023-09-27 12:50:00" "2023-09-27 12:10:00"
