20230914
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 3.94018 4.36677 4.08420 "2023-09-14 11:00:00" "2023-09-14 11:00:00"
18600 3.76726 4.49862 4.09178 "2023-09-14 11:10:00" "2023-09-14 11:00:00"
18600 3.76726 4.49862 3.99168 "2023-09-14 11:10:00" "2023-09-14 11:10:00"
19200 3.69752 4.60140 4.08711 "2023-09-14 11:20:00" "2023-09-14 11:00:00"
19200 3.69752 4.60140 3.93872 "2023-09-14 11:20:00" "2023-09-14 11:10:00"
19200 3.69752 4.60140 3.96124 "2023-09-14 11:20:00" "2023-09-14 11:20:00"
19800 3.62261 4.65918 4.01316 "2023-09-14 11:30:00" "2023-09-14 11:00:00"
19800 3.62261 4.65918 3.82825 "2023-09-14 11:30:00" "2023-09-14 11:10:00"
19800 3.62261 4.65918 3.86482 "2023-09-14 11:30:00" "2023-09-14 11:20:00"
19800 3.62261 4.65918 3.89616 "2023-09-14 11:30:00" "2023-09-14 11:30:00"
20400 3.63631 4.65039 3.96480 "2023-09-14 11:40:00" "2023-09-14 11:00:00"
20400 3.63631 4.65039 3.75252 "2023-09-14 11:40:00" "2023-09-14 11:10:00"
20400 3.63631 4.65039 3.79722 "2023-09-14 11:40:00" "2023-09-14 11:20:00"
20400 3.63631 4.65039 3.86715 "2023-09-14 11:40:00" "2023-09-14 11:30:00"
20400 3.63631 4.65039 3.90967 "2023-09-14 11:40:00" "2023-09-14 11:40:00"
21000 3.72403 4.65465 3.96155 "2023-09-14 11:50:00" "2023-09-14 11:00:00"
21000 3.72403 4.65465 3.72615 "2023-09-14 11:50:00" "2023-09-14 11:10:00"
21000 3.72403 4.65465 3.77700 "2023-09-14 11:50:00" "2023-09-14 11:20:00"
21000 3.72403 4.65465 3.87061 "2023-09-14 11:50:00" "2023-09-14 11:30:00"
21000 3.72403 4.65465 3.95442 "2023-09-14 11:50:00" "2023-09-14 11:40:00"
21000 3.72403 4.65465 4.01137 "2023-09-14 11:50:00" "2023-09-14 11:50:00"
21600 3.82123 4.66138 3.68977 "2023-09-14 12:00:00" "2023-09-14 11:10:00"
21600 3.82123 4.66138 3.74591 "2023-09-14 12:00:00" "2023-09-14 11:20:00"
21600 3.82123 4.66138 3.85824 "2023-09-14 12:00:00" "2023-09-14 11:30:00"
21600 3.82123 4.66138 3.97126 "2023-09-14 12:00:00" "2023-09-14 11:40:00"
21600 3.82123 4.66138 4.06308 "2023-09-14 12:00:00" "2023-09-14 11:50:00"
21600 3.82123 4.66138 4.10521 "2023-09-14 12:00:00" "2023-09-14 12:00:00"
22200 4.07985 4.60117 3.65915 "2023-09-14 12:10:00" "2023-09-14 11:20:00"
22200 4.07985 4.60117 3.78483 "2023-09-14 12:10:00" "2023-09-14 11:30:00"
22200 4.07985 4.60117 3.92084 "2023-09-14 12:10:00" "2023-09-14 11:40:00"
22200 4.07985 4.60117 4.03883 "2023-09-14 12:10:00" "2023-09-14 11:50:00"
22200 4.07985 4.60117 4.07956 "2023-09-14 12:10:00" "2023-09-14 12:00:00"
22200 4.07985 4.60117 4.37130 "2023-09-14 12:10:00" "2023-09-14 12:10:00"
22800 4.38615 4.61127 3.71297 "2023-09-14 12:20:00" "2023-09-14 11:30:00"
22800 4.38615 4.61127 3.86459 "2023-09-14 12:20:00" "2023-09-14 11:40:00"
22800 4.38615 4.61127 4.00250 "2023-09-14 12:20:00" "2023-09-14 11:50:00"
22800 4.38615 4.61127 4.04625 "2023-09-14 12:20:00" "2023-09-14 12:00:00"
22800 4.38615 4.61127 4.49956 "2023-09-14 12:20:00" "2023-09-14 12:10:00"
22800 4.38615 4.61127 4.54211 "2023-09-14 12:20:00" "2023-09-14 12:20:00"
23400 4.70790 4.62397 3.82404 "2023-09-14 12:30:00" "2023-09-14 11:40:00"
23400 4.70790 4.62397 3.97781 "2023-09-14 12:30:00" "2023-09-14 11:50:00"
23400 4.70790 4.62397 4.02324 "2023-09-14 12:30:00" "2023-09-14 12:00:00"
23400 4.70790 4.62397 4.59761 "2023-09-14 12:30:00" "2023-09-14 12:10:00"
23400 4.70790 4.62397 4.67191 "2023-09-14 12:30:00" "2023-09-14 12:20:00"
23400 4.70790 4.62397 4.73813 "2023-09-14 12:30:00" "2023-09-14 12:30:00"
