20230922
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 9.38025 5.56982 9.11815 "2023-09-22 11:00:00" "2023-09-22 11:00:00"
18600 9.39472 5.73202 9.14103 "2023-09-22 11:10:00" "2023-09-22 11:00:00"
18600 9.39472 5.73202 8.92488 "2023-09-22 11:10:00" "2023-09-22 11:10:00"
19200 9.26818 5.80311 9.15019 "2023-09-22 11:20:00" "2023-09-22 11:00:00"
19200 9.26818 5.80311 8.85927 "2023-09-22 11:20:00" "2023-09-22 11:10:00"
19200 9.26818 5.80311 8.91750 "2023-09-22 11:20:00" "2023-09-22 11:20:00"
19800 9.01534 6.01327 9.15023 "2023-09-22 11:30:00" "2023-09-22 11:00:00"
19800 9.01534 6.01327 8.78349 "2023-09-22 11:30:00" "2023-09-22 11:10:00"
19800 9.01534 6.01327 8.85093 "2023-09-22 11:30:00" "2023-09-22 11:20:00"
19800 9.01534 6.01327 8.82469 "2023-09-22 11:30:00" "2023-09-22 11:30:00"
20400 8.75862 6.14062 9.16374 "2023-09-22 11:40:00" "2023-09-22 11:00:00"
20400 8.75862 6.14062 8.73608 "2023-09-22 11:40:00" "2023-09-22 11:10:00"
20400 8.75862 6.14062 8.81624 "2023-09-22 11:40:00" "2023-09-22 11:20:00"
20400 8.75862 6.14062 8.79294 "2023-09-22 11:40:00" "2023-09-22 11:30:00"
20400 8.75862 6.14062 8.65732 "2023-09-22 11:40:00" "2023-09-22 11:40:00"
21000 8.47842 6.25075 9.17226 "2023-09-22 11:50:00" "2023-09-22 11:00:00"
21000 8.47842 6.25075 8.69309 "2023-09-22 11:50:00" "2023-09-22 11:10:00"
21000 8.47842 6.25075 8.78145 "2023-09-22 11:50:00" "2023-09-22 11:20:00"
21000 8.47842 6.25075 8.75598 "2023-09-22 11:50:00" "2023-09-22 11:30:00"
21000 8.47842 6.25075 8.57344 "2023-09-22 11:50:00" "2023-09-22 11:40:00"
21000 8.47842 6.25075 8.60058 "2023-09-22 11:50:00" "2023-09-22 11:50:00"
21600 8.17508 6.24765 8.66030 "2023-09-22 12:00:00" "2023-09-22 11:10:00"
21600 8.17508 6.24765 8.75550 "2023-09-22 12:00:00" "2023-09-22 11:20:00"
21600 8.17508 6.24765 8.72962 "2023-09-22 12:00:00" "2023-09-22 11:30:00"
21600 8.17508 6.24765 8.49859 "2023-09-22 12:00:00" "2023-09-22 11:40:00"
21600 8.17508 6.24765 8.53959 "2023-09-22 12:00:00" "2023-09-22 11:50:00"
21600 8.17508 6.24765 8.33085 "2023-09-22 12:00:00" "2023-09-22 12:00:00"
22200 7.91580 6.19396 8.71188 "2023-09-22 12:10:00" "2023-09-22 11:20:00"
22200 7.91580 6.19396 8.68627 "2023-09-22 12:10:00" "2023-09-22 11:30:00"
22200 7.91580 6.19396 8.41599 "2023-09-22 12:10:00" "2023-09-22 11:40:00"
22200 7.91580 6.19396 8.46827 "2023-09-22 12:10:00" "2023-09-22 11:50:00"
22200 7.91580 6.19396 8.17334 "2023-09-22 12:10:00" "2023-09-22 12:00:00"
22200 7.91580 6.19396 8.02927 "2023-09-22 12:10:00" "2023-09-22 12:10:00"
22800 7.78223 6.25835 8.62326 "2023-09-22 12:20:00" "2023-09-22 11:30:00"
22800 7.78223 6.25835 8.31975 "2023-09-22 12:20:00" "2023-09-22 11:40:00"
22800 7.78223 6.25835 8.38153 "2023-09-22 12:20:00" "2023-09-22 11:50:00"
22800 7.78223 6.25835 8.00362 "2023-09-22 12:20:00" "2023-09-22 12:00:00"
22800 7.78223 6.25835 7.77716 "2023-09-22 12:20:00" "2023-09-22 12:10:00"
22800 7.78223 6.25835 7.76165 "2023-09-22 12:20:00" "2023-09-22 12:20:00"
23400 7.57242 6.17902 8.05064 "2023-09-22 12:30:00" "2023-09-22 11:40:00"
23400 7.57242 6.17902 8.12068 "2023-09-22 12:30:00" "2023-09-22 11:50:00"
23400 7.57242 6.17902 7.67307 "2023-09-22 12:30:00" "2023-09-22 12:00:00"
23400 7.57242 6.17902 7.37367 "2023-09-22 12:30:00" "2023-09-22 12:10:00"
23400 7.57242 6.17902 7.37352 "2023-09-22 12:30:00" "2023-09-22 12:20:00"
23400 7.57242 6.17902 7.46204 "2023-09-22 12:30:00" "2023-09-22 12:30:00"
24000 7.29432 6.17432 7.79245 "2023-09-22 12:40:00" "2023-09-22 11:50:00"
24000 7.29432 6.17432 7.28645 "2023-09-22 12:40:00" "2023-09-22 12:00:00"
24000 7.29432 6.17432 6.92246 "2023-09-22 12:40:00" "2023-09-22 12:10:00"
24000 7.29432 6.17432 6.92321 "2023-09-22 12:40:00" "2023-09-22 12:20:00"
24000 7.29432 6.17432 7.11082 "2023-09-22 12:40:00" "2023-09-22 12:30:00"
24000 7.29432 6.17432 7.13778 "2023-09-22 12:40:00" "2023-09-22 12:40:00"
24600 7.03770 6.11538 6.97209 "2023-09-22 12:50:00" "2023-09-22 12:00:00"
24600 7.03770 6.11538 6.55453 "2023-09-22 12:50:00" "2023-09-22 12:10:00"
24600 7.03770 6.11538 6.55623 "2023-09-22 12:50:00" "2023-09-22 12:20:00"
24600 7.03770 6.11538 6.80591 "2023-09-22 12:50:00" "2023-09-22 12:30:00"
24600 7.03770 6.11538 6.86165 "2023-09-22 12:50:00" "2023-09-22 12:40:00"
24600 7.03770 6.11538 6.95416 "2023-09-22 12:50:00" "2023-09-22 12:50:00"
25200 6.75816 5.81179 6.13599 "2023-09-22 13:00:00" "2023-09-22 12:10:00"
25200 6.75816 5.81179 6.13857 "2023-09-22 13:00:00" "2023-09-22 12:20:00"
25200 6.75816 5.81179 6.44340 "2023-09-22 13:00:00" "2023-09-22 12:30:00"
25200 6.75816 5.81179 6.51194 "2023-09-22 13:00:00" "2023-09-22 12:40:00"
25200 6.75816 5.81179 6.66588 "2023-09-22 13:00:00" "2023-09-22 12:50:00"
25200 6.75816 5.81179 6.54193 "2023-09-22 13:00:00" "2023-09-22 13:00:00"
25800 6.39608 5.42054 5.76608 "2023-09-22 13:10:00" "2023-09-22 12:20:00"
25800 6.39608 5.42054 6.11699 "2023-09-22 13:10:00" "2023-09-22 12:30:00"
25800 6.39608 5.42054 6.19468 "2023-09-22 13:10:00" "2023-09-22 12:40:00"
25800 6.39608 5.42054 6.39263 "2023-09-22 13:10:00" "2023-09-22 12:50:00"
25800 6.39608 5.42054 6.29372 "2023-09-22 13:10:00" "2023-09-22 13:00:00"
25800 6.39608 5.42054 6.35316 "2023-09-22 13:10:00" "2023-09-22 13:10:00"
26400 5.96940 5.03312 5.84211 "2023-09-22 13:20:00" "2023-09-22 12:30:00"
