20230907
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 4.74456 5.51110 4.92140 "2023-09-07 11:00:00" "2023-09-07 11:00:00"
18600 4.88097 5.58292 4.72394 "2023-09-07 11:10:00" "2023-09-07 11:00:00"
18600 4.88097 5.58292 5.04888 "2023-09-07 11:10:00" "2023-09-07 11:10:00"
19200 5.10326 5.50366 4.49035 "2023-09-07 11:20:00" "2023-09-07 11:00:00"
19200 5.10326 5.50366 5.02027 "2023-09-07 11:20:00" "2023-09-07 11:10:00"
19200 5.10326 5.50366 5.15976 "2023-09-07 11:20:00" "2023-09-07 11:20:00"
19800 5.31716 5.20558 4.38221 "2023-09-07 11:30:00" "2023-09-07 11:00:00"
19800 5.31716 5.20558 5.07082 "2023-09-07 11:30:00" "2023-09-07 11:10:00"
19800 5.31716 5.20558 5.29121 "2023-09-07 11:30:00" "2023-09-07 11:20:00"
19800 5.31716 5.20558 5.19284 "2023-09-07 11:30:00" "2023-09-07 11:30:00"
20400 5.51221 4.54801 4.31438 "2023-09-07 11:40:00" "2023-09-07 11:00:00"
20400 5.51221 4.54801 5.12665 "2023-09-07 11:40:00" "2023-09-07 11:10:00"
20400 5.51221 4.54801 5.41236 "2023-09-07 11:40:00" "2023-09-07 11:20:00"
20400 5.51221 4.54801 5.24249 "2023-09-07 11:40:00" "2023-09-07 11:30:00"
20400 5.51221 4.54801 5.24232 "2023-09-07 11:40:00" "2023-09-07 11:40:00"
21000 5.64402 3.79924 4.24340 "2023-09-07 11:50:00" "2023-09-07 11:00:00"
21000 5.64402 3.79924 5.15231 "2023-09-07 11:50:00" "2023-09-07 11:10:00"
21000 5.64402 3.79924 5.48865 "2023-09-07 11:50:00" "2023-09-07 11:20:00"
21000 5.64402 3.79924 5.26581 "2023-09-07 11:50:00" "2023-09-07 11:30:00"
21000 5.64402 3.79924 5.26413 "2023-09-07 11:50:00" "2023-09-07 11:40:00"
