20230915
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 1.36933 4.21948 1.43304 "2023-09-15 11:00:00" "2023-09-15 11:00:00"
18600 1.46659 4.35815 1.48156 "2023-09-15 11:10:00" "2023-09-15 11:00:00"
18600 1.46659 4.35815 1.47895 "2023-09-15 11:10:00" "2023-09-15 11:10:00"
19200 1.60174 4.42165 1.52908 "2023-09-15 11:20:00" "2023-09-15 11:00:00"
19200 1.60174 4.42165 1.50909 "2023-09-15 11:20:00" "2023-09-15 11:10:00"
19200 1.60174 4.42165 1.44651 "2023-09-15 11:20:00" "2023-09-15 11:20:00"
19800 1.66961 4.49602 1.54854 "2023-09-15 11:30:00" "2023-09-15 11:00:00"
19800 1.66961 4.49602 1.51963 "2023-09-15 11:30:00" "2023-09-15 11:10:00"
19800 1.66961 4.49602 1.42135 "2023-09-15 11:30:00" "2023-09-15 11:20:00"
19800 1.66961 4.49602 1.42423 "2023-09-15 11:30:00" "2023-09-15 11:30:00"
20400 1.67918 4.50599 1.58374 "2023-09-15 11:40:00" "2023-09-15 11:00:00"
20400 1.67918 4.50599 1.54708 "2023-09-15 11:40:00" "2023-09-15 11:10:00"
20400 1.67918 4.50599 1.42264 "2023-09-15 11:40:00" "2023-09-15 11:20:00"
20400 1.67918 4.50599 1.42067 "2023-09-15 11:40:00" "2023-09-15 11:30:00"
20400 1.67918 4.50599 1.36046 "2023-09-15 11:40:00" "2023-09-15 11:40:00"
21000 1.64497 4.50524 1.53831 "2023-09-15 11:50:00" "2023-09-15 11:00:00"
21000 1.64497 4.50524 1.49736 "2023-09-15 11:50:00" "2023-09-15 11:10:00"
21000 1.64497 4.50524 1.35346 "2023-09-15 11:50:00" "2023-09-15 11:20:00"
21000 1.64497 4.50524 1.34837 "2023-09-15 11:50:00" "2023-09-15 11:30:00"
21000 1.64497 4.50524 1.25706 "2023-09-15 11:50:00" "2023-09-15 11:40:00"
21000 1.64497 4.50524 1.34402 "2023-09-15 11:50:00" "2023-09-15 11:50:00"
21600 1.47502 4.33531 1.41839 "2023-09-15 12:00:00" "2023-09-15 11:10:00"
21600 1.47502 4.33531 1.25962 "2023-09-15 12:00:00" "2023-09-15 11:20:00"
21600 1.47502 4.33531 1.25144 "2023-09-15 12:00:00" "2023-09-15 11:30:00"
21600 1.47502 4.33531 1.13483 "2023-09-15 12:00:00" "2023-09-15 11:40:00"
21600 1.47502 4.33531 1.27690 "2023-09-15 12:00:00" "2023-09-15 11:50:00"
21600 1.47502 4.33531 1.31312 "2023-09-15 12:00:00" "2023-09-15 12:00:00"
22200 1.28995 4.19694 1.15733 "2023-09-15 12:10:00" "2023-09-15 11:20:00"
22200 1.28995 4.19694 1.14763 "2023-09-15 12:10:00" "2023-09-15 11:30:00"
22200 1.28995 4.19694 1.01197 "2023-09-15 12:10:00" "2023-09-15 11:40:00"
22200 1.28995 4.19694 1.19211 "2023-09-15 12:10:00" "2023-09-15 11:50:00"
22200 1.28995 4.19694 1.23917 "2023-09-15 12:10:00" "2023-09-15 12:00:00"
22200 1.28995 4.19694 1.28208 "2023-09-15 12:10:00" "2023-09-15 12:10:00"
22800 1.12831 3.94623 1.05000 "2023-09-15 12:20:00" "2023-09-15 11:30:00"
22800 1.12831 3.94623 0.90080 "2023-09-15 12:20:00" "2023-09-15 11:40:00"
22800 1.12831 3.94623 1.10935 "2023-09-15 12:20:00" "2023-09-15 11:50:00"
22800 1.12831 3.94623 1.16426 "2023-09-15 12:20:00" "2023-09-15 12:00:00"
22800 1.12831 3.94623 1.24276 "2023-09-15 12:20:00" "2023-09-15 12:10:00"
22800 1.12831 3.94623 1.19459 "2023-09-15 12:20:00" "2023-09-15 12:20:00"
23400 0.96252 3.61201 0.73860 "2023-09-15 12:30:00" "2023-09-15 11:40:00"
23400 0.96252 3.61201 0.96818 "2023-09-15 12:30:00" "2023-09-15 11:50:00"
23400 0.96252 3.61201 1.02707 "2023-09-15 12:30:00" "2023-09-15 12:00:00"
23400 0.96252 3.61201 1.12892 "2023-09-15 12:30:00" "2023-09-15 12:10:00"
23400 0.96252 3.61201 1.05620 "2023-09-15 12:30:00" "2023-09-15 12:20:00"
23400 0.96252 3.61201 1.10638 "2023-09-15 12:30:00" "2023-09-15 12:30:00"
24000 0.86744 3.30496 0.93189 "2023-09-15 12:40:00" "2023-09-15 11:50:00"
24000 0.86744 3.30496 0.99617 "2023-09-15 12:40:00" "2023-09-15 12:00:00"
24000 0.86744 3.30496 1.11586 "2023-09-15 12:40:00" "2023-09-15 12:10:00"
24000 0.86744 3.30496 1.02278 "2023-09-15 12:40:00" "2023-09-15 12:20:00"
24000 0.86744 3.30496 1.11630 "2023-09-15 12:40:00" "2023-09-15 12:30:00"
24000 0.86744 3.30496 1.05438 "2023-09-15 12:40:00" "2023-09-15 12:40:00"
24600 0.76603 2.98421 0.91808 "2023-09-15 12:50:00" "2023-09-15 12:00:00"
24600 0.76603 2.98421 1.05058 "2023-09-15 12:50:00" "2023-09-15 12:10:00"
24600 0.76603 2.98421 0.94194 "2023-09-15 12:50:00" "2023-09-15 12:20:00"
24600 0.76603 2.98421 1.06146 "2023-09-15 12:50:00" "2023-09-15 12:30:00"
24600 0.76603 2.98421 0.95613 "2023-09-15 12:50:00" "2023-09-15 12:40:00"
24600 0.76603 2.98421 0.93019 "2023-09-15 12:50:00" "2023-09-15 12:50:00"
25200 0.71813 2.71298 0.85494 "2023-09-15 13:00:00" "2023-09-15 12:10:00"
25200 0.71813 2.71298 0.73483 "2023-09-15 13:00:00" "2023-09-15 12:20:00"
25200 0.71813 2.71298 0.87383 "2023-09-15 13:00:00" "2023-09-15 12:30:00"
25200 0.71813 2.71298 0.73748 "2023-09-15 13:00:00" "2023-09-15 12:40:00"
25200 0.71813 2.71298 0.72018 "2023-09-15 13:00:00" "2023-09-15 12:50:00"
25200 0.71813 2.71298 0.97360 "2023-09-15 13:00:00" "2023-09-15 13:00:00"
25800 0.76597 2.60206 0.61696 "2023-09-15 13:10:00" "2023-09-15 12:20:00"
25800 0.76597 2.60206 0.77079 "2023-09-15 13:10:00" "2023-09-15 12:30:00"
25800 0.76597 2.60206 0.61068 "2023-09-15 13:10:00" "2023-09-15 12:40:00"
25800 0.76597 2.60206 0.59321 "2023-09-15 13:10:00" "2023-09-15 12:50:00"
25800 0.76597 2.60206 0.98379 "2023-09-15 13:10:00" "2023-09-15 13:00:00"
25800 0.76597 2.60206 1.06592 "2023-09-15 13:10:00" "2023-09-15 13:10:00"
26400 0.85531 2.46185 0.75900 "2023-09-15 13:20:00" "2023-09-15 12:30:00"
26400 0.85531 2.46185 0.58248 "2023-09-15 13:20:00" "2023-09-15 12:40:00"
26400 0.85531 2.46185 0.56639 "2023-09-15 13:20:00" "2023-09-15 12:50:00"
26400 0.85531 2.46185 1.05631 "2023-09-15 13:20:00" "2023-09-15 13:00:00"
26400 0.85531 2.46185 1.14061 "2023-09-15 13:20:00" "2023-09-15 13:10:00"
26400 0.85531 2.46185 0.99573 "2023-09-15 13:20:00" "2023-09-15 13:20:00"
27000 1.07110 2.14446 0.60151 "2023-09-15 13:30:00" "2023-09-15 12:40:00"
27000 1.07110 2.14446 0.58378 "2023-09-15 13:30:00" "2023-09-15 12:50:00"
27000 1.07110 2.14446 1.14558 "2023-09-15 13:30:00" "2023-09-15 13:00:00"
27000 1.07110 2.14446 1.24085 "2023-09-15 13:30:00" "2023-09-15 13:10:00"
27000 1.07110 2.14446 1.03553 "2023-09-15 13:30:00" "2023-09-15 13:20:00"
27000 1.07110 2.14446 1.11835 "2023-09-15 13:30:00" "2023-09-15 13:30:00"
27600 1.16934 2.00559 0.65322 "2023-09-15 13:40:00" "2023-09-15 12:50:00"
27600 1.16934 2.00559 1.27145 "2023-09-15 13:40:00" "2023-09-15 13:00:00"
27600 1.16934 2.00559 1.37047 "2023-09-15 13:40:00" "2023-09-15 13:10:00"
27600 1.16934 2.00559 1.11757 "2023-09-15 13:40:00" "2023-09-15 13:20:00"
27600 1.16934 2.00559 1.24674 "2023-09-15 13:40:00" "2023-09-15 13:30:00"
27600 1.16934 2.00559 1.31171 "2023-09-15 13:40:00" "2023-09-15 13:40:00"
28200 1.26548 2.04367 1.28510 "2023-09-15 13:50:00" "2023-09-15 13:00:00"
28200 1.26548 2.04367 1.39253 "2023-09-15 13:50:00" "2023-09-15 13:10:00"
28200 1.26548 2.04367 1.10659 "2023-09-15 13:50:00" "2023-09-15 13:20:00"
28200 1.26548 2.04367 1.27123 "2023-09-15 13:50:00" "2023-09-15 13:30:00"
28200 1.26548 2.04367 1.36882 "2023-09-15 13:50:00" "2023-09-15 13:40:00"
28200 1.26548 2.04367 1.55262 "2023-09-15 13:50:00" "2023-09-15 13:50:00"
28800 1.55015 2.15073 1.51913 "2023-09-15 14:00:00" "2023-09-15 13:10:00"
28800 1.55015 2.15073 1.20528 "2023-09-15 14:00:00" "2023-09-15 13:20:00"
28800 1.55015 2.15073 1.39694 "2023-09-15 14:00:00" "2023-09-15 13:30:00"
28800 1.55015 2.15073 1.52186 "2023-09-15 14:00:00" "2023-09-15 13:40:00"
28800 1.55015 2.15073 1.78353 "2023-09-15 14:00:00" "2023-09-15 13:50:00"
28800 1.55015 2.15073 1.94306 "2023-09-15 14:00:00" "2023-09-15 14:00:00"
29400 1.95516 2.15978 1.50033 "2023-09-15 14:10:00" "2023-09-15 13:20:00"
29400 1.95516 2.15978 1.71263 "2023-09-15 14:10:00" "2023-09-15 13:30:00"
29400 1.95516 2.15978 1.85924 "2023-09-15 14:10:00" "2023-09-15 13:40:00"
29400 1.95516 2.15978 2.18598 "2023-09-15 14:10:00" "2023-09-15 13:50:00"
29400 1.95516 2.15978 2.38362 "2023-09-15 14:10:00" "2023-09-15 14:00:00"
29400 1.95516 2.15978 2.09703 "2023-09-15 14:10:00" "2023-09-15 14:10:00"
30000 2.33941 1.97753 2.07347 "2023-09-15 14:20:00" "2023-09-15 13:30:00"
30000 2.33941 1.97753 2.23530 "2023-09-15 14:20:00" "2023-09-15 13:40:00"
30000 2.33941 1.97753 2.60922 "2023-09-15 14:20:00" "2023-09-15 13:50:00"
30000 2.33941 1.97753 2.85460 "2023-09-15 14:20:00" "2023-09-15 14:00:00"
30000 2.33941 1.97753 2.37801 "2023-09-15 14:20:00" "2023-09-15 14:10:00"
30000 2.33941 1.97753 2.34730 "2023-09-15 14:20:00" "2023-09-15 14:20:00"
30600 2.72644 2.23521 2.58571 "2023-09-15 14:30:00" "2023-09-15 13:40:00"
30600 2.72644 2.23521 2.99682 "2023-09-15 14:30:00" "2023-09-15 13:50:00"
30600 2.72644 2.23521 3.27633 "2023-09-15 14:30:00" "2023-09-15 14:00:00"
30600 2.72644 2.23521 2.67155 "2023-09-15 14:30:00" "2023-09-15 14:10:00"
30600 2.72644 2.23521 2.61538 "2023-09-15 14:30:00" "2023-09-15 14:20:00"
30600 2.72644 2.23521 2.45564 "2023-09-15 14:30:00" "2023-09-15 14:30:00"
31200 2.97998 2.71174 3.31882 "2023-09-15 14:40:00" "2023-09-15 13:50:00"
31200 2.97998 2.71174 3.62543 "2023-09-15 14:40:00" "2023-09-15 14:00:00"
31200 2.97998 2.71174 2.92582 "2023-09-15 14:40:00" "2023-09-15 14:10:00"
31200 2.97998 2.71174 2.86030 "2023-09-15 14:40:00" "2023-09-15 14:20:00"
31200 2.97998 2.71174 2.64544 "2023-09-15 14:40:00" "2023-09-15 14:30:00"
31200 2.97998 2.71174 2.74291 "2023-09-15 14:40:00" "2023-09-15 14:40:00"
31800 3.33893 3.13081 4.13590 "2023-09-15 14:50:00" "2023-09-15 14:00:00"
31800 3.33893 3.13081 3.36568 "2023-09-15 14:50:00" "2023-09-15 14:10:00"
31800 3.33893 3.13081 3.29533 "2023-09-15 14:50:00" "2023-09-15 14:20:00"
31800 3.33893 3.13081 3.03651 "2023-09-15 14:50:00" "2023-09-15 14:30:00"
31800 3.33893 3.13081 3.13654 "2023-09-15 14:50:00" "2023-09-15 14:40:00"
31800 3.33893 3.13081 3.01747 "2023-09-15 14:50:00" "2023-09-15 14:50:00"
32400 3.47520 3.41201 3.85514 "2023-09-15 15:00:00" "2023-09-15 14:10:00"
32400 3.47520 3.41201 3.77862 "2023-09-15 15:00:00" "2023-09-15 14:20:00"
32400 3.47520 3.41201 3.49169 "2023-09-15 15:00:00" "2023-09-15 14:30:00"
32400 3.47520 3.41201 3.60864 "2023-09-15 15:00:00" "2023-09-15 14:40:00"
32400 3.47520 3.41201 3.38345 "2023-09-15 15:00:00" "2023-09-15 14:50:00"
32400 3.47520 3.41201 3.23067 "2023-09-15 15:00:00" "2023-09-15 15:00:00"
33000 3.53225 3.68903 4.23422 "2023-09-15 15:10:00" "2023-09-15 14:20:00"
33000 3.53225 3.68903 3.92199 "2023-09-15 15:10:00" "2023-09-15 14:30:00"
33000 3.53225 3.68903 4.04828 "2023-09-15 15:10:00" "2023-09-15 14:40:00"
33000 3.53225 3.68903 3.76181 "2023-09-15 15:10:00" "2023-09-15 14:50:00"
33000 3.53225 3.68903 3.53791 "2023-09-15 15:10:00" "2023-09-15 15:00:00"
33000 3.53225 3.68903 3.31825 "2023-09-15 15:10:00" "2023-09-15 15:10:00"
33600 3.59316 4.55707 4.24072 "2023-09-15 15:20:00" "2023-09-15 14:30:00"
33600 3.59316 4.55707 4.37836 "2023-09-15 15:20:00" "2023-09-15 14:40:00"
33600 3.59316 4.55707 4.04593 "2023-09-15 15:20:00" "2023-09-15 14:50:00"
33600 3.59316 4.55707 3.77616 "2023-09-15 15:20:00" "2023-09-15 15:00:00"
33600 3.59316 4.55707 3.47082 "2023-09-15 15:20:00" "2023-09-15 15:10:00"
33600 3.59316 4.55707 3.76519 "2023-09-15 15:20:00" "2023-09-15 15:20:00"
34200 3.59672 5.12292 4.71493 "2023-09-15 15:30:00" "2023-09-15 14:40:00"
34200 3.59672 5.12292 4.34929 "2023-09-15 15:30:00" "2023-09-15 14:50:00"
34200 3.59672 5.12292 4.04991 "2023-09-15 15:30:00" "2023-09-15 15:00:00"
