20230906
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.77856 -0.56815 0.98194 -0.18921 0.78491 -0.61944 "2023-09-06 23:00:00" "2023-09-06 23:00:00"
18600 0.78634 -0.55476 0.97977 -0.20013 0.72790 -0.68516 "2023-09-06 23:10:00" "2023-09-06 23:00:00"
18600 0.78634 -0.55476 0.97977 -0.20013 0.79249 -0.60988 "2023-09-06 23:10:00" "2023-09-06 23:10:00"
19200 0.80766 -0.52420 0.96879 -0.24789 0.70037 -0.71377 "2023-09-06 23:20:00" "2023-09-06 23:00:00"
19200 0.80766 -0.52420 0.96879 -0.24789 0.81071 -0.58534 "2023-09-06 23:20:00" "2023-09-06 23:10:00"
19200 0.80766 -0.52420 0.96879 -0.24789 0.82485 -0.56528 "2023-09-06 23:20:00" "2023-09-06 23:20:00"
19800 0.87663 -0.44900 0.96057 -0.27803 0.68903 -0.72470 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 0.87663 -0.44900 0.96057 -0.27803 0.83115 -0.55599 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 0.87663 -0.44900 0.96057 -0.27803 0.84106 -0.54089 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 0.87663 -0.44900 0.96057 -0.27803 0.88013 -0.47429 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
20400 0.90322 -0.41819 0.96997 -0.24322 0.67003 -0.74225 "2023-09-06 23:40:00" "2023-09-06 23:00:00"
20400 0.90322 -0.41819 0.96997 -0.24322 0.84391 -0.53647 "2023-09-06 23:40:00" "2023-09-06 23:10:00"
20400 0.90322 -0.41819 0.96997 -0.24322 0.85237 -0.52293 "2023-09-06 23:40:00" "2023-09-06 23:20:00"
20400 0.90322 -0.41819 0.96997 -0.24322 0.90851 -0.41764 "2023-09-06 23:40:00" "2023-09-06 23:30:00"
20400 0.90322 -0.41819 0.96997 -0.24322 0.90223 -0.43125 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 0.91563 -0.38178 0.99370 -0.11206 0.65740 -0.75354 "2023-09-06 23:50:00" "2023-09-06 23:00:00"
21000 0.91563 -0.38178 0.99370 -0.11206 0.85344 -0.52117 "2023-09-06 23:50:00" "2023-09-06 23:10:00"
21000 0.91563 -0.38178 0.99370 -0.11206 0.86141 -0.50788 "2023-09-06 23:50:00" "2023-09-06 23:20:00"
21000 0.91563 -0.38178 0.99370 -0.11206 0.92676 -0.37550 "2023-09-06 23:50:00" "2023-09-06 23:30:00"
21000 0.91563 -0.38178 0.99370 -0.11206 0.90636 -0.42250 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 0.91563 -0.38178 0.99370 -0.11206 0.91872 -0.39483 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21600 0.92604 -0.33965 1.00000 -0.00162 0.86351 -0.50431 "2023-09-07 00:00:00" "2023-09-06 23:10:00"
21600 0.92604 -0.33965 1.00000 -0.00162 0.86963 -0.49369 "2023-09-07 00:00:00" "2023-09-06 23:20:00"
21600 0.92604 -0.33965 1.00000 -0.00162 0.93897 -0.34392 "2023-09-07 00:00:00" "2023-09-06 23:30:00"
21600 0.92604 -0.33965 1.00000 -0.00162 0.91162 -0.41103 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 0.92604 -0.33965 1.00000 -0.00162 0.92913 -0.36969 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 0.92604 -0.33965 1.00000 -0.00162 0.94099 -0.33824 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
22200 0.93674 -0.30765 0.99798 0.06346 0.88305 -0.46898 "2023-09-07 00:10:00" "2023-09-06 23:20:00"
22200 0.93674 -0.30765 0.99798 0.06346 0.95210 -0.30521 "2023-09-07 00:10:00" "2023-09-06 23:30:00"
22200 0.93674 -0.30765 0.99798 0.06346 0.92263 -0.38539 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 0.93674 -0.30765 0.99798 0.06346 0.94233 -0.33422 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 0.93674 -0.30765 0.99798 0.06346 0.95745 -0.28781 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 0.93674 -0.30765 0.99798 0.06346 0.95681 -0.29024 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22800 0.94588 -0.28172 0.98942 0.14506 0.97013 -0.24194 "2023-09-07 00:20:00" "2023-09-06 23:30:00"
