20230928
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.09017 -0.99370 -0.03795 -0.99928 0.08219 -0.99650 "2023-09-28 23:00:00" "2023-09-28 23:00:00"
18600 0.06381 -0.99549 -0.08593 -0.99630 0.04557 -0.99894 "2023-09-28 23:10:00" "2023-09-28 23:00:00"
18600 0.06381 -0.99549 -0.08593 -0.99630 0.06600 -0.99782 "2023-09-28 23:10:00" "2023-09-28 23:10:00"
19200 0.03883 -0.99612 -0.14654 -0.98920 0.03046 -0.99953 "2023-09-28 23:20:00" "2023-09-28 23:00:00"
19200 0.03883 -0.99612 -0.14654 -0.98920 0.05995 -0.99820 "2023-09-28 23:20:00" "2023-09-28 23:10:00"
19200 0.03883 -0.99612 -0.14654 -0.98920 0.04098 -0.99914 "2023-09-28 23:20:00" "2023-09-28 23:20:00"
19800 0.01810 -0.99722 -0.21736 -0.97609 0.00323 -0.99993 "2023-09-28 23:30:00" "2023-09-28 23:00:00"
19800 0.01810 -0.99722 -0.21736 -0.97609 0.03756 -0.99924 "2023-09-28 23:30:00" "2023-09-28 23:10:00"
19800 0.01810 -0.99722 -0.21736 -0.97609 0.00406 -0.99988 "2023-09-28 23:30:00" "2023-09-28 23:20:00"
19800 0.01810 -0.99722 -0.21736 -0.97609 0.00799 -0.99991 "2023-09-28 23:30:00" "2023-09-28 23:30:00"
20400 -0.01114 -0.99787 -0.26561 -0.96408 -0.04323 -0.99894 "2023-09-28 23:40:00" "2023-09-28 23:00:00"
20400 -0.01114 -0.99787 -0.26561 -0.96408 -0.00652 -0.99986 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 -0.01114 -0.99787 -0.26561 -0.96408 -0.05295 -0.99842 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 -0.01114 -0.99787 -0.26561 -0.96408 -0.03931 -0.99908 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 -0.01114 -0.99787 -0.26561 -0.96408 -0.01904 -0.99973 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
