20230915
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.13023 0.98705 -0.67804 0.73502 -0.14196 0.98969 "2023-09-15 23:00:00" "2023-09-15 23:00:00"
18600 -0.13129 0.98655 -0.72347 0.69035 -0.20453 0.97859 "2023-09-15 23:10:00" "2023-09-15 23:00:00"
18600 -0.13129 0.98655 -0.72347 0.69035 -0.15744 0.98744 "2023-09-15 23:10:00" "2023-09-15 23:10:00"
19200 -0.12821 0.98668 -0.76094 0.64883 -0.27966 0.95991 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 -0.12821 0.98668 -0.76094 0.64883 -0.19994 0.97975 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 -0.12821 0.98668 -0.76094 0.64883 -0.12752 0.99183 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19800 -0.15620 0.98089 -0.79278 0.60951 -0.33914 0.94061 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 -0.15620 0.98089 -0.79278 0.60951 -0.23181 0.97274 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 -0.15620 0.98089 -0.79278 0.60951 -0.11492 0.99336 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 -0.15620 0.98089 -0.79278 0.60951 -0.15553 0.98782 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
20400 -0.19482 0.97057 -0.82472 0.56554 -0.41017 0.91159 "2023-09-15 23:40:00" "2023-09-15 23:00:00"
20400 -0.19482 0.97057 -0.82472 0.56554 -0.28315 0.95883 "2023-09-15 23:40:00" "2023-09-15 23:10:00"
20400 -0.19482 0.97057 -0.82472 0.56554 -0.12072 0.99266 "2023-09-15 23:40:00" "2023-09-15 23:20:00"
20400 -0.19482 0.97057 -0.82472 0.56554 -0.19112 0.98145 "2023-09-15 23:40:00" "2023-09-15 23:30:00"
20400 -0.19482 0.97057 -0.82472 0.56554 -0.22250 0.97480 "2023-09-15 23:40:00" "2023-09-15 23:40:00"
21000 -0.23456 0.95765 -0.85248 0.52276 -0.47772 0.87832 "2023-09-15 23:50:00" "2023-09-15 23:00:00"
21000 -0.23456 0.95765 -0.85248 0.52276 -0.34397 0.93882 "2023-09-15 23:50:00" "2023-09-15 23:10:00"
21000 -0.23456 0.95765 -0.85248 0.52276 -0.14582 0.98928 "2023-09-15 23:50:00" "2023-09-15 23:20:00"
21000 -0.23456 0.95765 -0.85248 0.52276 -0.23832 0.97109 "2023-09-15 23:50:00" "2023-09-15 23:30:00"
21000 -0.23456 0.95765 -0.85248 0.52276 -0.27538 0.96121 "2023-09-15 23:50:00" "2023-09-15 23:40:00"
21000 -0.23456 0.95765 -0.85248 0.52276 -0.25800 0.96608 "2023-09-15 23:50:00" "2023-09-15 23:50:00"
21600 -0.27452 0.94260 -0.87095 0.49136 -0.39950 0.91660 "2023-09-16 00:00:00" "2023-09-15 23:10:00"
21600 -0.27452 0.94260 -0.87095 0.49136 -0.17183 0.98510 "2023-09-16 00:00:00" "2023-09-15 23:20:00"
21600 -0.27452 0.94260 -0.87095 0.49136 -0.28139 0.95952 "2023-09-16 00:00:00" "2023-09-15 23:30:00"
21600 -0.27452 0.94260 -0.87095 0.49136 -0.32537 0.94548 "2023-09-16 00:00:00" "2023-09-15 23:40:00"
21600 -0.27452 0.94260 -0.87095 0.49136 -0.29428 0.95566 "2023-09-16 00:00:00" "2023-09-15 23:50:00"
21600 -0.27452 0.94260 -0.87095 0.49136 -0.30868 0.95110 "2023-09-16 00:00:00" "2023-09-16 00:00:00"
22200 -0.35290 0.92189 -0.87449 0.48504 -0.21609 0.97624 "2023-09-16 00:10:00" "2023-09-15 23:20:00"
22200 -0.35290 0.92189 -0.87449 0.48504 -0.33308 0.94275 "2023-09-16 00:10:00" "2023-09-15 23:30:00"
22200 -0.35290 0.92189 -0.87449 0.48504 -0.37938 0.92508 "2023-09-16 00:10:00" "2023-09-15 23:40:00"
22200 -0.35290 0.92189 -0.87449 0.48504 -0.33790 0.94108 "2023-09-16 00:10:00" "2023-09-15 23:50:00"
22200 -0.35290 0.92189 -0.87449 0.48504 -0.35370 0.93524 "2023-09-16 00:10:00" "2023-09-16 00:00:00"
22200 -0.35290 0.92189 -0.87449 0.48504 -0.36553 0.93068 "2023-09-16 00:10:00" "2023-09-16 00:10:00"
22800 -0.42140 0.90081 -0.88166 0.47188 -0.38281 0.92370 "2023-09-16 00:20:00" "2023-09-15 23:30:00"
22800 -0.42140 0.90081 -0.88166 0.47188 -0.42850 0.90342 "2023-09-16 00:20:00" "2023-09-15 23:40:00"
22800 -0.42140 0.90081 -0.88166 0.47188 -0.37857 0.92549 "2023-09-16 00:20:00" "2023-09-15 23:50:00"
22800 -0.42140 0.90081 -0.88166 0.47188 -0.39589 0.91821 "2023-09-16 00:20:00" "2023-09-16 00:00:00"
22800 -0.42140 0.90081 -0.88166 0.47188 -0.41007 0.91195 "2023-09-16 00:20:00" "2023-09-16 00:10:00"
22800 -0.42140 0.90081 -0.88166 0.47188 -0.42745 0.90392 "2023-09-16 00:20:00" "2023-09-16 00:20:00"
23400 -0.45877 0.88647 -0.88882 0.45825 -0.46878 0.88325 "2023-09-16 00:30:00" "2023-09-15 23:40:00"
23400 -0.45877 0.88647 -0.88882 0.45825 -0.41298 0.91070 "2023-09-16 00:30:00" "2023-09-15 23:50:00"
23400 -0.45877 0.88647 -0.88882 0.45825 -0.43023 0.90267 "2023-09-16 00:30:00" "2023-09-16 00:00:00"
23400 -0.45877 0.88647 -0.88882 0.45825 -0.44720 0.89438 "2023-09-16 00:30:00" "2023-09-16 00:10:00"
23400 -0.45877 0.88647 -0.88882 0.45825 -0.46837 0.88345 "2023-09-16 00:30:00" "2023-09-16 00:20:00"
23400 -0.45877 0.88647 -0.88882 0.45825 -0.46145 0.88713 "2023-09-16 00:30:00" "2023-09-16 00:30:00"
24000 -0.48149 0.87515 -0.87682 0.48082 -0.43346 0.90117 "2023-09-16 00:40:00" "2023-09-15 23:50:00"
