20230924
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.54894 0.31629 -0.52325 0.85218 0.61469 -0.31394 "2023-09-24 23:00:00" "2023-09-24 23:00:00"
18600 0.66890 0.12813 -0.51114 0.85950 0.61469 -0.31394 "2023-09-24 23:10:00" "2023-09-24 23:00:00"
18600 0.66890 0.12813 -0.51114 0.85950 0.82994 0.17320 "2023-09-24 23:10:00" "2023-09-24 23:10:00"
18600 0.66890 0.12813 -0.51114 0.85950 0.61469 -0.31394 "2023-09-24 23:10:00" "2023-09-24 23:00:00"
18600 0.66890 0.12813 -0.51114 0.85950 0.82994 0.17320 "2023-09-24 23:10:00" "2023-09-24 23:10:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.61469 -0.31394 "2023-09-24 23:20:00" "2023-09-24 23:00:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.82994 0.17320 "2023-09-24 23:20:00" "2023-09-24 23:10:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.83542 -0.54712 "2023-09-24 23:20:00" "2023-09-24 23:20:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.61469 -0.31394 "2023-09-24 23:20:00" "2023-09-24 23:00:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.82994 0.17320 "2023-09-24 23:20:00" "2023-09-24 23:10:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.83542 -0.54712 "2023-09-24 23:20:00" "2023-09-24 23:20:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.61469 -0.31394 "2023-09-24 23:20:00" "2023-09-24 23:00:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.82994 0.17320 "2023-09-24 23:20:00" "2023-09-24 23:10:00"
19200 0.76825 -0.09548 -0.51032 0.85999 0.83542 -0.54712 "2023-09-24 23:20:00" "2023-09-24 23:20:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.61469 -0.31394 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.82994 0.17320 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.83542 -0.54712 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.86008 -0.50045 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.61469 -0.31394 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.82994 0.17320 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.83542 -0.54712 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.86008 -0.50045 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.61469 -0.31394 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.82994 0.17320 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.83542 -0.54712 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.86008 -0.50045 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.61469 -0.31394 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.82994 0.17320 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.83542 -0.54712 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 0.75475 -0.26204 -0.49791 0.86723 0.86008 -0.50045 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.61469 -0.31394 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.82994 0.17320 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.83542 -0.54712 "2023-09-24 23:40:00" "2023-09-24 23:20:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.86008 -0.50045 "2023-09-24 23:40:00" "2023-09-24 23:30:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.29463 -0.37494 "2023-09-24 23:40:00" "2023-09-24 23:40:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.61469 -0.31394 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.82994 0.17320 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.83542 -0.54712 "2023-09-24 23:40:00" "2023-09-24 23:20:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.86008 -0.50045 "2023-09-24 23:40:00" "2023-09-24 23:30:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.29463 -0.37494 "2023-09-24 23:40:00" "2023-09-24 23:40:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.61469 -0.31394 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.82994 0.17320 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.83542 -0.54712 "2023-09-24 23:40:00" "2023-09-24 23:20:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.86008 -0.50045 "2023-09-24 23:40:00" "2023-09-24 23:30:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.29463 -0.37494 "2023-09-24 23:40:00" "2023-09-24 23:40:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.61469 -0.31394 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.82994 0.17320 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.83542 -0.54712 "2023-09-24 23:40:00" "2023-09-24 23:20:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.86008 -0.50045 "2023-09-24 23:40:00" "2023-09-24 23:30:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.29463 -0.37494 "2023-09-24 23:40:00" "2023-09-24 23:40:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.61469 -0.31394 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.82994 0.17320 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.83542 -0.54712 "2023-09-24 23:40:00" "2023-09-24 23:20:00"
20400 0.46905 -0.28909 -0.49276 0.87016 0.86008 -0.50045 "2023-09-24 23:40:00" "2023-09-24 23:30:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.29463 -0.37494 "2023-09-24 23:40:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.61469 -0.31394 "2023-09-24 23:50:00" "2023-09-24 23:00:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.82994 0.17320 "2023-09-24 23:50:00" "2023-09-24 23:10:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.83542 -0.54712 "2023-09-24 23:50:00" "2023-09-24 23:20:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.86008 -0.50045 "2023-09-24 23:50:00" "2023-09-24 23:30:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.29463 -0.37494 "2023-09-24 23:50:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.91202 0.39652 "2023-09-24 23:50:00" "2023-09-24 23:50:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.61469 -0.31394 "2023-09-24 23:50:00" "2023-09-24 23:00:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.82994 0.17320 "2023-09-24 23:50:00" "2023-09-24 23:10:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.83542 -0.54712 "2023-09-24 23:50:00" "2023-09-24 23:20:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.86008 -0.50045 "2023-09-24 23:50:00" "2023-09-24 23:30:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.29463 -0.37494 "2023-09-24 23:50:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.91202 0.39652 "2023-09-24 23:50:00" "2023-09-24 23:50:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.61469 -0.31394 "2023-09-24 23:50:00" "2023-09-24 23:00:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.82994 0.17320 "2023-09-24 23:50:00" "2023-09-24 23:10:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.83542 -0.54712 "2023-09-24 23:50:00" "2023-09-24 23:20:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.86008 -0.50045 "2023-09-24 23:50:00" "2023-09-24 23:30:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.29463 -0.37494 "2023-09-24 23:50:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.91202 0.39652 "2023-09-24 23:50:00" "2023-09-24 23:50:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.61469 -0.31394 "2023-09-24 23:50:00" "2023-09-24 23:00:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.82994 0.17320 "2023-09-24 23:50:00" "2023-09-24 23:10:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.83542 -0.54712 "2023-09-24 23:50:00" "2023-09-24 23:20:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.86008 -0.50045 "2023-09-24 23:50:00" "2023-09-24 23:30:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.29463 -0.37494 "2023-09-24 23:50:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.91202 0.39652 "2023-09-24 23:50:00" "2023-09-24 23:50:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.61469 -0.31394 "2023-09-24 23:50:00" "2023-09-24 23:00:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.82994 0.17320 "2023-09-24 23:50:00" "2023-09-24 23:10:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.83542 -0.54712 "2023-09-24 23:50:00" "2023-09-24 23:20:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.86008 -0.50045 "2023-09-24 23:50:00" "2023-09-24 23:30:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.29463 -0.37494 "2023-09-24 23:50:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.91202 0.39652 "2023-09-24 23:50:00" "2023-09-24 23:50:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.61469 -0.31394 "2023-09-24 23:50:00" "2023-09-24 23:00:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.82994 0.17320 "2023-09-24 23:50:00" "2023-09-24 23:10:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.83542 -0.54712 "2023-09-24 23:50:00" "2023-09-24 23:20:00"
21000 0.20469 -0.10752 -0.50589 0.86260 0.86008 -0.50045 "2023-09-24 23:50:00" "2023-09-24 23:30:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.29463 -0.37494 "2023-09-24 23:50:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.91202 0.39652 "2023-09-24 23:50:00" "2023-09-24 23:50:00"
21600 -0.05637 -0.04615 -0.53630 0.84403 0.82994 0.17320 "2023-09-25 00:00:00" "2023-09-24 23:10:00"
21600 -0.05637 -0.04615 -0.53630 0.84403 0.83542 -0.54712 "2023-09-25 00:00:00" "2023-09-24 23:20:00"
21600 -0.05637 -0.04615 -0.53630 0.84403 0.86008 -0.50045 "2023-09-25 00:00:00" "2023-09-24 23:30:00"
21600 -0.05637 -0.04615 -0.53630 0.84403 -0.29463 -0.37494 "2023-09-25 00:00:00" "2023-09-24 23:40:00"
