20230924
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.54894 0.31629 -0.52325 0.85218 -0.25592 0.96665 "2023-09-24 23:00:00" "2023-09-24 23:00:00"
18600 0.66890 0.12813 -0.51114 0.85950 -0.28235 0.95923 "2023-09-24 23:10:00" "2023-09-24 23:00:00"
18600 0.66890 0.12813 -0.51114 0.85950 -0.36316 0.93130 "2023-09-24 23:10:00" "2023-09-24 23:10:00"
19200 0.76825 -0.09548 -0.51032 0.85999 -0.29917 0.95420 "2023-09-24 23:20:00" "2023-09-24 23:00:00"
19200 0.76825 -0.09548 -0.51032 0.85999 -0.42476 0.90523 "2023-09-24 23:20:00" "2023-09-24 23:10:00"
19200 0.76825 -0.09548 -0.51032 0.85999 -0.49790 0.86691 "2023-09-24 23:20:00" "2023-09-24 23:20:00"
19800 0.75475 -0.26204 -0.49791 0.86723 -0.31911 0.94767 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 0.75475 -0.26204 -0.49791 0.86723 -0.46224 0.88669 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 0.75475 -0.26204 -0.49791 0.86723 -0.55689 0.83045 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 0.75475 -0.26204 -0.49791 0.86723 -0.56256 0.82663 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.31184 0.95013 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.46839 0.88351 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.57601 0.81740 "2023-09-24 23:40:00" "2023-09-24 23:20:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.58096 0.81388 "2023-09-24 23:40:00" "2023-09-24 23:30:00"
20400 0.46905 -0.28909 -0.49276 0.87016 -0.64140 0.76670 "2023-09-24 23:40:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.31807 0.94805 "2023-09-24 23:50:00" "2023-09-24 23:00:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.48376 0.87518 "2023-09-24 23:50:00" "2023-09-24 23:10:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.59933 0.80049 "2023-09-24 23:50:00" "2023-09-24 23:20:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.61196 0.79087 "2023-09-24 23:50:00" "2023-09-24 23:30:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.70921 0.70480 "2023-09-24 23:50:00" "2023-09-24 23:40:00"
21000 0.20469 -0.10752 -0.50589 0.86260 -0.69602 0.71799 "2023-09-24 23:50:00" "2023-09-24 23:50:00"
21600 -0.05637 -0.04615 -0.53630 0.84403 -0.46612 0.88471 "2023-09-25 00:00:00" "2023-09-24 23:10:00"
