20230913
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.94977 0.11112 -0.13807 0.99042 0.97849 0.20577 "2023-09-13 23:00:00" "2023-09-13 23:00:00"
18600 0.86354 0.18527 -0.32075 0.94716 0.95996 0.27943 "2023-09-13 23:10:00" "2023-09-13 23:00:00"
18600 0.86354 0.18527 -0.32075 0.94716 0.97787 0.20918 "2023-09-13 23:10:00" "2023-09-13 23:10:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.93139 0.36032 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.97553 0.21854 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.95943 0.27859 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.82698 0.56027 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.95558 0.29429 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.89871 0.43763 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.95479 0.29578 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
20400 0.61977 0.36640 -0.75489 0.65585 0.76044 0.64832 "2023-09-13 23:40:00" "2023-09-13 23:00:00"
20400 0.61977 0.36640 -0.75489 0.65585 0.97556 0.21877 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 0.61977 0.36640 -0.75489 0.65585 0.87499 0.48365 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 0.61977 0.36640 -0.75489 0.65585 0.98340 0.17889 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 0.61977 0.36640 -0.75489 0.65585 0.88131 0.47098 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
21000 0.57925 0.42864 -0.81156 0.58426 0.47480 0.86005 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 0.57925 0.42864 -0.81156 0.58426 0.98721 0.15186 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 0.57925 0.42864 -0.81156 0.58426 0.73636 0.66610 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 0.57925 0.42864 -0.81156 0.58426 0.99596 0.07412 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 0.57925 0.42864 -0.81156 0.58426 0.74188 0.66339 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 0.57925 0.42864 -0.81156 0.58426 0.63545 0.75987 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21600 0.55646 0.47478 -0.85514 0.51839 0.99134 -0.11200 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 0.55646 0.47478 -0.85514 0.51839 0.25609 0.94281 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 0.55646 0.47478 -0.85514 0.51839 0.99390 -0.10570 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 0.55646 0.47478 -0.85514 0.51839 0.44332 0.88741 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 0.55646 0.47478 -0.85514 0.51839 0.10521 0.97710 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 0.55646 0.47478 -0.85514 0.51839 0.26360 0.95741 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
22200 0.61060 0.26493 -0.89686 0.44230 -0.56828 0.78958 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 0.61060 0.26493 -0.89686 0.44230 0.98478 -0.15983 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 0.61060 0.26493 -0.89686 0.44230 -0.11088 0.97829 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 0.61060 0.26493 -0.89686 0.44230 -0.50435 0.84781 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 0.61060 0.26493 -0.89686 0.44230 -0.20777 0.96804 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 0.61060 0.26493 -0.89686 0.44230 -0.48194 0.85920 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22800 0.61221 0.07383 -0.92333 0.38401 0.85965 -0.48471 "2023-09-14 00:20:00" "2023-09-13 23:30:00"
22800 0.61221 0.07383 -0.92333 0.38401 -0.50324 0.86180 "2023-09-14 00:20:00" "2023-09-13 23:40:00"
22800 0.61221 0.07383 -0.92333 0.38401 -0.76348 0.64409 "2023-09-14 00:20:00" "2023-09-13 23:50:00"
22800 0.61221 0.07383 -0.92333 0.38401 -0.49589 0.86721 "2023-09-14 00:20:00" "2023-09-14 00:00:00"
22800 0.61221 0.07383 -0.92333 0.38401 -0.78527 0.61532 "2023-09-14 00:20:00" "2023-09-14 00:10:00"
22800 0.61221 0.07383 -0.92333 0.38401 -0.70330 0.70907 "2023-09-14 00:20:00" "2023-09-14 00:20:00"
