20230913
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.94977 0.11112 -0.13807 0.99042 0.93528 -0.31095 "2023-09-13 23:00:00" "2023-09-13 23:00:00"
18600 0.86354 0.18527 -0.32075 0.94716 0.93528 -0.31095 "2023-09-13 23:10:00" "2023-09-13 23:00:00"
18600 0.86354 0.18527 -0.32075 0.94716 0.64978 0.56949 "2023-09-13 23:10:00" "2023-09-13 23:10:00"
18600 0.86354 0.18527 -0.32075 0.94716 0.93528 -0.31095 "2023-09-13 23:10:00" "2023-09-13 23:00:00"
18600 0.86354 0.18527 -0.32075 0.94716 0.64978 0.56949 "2023-09-13 23:10:00" "2023-09-13 23:10:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.93528 -0.31095 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.64978 0.56949 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.54708 0.33623 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.93528 -0.31095 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.64978 0.56949 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.54708 0.33623 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.93528 -0.31095 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.64978 0.56949 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 0.78878 0.23465 -0.51236 0.85877 0.54708 0.33623 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.93528 -0.31095 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.64978 0.56949 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.54708 0.33623 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.07544 0.82033 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.93528 -0.31095 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.64978 0.56949 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.54708 0.33623 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 0.66370 0.32770 -0.67973 0.73346 0.07544 0.82033 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
