20230925
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.29672 0.93871 -0.40044 0.91632 0.47745 0.87232 "2023-09-25 23:00:00" "2023-09-25 23:00:00"
18600 0.30101 0.93166 -0.41857 0.90818 0.47745 0.87232 "2023-09-25 23:10:00" "2023-09-25 23:00:00"
18600 0.30101 0.93166 -0.41857 0.90818 0.44453 0.88923 "2023-09-25 23:10:00" "2023-09-25 23:10:00"
18600 0.30101 0.93166 -0.41857 0.90818 0.47745 0.87232 "2023-09-25 23:10:00" "2023-09-25 23:00:00"
18600 0.30101 0.93166 -0.41857 0.90818 0.44453 0.88923 "2023-09-25 23:10:00" "2023-09-25 23:10:00"
19200 0.27276 0.89179 -0.42727 0.90412 0.47745 0.87232 "2023-09-25 23:20:00" "2023-09-25 23:00:00"
19200 0.27276 0.89179 -0.42727 0.90412 0.44453 0.88923 "2023-09-25 23:20:00" "2023-09-25 23:10:00"
19200 0.27276 0.89179 -0.42727 0.90412 -0.25873 0.95024 "2023-09-25 23:20:00" "2023-09-25 23:20:00"
19200 0.27276 0.89179 -0.42727 0.90412 0.47745 0.87232 "2023-09-25 23:20:00" "2023-09-25 23:00:00"
19200 0.27276 0.89179 -0.42727 0.90412 0.44453 0.88923 "2023-09-25 23:20:00" "2023-09-25 23:10:00"
19200 0.27276 0.89179 -0.42727 0.90412 -0.25873 0.95024 "2023-09-25 23:20:00" "2023-09-25 23:20:00"
19200 0.27276 0.89179 -0.42727 0.90412 0.47745 0.87232 "2023-09-25 23:20:00" "2023-09-25 23:00:00"
19200 0.27276 0.89179 -0.42727 0.90412 0.44453 0.88923 "2023-09-25 23:20:00" "2023-09-25 23:10:00"
19200 0.27276 0.89179 -0.42727 0.90412 -0.25873 0.95024 "2023-09-25 23:20:00" "2023-09-25 23:20:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.47745 0.87232 "2023-09-25 23:30:00" "2023-09-25 23:00:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.44453 0.88923 "2023-09-25 23:30:00" "2023-09-25 23:10:00"
19800 0.34050 0.72086 -0.42479 0.90529 -0.25873 0.95024 "2023-09-25 23:30:00" "2023-09-25 23:20:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.45194 0.38476 "2023-09-25 23:30:00" "2023-09-25 23:30:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.47745 0.87232 "2023-09-25 23:30:00" "2023-09-25 23:00:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.44453 0.88923 "2023-09-25 23:30:00" "2023-09-25 23:10:00"
19800 0.34050 0.72086 -0.42479 0.90529 -0.25873 0.95024 "2023-09-25 23:30:00" "2023-09-25 23:20:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.45194 0.38476 "2023-09-25 23:30:00" "2023-09-25 23:30:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.47745 0.87232 "2023-09-25 23:30:00" "2023-09-25 23:00:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.44453 0.88923 "2023-09-25 23:30:00" "2023-09-25 23:10:00"
19800 0.34050 0.72086 -0.42479 0.90529 -0.25873 0.95024 "2023-09-25 23:30:00" "2023-09-25 23:20:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.45194 0.38476 "2023-09-25 23:30:00" "2023-09-25 23:30:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.47745 0.87232 "2023-09-25 23:30:00" "2023-09-25 23:00:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.44453 0.88923 "2023-09-25 23:30:00" "2023-09-25 23:10:00"
19800 0.34050 0.72086 -0.42479 0.90529 -0.25873 0.95024 "2023-09-25 23:30:00" "2023-09-25 23:20:00"
19800 0.34050 0.72086 -0.42479 0.90529 0.45194 0.38476 "2023-09-25 23:30:00" "2023-09-25 23:30:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.47745 0.87232 "2023-09-25 23:40:00" "2023-09-25 23:00:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.44453 0.88923 "2023-09-25 23:40:00" "2023-09-25 23:10:00"
20400 0.44539 0.56830 -0.41303 0.91072 -0.25873 0.95024 "2023-09-25 23:40:00" "2023-09-25 23:20:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.45194 0.38476 "2023-09-25 23:40:00" "2023-09-25 23:30:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.89722 -0.29185 "2023-09-25 23:40:00" "2023-09-25 23:40:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.47745 0.87232 "2023-09-25 23:40:00" "2023-09-25 23:00:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.44453 0.88923 "2023-09-25 23:40:00" "2023-09-25 23:10:00"
20400 0.44539 0.56830 -0.41303 0.91072 -0.25873 0.95024 "2023-09-25 23:40:00" "2023-09-25 23:20:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.45194 0.38476 "2023-09-25 23:40:00" "2023-09-25 23:30:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.89722 -0.29185 "2023-09-25 23:40:00" "2023-09-25 23:40:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.47745 0.87232 "2023-09-25 23:40:00" "2023-09-25 23:00:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.44453 0.88923 "2023-09-25 23:40:00" "2023-09-25 23:10:00"
20400 0.44539 0.56830 -0.41303 0.91072 -0.25873 0.95024 "2023-09-25 23:40:00" "2023-09-25 23:20:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.45194 0.38476 "2023-09-25 23:40:00" "2023-09-25 23:30:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.89722 -0.29185 "2023-09-25 23:40:00" "2023-09-25 23:40:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.47745 0.87232 "2023-09-25 23:40:00" "2023-09-25 23:00:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.44453 0.88923 "2023-09-25 23:40:00" "2023-09-25 23:10:00"
20400 0.44539 0.56830 -0.41303 0.91072 -0.25873 0.95024 "2023-09-25 23:40:00" "2023-09-25 23:20:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.45194 0.38476 "2023-09-25 23:40:00" "2023-09-25 23:30:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.89722 -0.29185 "2023-09-25 23:40:00" "2023-09-25 23:40:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.47745 0.87232 "2023-09-25 23:40:00" "2023-09-25 23:00:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.44453 0.88923 "2023-09-25 23:40:00" "2023-09-25 23:10:00"
20400 0.44539 0.56830 -0.41303 0.91072 -0.25873 0.95024 "2023-09-25 23:40:00" "2023-09-25 23:20:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.45194 0.38476 "2023-09-25 23:40:00" "2023-09-25 23:30:00"
20400 0.44539 0.56830 -0.41303 0.91072 0.89722 -0.29185 "2023-09-25 23:40:00" "2023-09-25 23:40:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.47745 0.87232 "2023-09-25 23:50:00" "2023-09-25 23:00:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.44453 0.88923 "2023-09-25 23:50:00" "2023-09-25 23:10:00"
21000 0.53790 0.41787 -0.41509 0.90978 -0.25873 0.95024 "2023-09-25 23:50:00" "2023-09-25 23:20:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.45194 0.38476 "2023-09-25 23:50:00" "2023-09-25 23:30:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.89722 -0.29185 "2023-09-25 23:50:00" "2023-09-25 23:40:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.97438 0.18956 "2023-09-25 23:50:00" "2023-09-25 23:50:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.47745 0.87232 "2023-09-25 23:50:00" "2023-09-25 23:00:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.44453 0.88923 "2023-09-25 23:50:00" "2023-09-25 23:10:00"
21000 0.53790 0.41787 -0.41509 0.90978 -0.25873 0.95024 "2023-09-25 23:50:00" "2023-09-25 23:20:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.45194 0.38476 "2023-09-25 23:50:00" "2023-09-25 23:30:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.89722 -0.29185 "2023-09-25 23:50:00" "2023-09-25 23:40:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.97438 0.18956 "2023-09-25 23:50:00" "2023-09-25 23:50:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.47745 0.87232 "2023-09-25 23:50:00" "2023-09-25 23:00:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.44453 0.88923 "2023-09-25 23:50:00" "2023-09-25 23:10:00"
21000 0.53790 0.41787 -0.41509 0.90978 -0.25873 0.95024 "2023-09-25 23:50:00" "2023-09-25 23:20:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.45194 0.38476 "2023-09-25 23:50:00" "2023-09-25 23:30:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.89722 -0.29185 "2023-09-25 23:50:00" "2023-09-25 23:40:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.97438 0.18956 "2023-09-25 23:50:00" "2023-09-25 23:50:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.47745 0.87232 "2023-09-25 23:50:00" "2023-09-25 23:00:00"
21000 0.53790 0.41787 -0.41509 0.90978 0.44453 0.88923 "2023-09-25 23:50:00" "2023-09-25 23:10:00"
21000 0.53790 0.41787 -0.41509 0.90978 -0.25873 0.95024 "2023-09-25 23:50:00" "2023-09-25 23:20:00"
