20230917
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.10656 -0.99248 0.21287 -0.97708 0.09591 -0.99538 "2023-09-17 23:00:00" "2023-09-17 23:00:00"
18600 0.12476 -0.98952 0.18760 -0.98225 0.08283 -0.99656 "2023-09-17 23:10:00" "2023-09-17 23:00:00"
18600 0.12476 -0.98952 0.18760 -0.98225 0.12644 -0.99196 "2023-09-17 23:10:00" "2023-09-17 23:10:00"
19200 0.15015 -0.98379 0.12463 -0.99220 0.06517 -0.99786 "2023-09-17 23:20:00" "2023-09-17 23:00:00"
19200 0.15015 -0.98379 0.12463 -0.99220 0.13578 -0.99074 "2023-09-17 23:20:00" "2023-09-17 23:10:00"
19200 0.15015 -0.98379 0.12463 -0.99220 0.14425 -0.98953 "2023-09-17 23:20:00" "2023-09-17 23:20:00"
19800 0.18895 -0.97355 0.03735 -0.99930 0.04933 -0.99877 "2023-09-17 23:30:00" "2023-09-17 23:00:00"
19800 0.18895 -0.97355 0.03735 -0.99930 0.14308 -0.98971 "2023-09-17 23:30:00" "2023-09-17 23:10:00"
19800 0.18895 -0.97355 0.03735 -0.99930 0.16167 -0.98684 "2023-09-17 23:30:00" "2023-09-17 23:20:00"
19800 0.18895 -0.97355 0.03735 -0.99930 0.18003 -0.98364 "2023-09-17 23:30:00" "2023-09-17 23:30:00"
20400 0.23653 -0.96359 -0.01124 -0.99994 0.02754 -0.99959 "2023-09-17 23:40:00" "2023-09-17 23:00:00"
20400 0.23653 -0.96359 -0.01124 -0.99994 0.14097 -0.99001 "2023-09-17 23:40:00" "2023-09-17 23:10:00"
20400 0.23653 -0.96359 -0.01124 -0.99994 0.16888 -0.98564 "2023-09-17 23:40:00" "2023-09-17 23:20:00"
20400 0.23653 -0.96359 -0.01124 -0.99994 0.19763 -0.98027 "2023-09-17 23:40:00" "2023-09-17 23:30:00"
20400 0.23653 -0.96359 -0.01124 -0.99994 0.23136 -0.97282 "2023-09-17 23:40:00" "2023-09-17 23:40:00"
21000 0.28652 -0.95315 -0.00853 -0.99996 -0.01165 -0.99978 "2023-09-17 23:50:00" "2023-09-17 23:00:00"
21000 0.28652 -0.95315 -0.00853 -0.99996 0.11488 -0.99327 "2023-09-17 23:50:00" "2023-09-17 23:10:00"
21000 0.28652 -0.95315 -0.00853 -0.99996 0.15103 -0.98845 "2023-09-17 23:50:00" "2023-09-17 23:20:00"
21000 0.28652 -0.95315 -0.00853 -0.99996 0.18907 -0.98191 "2023-09-17 23:50:00" "2023-09-17 23:30:00"
21000 0.28652 -0.95315 -0.00853 -0.99996 0.24549 -0.96939 "2023-09-17 23:50:00" "2023-09-17 23:40:00"
21000 0.28652 -0.95315 -0.00853 -0.99996 0.27575 -0.96123 "2023-09-17 23:50:00" "2023-09-17 23:50:00"
21600 0.31462 -0.94694 0.01972 -0.99981 0.06784 -0.99766 "2023-09-18 00:00:00" "2023-09-17 23:10:00"
21600 0.31462 -0.94694 0.01972 -0.99981 0.11115 -0.99378 "2023-09-18 00:00:00" "2023-09-17 23:20:00"
21600 0.31462 -0.94694 0.01972 -0.99981 0.15559 -0.98781 "2023-09-18 00:00:00" "2023-09-17 23:30:00"
21600 0.31462 -0.94694 0.01972 -0.99981 0.23332 -0.97240 "2023-09-18 00:00:00" "2023-09-17 23:40:00"
21600 0.31462 -0.94694 0.01972 -0.99981 0.28191 -0.95942 "2023-09-18 00:00:00" "2023-09-17 23:50:00"
21600 0.31462 -0.94694 0.01972 -0.99981 0.32175 -0.94672 "2023-09-18 00:00:00" "2023-09-18 00:00:00"
22200 0.32593 -0.94406 0.04610 -0.99894 0.08848 -0.99607 "2023-09-18 00:10:00" "2023-09-17 23:20:00"
22200 0.32593 -0.94406 0.04610 -0.99894 0.13714 -0.99054 "2023-09-18 00:10:00" "2023-09-17 23:30:00"
22200 0.32593 -0.94406 0.04610 -0.99894 0.23210 -0.97269 "2023-09-18 00:10:00" "2023-09-17 23:40:00"
22200 0.32593 -0.94406 0.04610 -0.99894 0.29660 -0.95499 "2023-09-18 00:10:00" "2023-09-17 23:50:00"
22200 0.32593 -0.94406 0.04610 -0.99894 0.36217 -0.93204 "2023-09-18 00:10:00" "2023-09-18 00:00:00"
