20230901
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.11775 -0.98954 0.04344 -0.99906 -0.00001 -0.99918 "2023-09-01 23:00:00" "2023-09-01 23:00:00"
18600 0.08859 -0.99234 0.03149 -0.99950 -0.00001 -0.99918 "2023-09-01 23:10:00" "2023-09-01 23:00:00"
18600 0.08859 -0.99234 0.03149 -0.99950 -0.00349 -0.99982 "2023-09-01 23:10:00" "2023-09-01 23:10:00"
18600 0.08859 -0.99234 0.03149 -0.99950 -0.00001 -0.99918 "2023-09-01 23:10:00" "2023-09-01 23:00:00"
18600 0.08859 -0.99234 0.03149 -0.99950 -0.00349 -0.99982 "2023-09-01 23:10:00" "2023-09-01 23:10:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 -0.00001 -0.99918 "2023-09-01 23:20:00" "2023-09-01 23:00:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 -0.00349 -0.99982 "2023-09-01 23:20:00" "2023-09-01 23:10:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 0.00175 -0.99998 "2023-09-01 23:20:00" "2023-09-01 23:20:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 -0.00001 -0.99918 "2023-09-01 23:20:00" "2023-09-01 23:00:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 -0.00349 -0.99982 "2023-09-01 23:20:00" "2023-09-01 23:10:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 0.00175 -0.99998 "2023-09-01 23:20:00" "2023-09-01 23:20:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 -0.00001 -0.99918 "2023-09-01 23:20:00" "2023-09-01 23:00:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 -0.00349 -0.99982 "2023-09-01 23:20:00" "2023-09-01 23:10:00"
19200 0.06107 -0.99556 -0.01785 -0.99984 0.00175 -0.99998 "2023-09-01 23:20:00" "2023-09-01 23:20:00"
19800 0.04590 -0.99722 -0.00130 -1.00000 -0.00001 -0.99918 "2023-09-01 23:30:00" "2023-09-01 23:00:00"
19800 0.04590 -0.99722 -0.00130 -1.00000 -0.00349 -0.99982 "2023-09-01 23:30:00" "2023-09-01 23:10:00"
19800 0.04590 -0.99722 -0.00130 -1.00000 0.00175 -0.99998 "2023-09-01 23:30:00" "2023-09-01 23:20:00"
19800 0.04590 -0.99722 -0.00130 -1.00000 0.08191 -0.99630 "2023-09-01 23:30:00" "2023-09-01 23:30:00"
19800 0.04590 -0.99722 -0.00130 -1.00000 -0.00001 -0.99918 "2023-09-01 23:30:00" "2023-09-01 23:00:00"
19800 0.04590 -0.99722 -0.00130 -1.00000 -0.00349 -0.99982 "2023-09-01 23:30:00" "2023-09-01 23:10:00"
