20230914
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.13391 0.77751 -0.39457 0.91887 0.14718 0.35424 "2023-09-14 23:00:00" "2023-09-14 23:00:00"
18600 0.10746 0.73091 -0.47953 0.87753 0.14718 0.35424 "2023-09-14 23:10:00" "2023-09-14 23:00:00"
18600 0.10746 0.73091 -0.47953 0.87753 -0.08830 0.51364 "2023-09-14 23:10:00" "2023-09-14 23:10:00"
18600 0.10746 0.73091 -0.47953 0.87753 0.14718 0.35424 "2023-09-14 23:10:00" "2023-09-14 23:00:00"
18600 0.10746 0.73091 -0.47953 0.87753 -0.08830 0.51364 "2023-09-14 23:10:00" "2023-09-14 23:10:00"
19200 0.05057 0.73022 -0.54869 0.83603 0.14718 0.35424 "2023-09-14 23:20:00" "2023-09-14 23:00:00"
19200 0.05057 0.73022 -0.54869 0.83603 -0.08830 0.51364 "2023-09-14 23:20:00" "2023-09-14 23:10:00"
19200 0.05057 0.73022 -0.54869 0.83603 -0.07629 0.99272 "2023-09-14 23:20:00" "2023-09-14 23:20:00"
19200 0.05057 0.73022 -0.54869 0.83603 0.14718 0.35424 "2023-09-14 23:20:00" "2023-09-14 23:00:00"
19200 0.05057 0.73022 -0.54869 0.83603 -0.08830 0.51364 "2023-09-14 23:20:00" "2023-09-14 23:10:00"
19200 0.05057 0.73022 -0.54869 0.83603 -0.07629 0.99272 "2023-09-14 23:20:00" "2023-09-14 23:20:00"
19200 0.05057 0.73022 -0.54869 0.83603 0.14718 0.35424 "2023-09-14 23:20:00" "2023-09-14 23:00:00"
19200 0.05057 0.73022 -0.54869 0.83603 -0.08830 0.51364 "2023-09-14 23:20:00" "2023-09-14 23:10:00"
19200 0.05057 0.73022 -0.54869 0.83603 -0.07629 0.99272 "2023-09-14 23:20:00" "2023-09-14 23:20:00"
19800 -0.08491 0.70746 -0.58224 0.81301 0.14718 0.35424 "2023-09-14 23:30:00" "2023-09-14 23:00:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.08830 0.51364 "2023-09-14 23:30:00" "2023-09-14 23:10:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.07629 0.99272 "2023-09-14 23:30:00" "2023-09-14 23:20:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.36799 0.92506 "2023-09-14 23:30:00" "2023-09-14 23:30:00"
19800 -0.08491 0.70746 -0.58224 0.81301 0.14718 0.35424 "2023-09-14 23:30:00" "2023-09-14 23:00:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.08830 0.51364 "2023-09-14 23:30:00" "2023-09-14 23:10:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.07629 0.99272 "2023-09-14 23:30:00" "2023-09-14 23:20:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.36799 0.92506 "2023-09-14 23:30:00" "2023-09-14 23:30:00"
19800 -0.08491 0.70746 -0.58224 0.81301 0.14718 0.35424 "2023-09-14 23:30:00" "2023-09-14 23:00:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.08830 0.51364 "2023-09-14 23:30:00" "2023-09-14 23:10:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.07629 0.99272 "2023-09-14 23:30:00" "2023-09-14 23:20:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.36799 0.92506 "2023-09-14 23:30:00" "2023-09-14 23:30:00"
19800 -0.08491 0.70746 -0.58224 0.81301 0.14718 0.35424 "2023-09-14 23:30:00" "2023-09-14 23:00:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.08830 0.51364 "2023-09-14 23:30:00" "2023-09-14 23:10:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.07629 0.99272 "2023-09-14 23:30:00" "2023-09-14 23:20:00"
19800 -0.08491 0.70746 -0.58224 0.81301 -0.36799 0.92506 "2023-09-14 23:30:00" "2023-09-14 23:30:00"
20400 -0.23221 0.71138 -0.62854 0.77778 0.14718 0.35424 "2023-09-14 23:40:00" "2023-09-14 23:00:00"
20400 -0.23221 0.71138 -0.62854 0.77778 -0.08830 0.51364 "2023-09-14 23:40:00" "2023-09-14 23:10:00"
20400 -0.23221 0.71138 -0.62854 0.77778 -0.07629 0.99272 "2023-09-14 23:40:00" "2023-09-14 23:20:00"
20400 -0.23221 0.71138 -0.62854 0.77778 -0.36799 0.92506 "2023-09-14 23:40:00" "2023-09-14 23:30:00"
20400 -0.23221 0.71138 -0.62854 0.77778 -0.71760 0.69539 "2023-09-14 23:40:00" "2023-09-14 23:40:00"
20400 -0.23221 0.71138 -0.62854 0.77778 0.14718 0.35424 "2023-09-14 23:40:00" "2023-09-14 23:00:00"
20400 -0.23221 0.71138 -0.62854 0.77778 -0.08830 0.51364 "2023-09-14 23:40:00" "2023-09-14 23:10:00"
20400 -0.23221 0.71138 -0.62854 0.77778 -0.07629 0.99272 "2023-09-14 23:40:00" "2023-09-14 23:20:00"
20400 -0.23221 0.71138 -0.62854 0.77778 -0.36799 0.92506 "2023-09-14 23:40:00" "2023-09-14 23:30:00"
20400 -0.23221 0.71138 -0.62854 0.77778 -0.71760 0.69539 "2023-09-14 23:40:00" "2023-09-14 23:40:00"
20400 -0.23221 0.71138 -0.62854 0.77778 0.14718 0.35424 "2023-09-14 23:40:00" "2023-09-14 23:00:00"
