20230918
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.20145 -0.95883 -0.07045 -0.99752 -0.18193 -0.98306 "2023-09-18 23:00:00" "2023-09-18 23:00:00"
18600 -0.28639 -0.93821 -0.07916 -0.99686 -0.26383 -0.96425 "2023-09-18 23:10:00" "2023-09-18 23:00:00"
18600 -0.28639 -0.93821 -0.07916 -0.99686 -0.29601 -0.95487 "2023-09-18 23:10:00" "2023-09-18 23:10:00"
19200 -0.36705 -0.91499 -0.08391 -0.99647 -0.32807 -0.94457 "2023-09-18 23:20:00" "2023-09-18 23:00:00"
19200 -0.36705 -0.91499 -0.08391 -0.99647 -0.36215 -0.93201 "2023-09-18 23:20:00" "2023-09-18 23:10:00"
19200 -0.36705 -0.91499 -0.08391 -0.99647 -0.36778 -0.92978 "2023-09-18 23:20:00" "2023-09-18 23:20:00"
19800 -0.44679 -0.88062 -0.08511 -0.99637 -0.35074 -0.93647 "2023-09-18 23:30:00" "2023-09-18 23:00:00"
19800 -0.44679 -0.88062 -0.08511 -0.99637 -0.38902 -0.92122 "2023-09-18 23:30:00" "2023-09-18 23:10:00"
19800 -0.44679 -0.88062 -0.08511 -0.99637 -0.40248 -0.91541 "2023-09-18 23:30:00" "2023-09-18 23:20:00"
19800 -0.44679 -0.88062 -0.08511 -0.99637 -0.44164 -0.89709 "2023-09-18 23:30:00" "2023-09-18 23:30:00"
20400 -0.53142 -0.82898 -0.06929 -0.99760 -0.35058 -0.93653 "2023-09-18 23:40:00" "2023-09-18 23:00:00"
20400 -0.53142 -0.82898 -0.06929 -0.99760 -0.39157 -0.92015 "2023-09-18 23:40:00" "2023-09-18 23:10:00"
20400 -0.53142 -0.82898 -0.06929 -0.99760 -0.41227 -0.91106 "2023-09-18 23:40:00" "2023-09-18 23:20:00"
20400 -0.53142 -0.82898 -0.06929 -0.99760 -0.47305 -0.88101 "2023-09-18 23:40:00" "2023-09-18 23:30:00"
20400 -0.53142 -0.82898 -0.06929 -0.99760 -0.52564 -0.85051 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 -0.60653 -0.77649 -0.04599 -0.99894 -0.33864 -0.94091 "2023-09-18 23:50:00" "2023-09-18 23:00:00"
21000 -0.60653 -0.77649 -0.04599 -0.99894 -0.37988 -0.92503 "2023-09-18 23:50:00" "2023-09-18 23:10:00"
21000 -0.60653 -0.77649 -0.04599 -0.99894 -0.40485 -0.91438 "2023-09-18 23:50:00" "2023-09-18 23:20:00"
21000 -0.60653 -0.77649 -0.04599 -0.99894 -0.48272 -0.87577 "2023-09-18 23:50:00" "2023-09-18 23:30:00"
21000 -0.60653 -0.77649 -0.04599 -0.99894 -0.56552 -0.82465 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 -0.60653 -0.77649 -0.04599 -0.99894 -0.62377 -0.78124 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 -0.64955 -0.74105 -0.03224 -0.99948 -0.35975 -0.93301 "2023-09-19 00:00:00" "2023-09-18 23:10:00"
21600 -0.64955 -0.74105 -0.03224 -0.99948 -0.38769 -0.92176 "2023-09-19 00:00:00" "2023-09-18 23:20:00"
21600 -0.64955 -0.74105 -0.03224 -0.99948 -0.47696 -0.87891 "2023-09-19 00:00:00" "2023-09-18 23:30:00"
21600 -0.64955 -0.74105 -0.03224 -0.99948 -0.58401 -0.81175 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 -0.64955 -0.74105 -0.03224 -0.99948 -0.67128 -0.74110 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 -0.64955 -0.74105 -0.03224 -0.99948 -0.66692 -0.74505 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 -0.68972 -0.70903 -0.01384 -0.99990 -0.35280 -0.93560 "2023-09-19 00:10:00" "2023-09-18 23:20:00"
22200 -0.68972 -0.70903 -0.01384 -0.99990 -0.44919 -0.89335 "2023-09-19 00:10:00" "2023-09-18 23:30:00"
22200 -0.68972 -0.70903 -0.01384 -0.99990 -0.57745 -0.81640 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 -0.68972 -0.70903 -0.01384 -0.99990 -0.69083 -0.72301 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 -0.68972 -0.70903 -0.01384 -0.99990 -0.68448 -0.72902 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 -0.68972 -0.70903 -0.01384 -0.99990 -0.69775 -0.71632 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 -0.72548 -0.68111 0.00484 -0.99999 -0.40915 -0.91239 "2023-09-19 00:20:00" "2023-09-18 23:30:00"
22800 -0.72548 -0.68111 0.00484 -0.99999 -0.55555 -0.83144 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 -0.72548 -0.68111 0.00484 -0.99999 -0.69264 -0.72128 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 -0.72548 -0.68111 0.00484 -0.99999 -0.68600 -0.72760 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 -0.72548 -0.68111 0.00484 -0.99999 -0.70686 -0.70735 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 -0.72548 -0.68111 0.00484 -0.99999 -0.73321 -0.67997 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 -0.74518 -0.66261 0.01853 -0.99983 -0.52757 -0.84944 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 -0.74518 -0.66261 0.01853 -0.99983 -0.68364 -0.72979 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
23400 -0.74518 -0.66261 0.01853 -0.99983 -0.67812 -0.73493 "2023-09-19 00:30:00" "2023-09-19 00:00:00"
23400 -0.74518 -0.66261 0.01853 -0.99983 -0.70595 -0.70826 "2023-09-19 00:30:00" "2023-09-19 00:10:00"
23400 -0.74518 -0.66261 0.01853 -0.99983 -0.74253 -0.66981 "2023-09-19 00:30:00" "2023-09-19 00:20:00"
23400 -0.74518 -0.66261 0.01853 -0.99983 -0.73872 -0.67401 "2023-09-19 00:30:00" "2023-09-19 00:30:00"
24000 -0.74939 -0.65828 0.01912 -0.99982 -0.66150 -0.74985 "2023-09-19 00:40:00" "2023-09-18 23:50:00"
24000 -0.74939 -0.65828 0.01912 -0.99982 -0.65892 -0.75215 "2023-09-19 00:40:00" "2023-09-19 00:00:00"
24000 -0.74939 -0.65828 0.01912 -0.99982 -0.69416 -0.71978 "2023-09-19 00:40:00" "2023-09-19 00:10:00"
24000 -0.74939 -0.65828 0.01912 -0.99982 -0.74133 -0.67113 "2023-09-19 00:40:00" "2023-09-19 00:20:00"
24000 -0.74939 -0.65828 0.01912 -0.99982 -0.73563 -0.67737 "2023-09-19 00:40:00" "2023-09-19 00:30:00"
24000 -0.74939 -0.65828 0.01912 -0.99982 -0.75038 -0.66100 "2023-09-19 00:40:00" "2023-09-19 00:40:00"
24600 -0.73451 -0.67509 0.01795 -0.99984 -0.62777 -0.77829 "2023-09-19 00:50:00" "2023-09-19 00:00:00"
24600 -0.73451 -0.67509 0.01795 -0.99984 -0.67111 -0.74128 "2023-09-19 00:50:00" "2023-09-19 00:10:00"
24600 -0.73451 -0.67509 0.01795 -0.99984 -0.72990 -0.68352 "2023-09-19 00:50:00" "2023-09-19 00:20:00"
24600 -0.73451 -0.67509 0.01795 -0.99984 -0.72297 -0.69084 "2023-09-19 00:50:00" "2023-09-19 00:30:00"
24600 -0.73451 -0.67509 0.01795 -0.99984 -0.74110 -0.67137 "2023-09-19 00:50:00" "2023-09-19 00:40:00"
24600 -0.73451 -0.67509 0.01795 -0.99984 -0.73306 -0.68011 "2023-09-19 00:50:00" "2023-09-19 00:50:00"
25200 -0.71256 -0.69629 0.02948 -0.99957 -0.64167 -0.76691 "2023-09-19 01:00:00" "2023-09-19 00:10:00"
25200 -0.71256 -0.69629 0.02948 -0.99957 -0.71182 -0.70232 "2023-09-19 01:00:00" "2023-09-19 00:20:00"
25200 -0.71256 -0.69629 0.02948 -0.99957 -0.70444 -0.70972 "2023-09-19 01:00:00" "2023-09-19 00:30:00"
25200 -0.71256 -0.69629 0.02948 -0.99957 -0.72655 -0.68709 "2023-09-19 01:00:00" "2023-09-19 00:40:00"
25200 -0.71256 -0.69629 0.02948 -0.99957 -0.71296 -0.70116 "2023-09-19 01:00:00" "2023-09-19 00:50:00"
25200 -0.71256 -0.69629 0.02948 -0.99957 -0.71782 -0.69619 "2023-09-19 01:00:00" "2023-09-19 01:00:00"
25800 -0.69337 -0.71436 0.02429 -0.99970 -0.68678 -0.72675 "2023-09-19 01:10:00" "2023-09-19 00:20:00"
25800 -0.69337 -0.71436 0.02429 -0.99970 -0.67979 -0.73330 "2023-09-19 01:10:00" "2023-09-19 00:30:00"
25800 -0.69337 -0.71436 0.02429 -0.99970 -0.70659 -0.70754 "2023-09-19 01:10:00" "2023-09-19 00:40:00"
25800 -0.69337 -0.71436 0.02429 -0.99970 -0.68824 -0.72538 "2023-09-19 01:10:00" "2023-09-19 00:50:00"
25800 -0.69337 -0.71436 0.02429 -0.99970 -0.69537 -0.71856 "2023-09-19 01:10:00" "2023-09-19 01:00:00"
25800 -0.69337 -0.71436 0.02429 -0.99970 -0.69086 -0.72292 "2023-09-19 01:10:00" "2023-09-19 01:10:00"
26400 -0.65712 -0.74171 0.00978 -0.99995 -0.64457 -0.76440 "2023-09-19 01:20:00" "2023-09-19 00:30:00"
26400 -0.65712 -0.74171 0.00978 -0.99995 -0.67606 -0.73671 "2023-09-19 01:20:00" "2023-09-19 00:40:00"
26400 -0.65712 -0.74171 0.00978 -0.99995 -0.65509 -0.75542 "2023-09-19 01:20:00" "2023-09-19 00:50:00"
26400 -0.65712 -0.74171 0.00978 -0.99995 -0.66308 -0.74842 "2023-09-19 01:20:00" "2023-09-19 01:00:00"
26400 -0.65712 -0.74171 0.00978 -0.99995 -0.66081 -0.75043 "2023-09-19 01:20:00" "2023-09-19 01:10:00"
26400 -0.65712 -0.74171 0.00978 -0.99995 -0.66438 -0.74727 "2023-09-19 01:20:00" "2023-09-19 01:20:00"
27000 -0.60174 -0.78057 -0.00198 -1.00000 -0.64392 -0.76503 "2023-09-19 01:30:00" "2023-09-19 00:40:00"
27000 -0.60174 -0.78057 -0.00198 -1.00000 -0.62094 -0.78380 "2023-09-19 01:30:00" "2023-09-19 00:50:00"
27000 -0.60174 -0.78057 -0.00198 -1.00000 -0.62946 -0.77697 "2023-09-19 01:30:00" "2023-09-19 01:00:00"
27000 -0.60174 -0.78057 -0.00198 -1.00000 -0.62839 -0.77784 "2023-09-19 01:30:00" "2023-09-19 01:10:00"
27000 -0.60174 -0.78057 -0.00198 -1.00000 -0.63144 -0.77536 "2023-09-19 01:30:00" "2023-09-19 01:20:00"
27000 -0.60174 -0.78057 -0.00198 -1.00000 -0.62345 -0.78180 "2023-09-19 01:30:00" "2023-09-19 01:30:00"
