20230906
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 4.87041 3.35669 5.18672 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 4.99497 3.41513 5.13480 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 4.99497 3.41513 5.13852 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21600 5.05560 3.47313 5.11456 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 5.05560 3.47313 5.13184 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 5.05560 3.47313 5.15021 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
22200 5.20705 3.53057 5.11175 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 5.20705 3.53057 5.13551 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 5.20705 3.53057 5.15184 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 5.20705 3.53057 5.22737 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22800 5.14410 3.58166 5.12630 "2023-09-07 00:20:00" "2023-09-06 23:40:00"
22800 5.14410 3.58166 5.15710 "2023-09-07 00:20:00" "2023-09-06 23:50:00"
22800 5.14410 3.58166 5.17465 "2023-09-07 00:20:00" "2023-09-07 00:00:00"
22800 5.14410 3.58166 5.29162 "2023-09-07 00:20:00" "2023-09-07 00:10:00"
22800 5.14410 3.58166 5.18018 "2023-09-07 00:20:00" "2023-09-07 00:20:00"
23400 4.98363 3.61347 5.15714 "2023-09-07 00:30:00" "2023-09-06 23:40:00"
23400 4.98363 3.61347 5.19339 "2023-09-07 00:30:00" "2023-09-06 23:50:00"
23400 4.98363 3.61347 5.20979 "2023-09-07 00:30:00" "2023-09-07 00:00:00"
23400 4.98363 3.61347 5.35705 "2023-09-07 00:30:00" "2023-09-07 00:10:00"
23400 4.98363 3.61347 5.15805 "2023-09-07 00:30:00" "2023-09-07 00:20:00"
23400 4.98363 3.61347 5.03428 "2023-09-07 00:30:00" "2023-09-07 00:30:00"
24000 4.96668 3.62599 5.24117 "2023-09-07 00:40:00" "2023-09-06 23:50:00"
24000 4.96668 3.62599 5.25577 "2023-09-07 00:40:00" "2023-09-07 00:00:00"
24000 4.96668 3.62599 5.42992 "2023-09-07 00:40:00" "2023-09-07 00:10:00"
24000 4.96668 3.62599 5.17560 "2023-09-07 00:40:00" "2023-09-07 00:20:00"
24000 4.96668 3.62599 4.97960 "2023-09-07 00:40:00" "2023-09-07 00:30:00"
24000 4.96668 3.62599 5.00883 "2023-09-07 00:40:00" "2023-09-07 00:40:00"
24600 4.84999 3.63402 5.29954 "2023-09-07 00:50:00" "2023-09-07 00:00:00"
24600 4.84999 3.63402 5.49206 "2023-09-07 00:50:00" "2023-09-07 00:10:00"
24600 4.84999 3.63402 5.18962 "2023-09-07 00:50:00" "2023-09-07 00:20:00"
24600 4.84999 3.63402 4.94266 "2023-09-07 00:50:00" "2023-09-07 00:30:00"
24600 4.84999 3.63402 5.02753 "2023-09-07 00:50:00" "2023-09-07 00:40:00"
24600 4.84999 3.63402 4.94050 "2023-09-07 00:50:00" "2023-09-07 00:50:00"
25200 4.56585 3.64000 5.53211 "2023-09-07 01:00:00" "2023-09-07 00:10:00"
