20230913
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 2.29354 3.13317 2.10672 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
21000 2.40183 3.16941 2.15839 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 2.40183 3.16941 2.17561 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21600 2.39669 3.22216 2.21937 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 2.39669 3.22216 2.25383 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 2.39669 3.22216 2.25020 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
22200 2.44227 3.27315 2.29546 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 2.44227 3.27315 2.34450 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 2.44227 3.27315 2.31857 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 2.44227 3.27315 2.30544 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22800 2.49902 3.34021 2.37460 "2023-09-14 00:20:00" "2023-09-13 23:40:00"
22800 2.49902 3.34021 2.43316 "2023-09-14 00:20:00" "2023-09-13 23:50:00"
22800 2.49902 3.34021 2.39385 "2023-09-14 00:20:00" "2023-09-14 00:00:00"
22800 2.49902 3.34021 2.37783 "2023-09-14 00:20:00" "2023-09-14 00:10:00"
22800 2.49902 3.34021 2.41484 "2023-09-14 00:20:00" "2023-09-14 00:20:00"
23400 2.55408 3.46352 2.47691 "2023-09-14 00:30:00" "2023-09-13 23:40:00"
23400 2.55408 3.46352 2.54515 "2023-09-14 00:30:00" "2023-09-13 23:50:00"
23400 2.55408 3.46352 2.49747 "2023-09-14 00:30:00" "2023-09-14 00:00:00"
23400 2.55408 3.46352 2.48237 "2023-09-14 00:30:00" "2023-09-14 00:10:00"
23400 2.55408 3.46352 2.52522 "2023-09-14 00:30:00" "2023-09-14 00:20:00"
23400 2.55408 3.46352 2.56675 "2023-09-14 00:30:00" "2023-09-14 00:30:00"
24000 2.58102 3.55995 2.65702 "2023-09-14 00:40:00" "2023-09-13 23:50:00"
24000 2.58102 3.55995 2.60124 "2023-09-14 00:40:00" "2023-09-14 00:00:00"
24000 2.58102 3.55995 2.58500 "2023-09-14 00:40:00" "2023-09-14 00:10:00"
24000 2.58102 3.55995 2.63491 "2023-09-14 00:40:00" "2023-09-14 00:20:00"
24000 2.58102 3.55995 2.69578 "2023-09-14 00:40:00" "2023-09-14 00:30:00"
24000 2.58102 3.55995 2.57465 "2023-09-14 00:40:00" "2023-09-14 00:40:00"
24600 2.62352 3.65088 2.70609 "2023-09-14 00:50:00" "2023-09-14 00:00:00"
24600 2.62352 3.65088 2.69100 "2023-09-14 00:50:00" "2023-09-14 00:10:00"
24600 2.62352 3.65088 2.74794 "2023-09-14 00:50:00" "2023-09-14 00:20:00"
24600 2.62352 3.65088 2.82718 "2023-09-14 00:50:00" "2023-09-14 00:30:00"
24600 2.62352 3.65088 2.63417 "2023-09-14 00:50:00" "2023-09-14 00:40:00"
24600 2.62352 3.65088 2.64445 "2023-09-14 00:50:00" "2023-09-14 00:50:00"
25200 2.68886 3.77256 2.86617 "2023-09-14 01:00:00" "2023-09-14 00:10:00"
25200 2.68886 3.77256 2.92767 "2023-09-14 01:00:00" "2023-09-14 00:20:00"
25200 2.68886 3.77256 3.02107 "2023-09-14 01:00:00" "2023-09-14 00:30:00"
25200 2.68886 3.77256 2.78162 "2023-09-14 01:00:00" "2023-09-14 00:40:00"
25200 2.68886 3.77256 2.79647 "2023-09-14 01:00:00" "2023-09-14 00:50:00"
25200 2.68886 3.77256 2.68815 "2023-09-14 01:00:00" "2023-09-14 01:00:00"
25800 2.71769 3.88285 3.08176 "2023-09-14 01:10:00" "2023-09-14 00:20:00"
25800 2.71769 3.88285 3.18531 "2023-09-14 01:10:00" "2023-09-14 00:30:00"
25800 2.71769 3.88285 2.90830 "2023-09-14 01:10:00" "2023-09-14 00:40:00"
25800 2.71769 3.88285 2.92948 "2023-09-14 01:10:00" "2023-09-14 00:50:00"
25800 2.71769 3.88285 2.75782 "2023-09-14 01:10:00" "2023-09-14 01:00:00"
25800 2.71769 3.88285 2.78572 "2023-09-14 01:10:00" "2023-09-14 01:10:00"
26400 2.74102 3.99243 3.32999 "2023-09-14 01:20:00" "2023-09-14 00:30:00"
26400 2.74102 3.99243 3.02040 "2023-09-14 01:20:00" "2023-09-14 00:40:00"
26400 2.74102 3.99243 3.04564 "2023-09-14 01:20:00" "2023-09-14 00:50:00"
26400 2.74102 3.99243 2.83479 "2023-09-14 01:20:00" "2023-09-14 01:00:00"
26400 2.74102 3.99243 2.85432 "2023-09-14 01:20:00" "2023-09-14 01:10:00"
26400 2.74102 3.99243 2.83204 "2023-09-14 01:20:00" "2023-09-14 01:20:00"
27000 2.73499 4.07314 3.16306 "2023-09-14 01:30:00" "2023-09-14 00:40:00"
27000 2.73499 4.07314 3.19254 "2023-09-14 01:30:00" "2023-09-14 00:50:00"
27000 2.73499 4.07314 2.94914 "2023-09-14 01:30:00" "2023-09-14 01:00:00"
27000 2.73499 4.07314 2.96482 "2023-09-14 01:30:00" "2023-09-14 01:10:00"
27000 2.73499 4.07314 2.94561 "2023-09-14 01:30:00" "2023-09-14 01:20:00"
27000 2.73499 4.07314 2.80072 "2023-09-14 01:30:00" "2023-09-14 01:30:00"
27600 2.71351 4.14110 3.34617 "2023-09-14 01:40:00" "2023-09-14 00:50:00"
27600 2.71351 4.14110 3.07598 "2023-09-14 01:40:00" "2023-09-14 01:00:00"
27600 2.71351 4.14110 3.09170 "2023-09-14 01:40:00" "2023-09-14 01:10:00"
27600 2.71351 4.14110 3.07908 "2023-09-14 01:40:00" "2023-09-14 01:20:00"
27600 2.71351 4.14110 2.85001 "2023-09-14 01:40:00" "2023-09-14 01:30:00"
27600 2.71351 4.14110 2.78016 "2023-09-14 01:40:00" "2023-09-14 01:40:00"
28200 2.70842 4.23469 3.21525 "2023-09-14 01:50:00" "2023-09-14 01:00:00"
28200 2.70842 4.23469 3.22851 "2023-09-14 01:50:00" "2023-09-14 01:10:00"
28200 2.70842 4.23469 3.21648 "2023-09-14 01:50:00" "2023-09-14 01:20:00"
28200 2.70842 4.23469 2.93246 "2023-09-14 01:50:00" "2023-09-14 01:30:00"
28200 2.70842 4.23469 2.82293 "2023-09-14 01:50:00" "2023-09-14 01:40:00"
28200 2.70842 4.23469 2.74330 "2023-09-14 01:50:00" "2023-09-14 01:50:00"
28800 2.70524 4.32001 3.34635 "2023-09-14 02:00:00" "2023-09-14 01:10:00"
28800 2.70524 4.32001 3.33857 "2023-09-14 02:00:00" "2023-09-14 01:20:00"
28800 2.70524 4.32001 3.00855 "2023-09-14 02:00:00" "2023-09-14 01:30:00"
