20230920
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 3.68823 3.52886 3.78694 "2023-09-20 23:40:00" "2023-09-20 23:40:00"
21000 3.70888 3.50469 3.78719 "2023-09-20 23:50:00" "2023-09-20 23:40:00"
21000 3.70888 3.50469 3.74811 "2023-09-20 23:50:00" "2023-09-20 23:50:00"
21600 3.71892 3.46371 3.77487 "2023-09-21 00:00:00" "2023-09-20 23:40:00"
21600 3.71892 3.46371 3.71951 "2023-09-21 00:00:00" "2023-09-20 23:50:00"
21600 3.71892 3.46371 3.72926 "2023-09-21 00:00:00" "2023-09-21 00:00:00"
22200 3.72673 3.43290 3.75491 "2023-09-21 00:10:00" "2023-09-20 23:40:00"
22200 3.72673 3.43290 3.68982 "2023-09-21 00:10:00" "2023-09-20 23:50:00"
22200 3.72673 3.43290 3.70555 "2023-09-21 00:10:00" "2023-09-21 00:00:00"
22200 3.72673 3.43290 3.75738 "2023-09-21 00:10:00" "2023-09-21 00:10:00"
22800 3.72673 3.40146 3.73878 "2023-09-21 00:20:00" "2023-09-20 23:40:00"
22800 3.72673 3.40146 3.66775 "2023-09-21 00:20:00" "2023-09-20 23:50:00"
22800 3.72673 3.40146 3.68609 "2023-09-21 00:20:00" "2023-09-21 00:00:00"
22800 3.72673 3.40146 3.75517 "2023-09-21 00:20:00" "2023-09-21 00:10:00"
22800 3.72673 3.40146 3.76312 "2023-09-21 00:20:00" "2023-09-21 00:20:00"
23400 3.75712 3.37310 3.69930 "2023-09-21 00:30:00" "2023-09-20 23:40:00"
23400 3.75712 3.37310 3.62344 "2023-09-21 00:30:00" "2023-09-20 23:50:00"
23400 3.75712 3.37310 3.64337 "2023-09-21 00:30:00" "2023-09-21 00:00:00"
23400 3.75712 3.37310 3.72228 "2023-09-21 00:30:00" "2023-09-21 00:10:00"
23400 3.75712 3.37310 3.73066 "2023-09-21 00:30:00" "2023-09-21 00:20:00"
23400 3.75712 3.37310 3.77506 "2023-09-21 00:30:00" "2023-09-21 00:30:00"
24000 3.82654 3.33598 3.59069 "2023-09-21 00:40:00" "2023-09-20 23:50:00"
24000 3.82654 3.33598 3.61190 "2023-09-21 00:40:00" "2023-09-21 00:00:00"
24000 3.82654 3.33598 3.69684 "2023-09-21 00:40:00" "2023-09-21 00:10:00"
24000 3.82654 3.33598 3.70540 "2023-09-21 00:40:00" "2023-09-21 00:20:00"
24000 3.82654 3.33598 3.77686 "2023-09-21 00:40:00" "2023-09-21 00:30:00"
24000 3.82654 3.33598 3.82134 "2023-09-21 00:40:00" "2023-09-21 00:40:00"
24600 3.83800 3.30372 3.57498 "2023-09-21 00:50:00" "2023-09-21 00:00:00"
24600 3.83800 3.30372 3.66470 "2023-09-21 00:50:00" "2023-09-21 00:10:00"
24600 3.83800 3.30372 3.67343 "2023-09-21 00:50:00" "2023-09-21 00:20:00"
24600 3.83800 3.30372 3.75960 "2023-09-21 00:50:00" "2023-09-21 00:30:00"
