20230925
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
33000 3.42081 7.28521 3.77763 "2023-09-26 03:10:00" "2023-09-26 03:10:00"
33600 3.61018 7.26373 3.81175 "2023-09-26 03:20:00" "2023-09-26 03:10:00"
33600 3.61018 7.26373 3.78162 "2023-09-26 03:20:00" "2023-09-26 03:20:00"
34200 3.80318 7.31829 3.86065 "2023-09-26 03:30:00" "2023-09-26 03:10:00"
34200 3.80318 7.31829 3.85449 "2023-09-26 03:30:00" "2023-09-26 03:20:00"
34200 3.80318 7.31829 3.78449 "2023-09-26 03:30:00" "2023-09-26 03:30:00"
34800 3.93794 7.34245 3.88942 "2023-09-26 03:40:00" "2023-09-26 03:10:00"
34800 3.93794 7.34245 3.90484 "2023-09-26 03:40:00" "2023-09-26 03:20:00"
34800 3.93794 7.34245 3.86120 "2023-09-26 03:40:00" "2023-09-26 03:30:00"
34800 3.93794 7.34245 3.97233 "2023-09-26 03:40:00" "2023-09-26 03:40:00"
35400 3.96898 7.37911 3.93738 "2023-09-26 03:50:00" "2023-09-26 03:10:00"
35400 3.96898 7.37911 3.96400 "2023-09-26 03:50:00" "2023-09-26 03:20:00"
35400 3.96898 7.37911 3.93926 "2023-09-26 03:50:00" "2023-09-26 03:30:00"
35400 3.96898 7.37911 4.08543 "2023-09-26 03:50:00" "2023-09-26 03:40:00"
35400 3.96898 7.37911 3.99137 "2023-09-26 03:50:00" "2023-09-26 03:50:00"
36000 4.08886 7.39350 4.12541 "2023-09-26 04:00:00" "2023-09-26 03:10:00"
36000 4.08886 7.39350 4.16979 "2023-09-26 04:00:00" "2023-09-26 03:20:00"
36000 4.08886 7.39350 4.15433 "2023-09-26 04:00:00" "2023-09-26 03:30:00"
36000 4.08886 7.39350 4.33010 "2023-09-26 04:00:00" "2023-09-26 03:40:00"
36000 4.08886 7.39350 4.20196 "2023-09-26 04:00:00" "2023-09-26 03:50:00"
36000 4.08886 7.39350 4.06315 "2023-09-26 04:00:00" "2023-09-26 04:00:00"
36600 4.40189 7.46615 4.31801 "2023-09-26 04:10:00" "2023-09-26 03:20:00"
36600 4.40189 7.46615 4.31481 "2023-09-26 04:10:00" "2023-09-26 03:30:00"
36600 4.40189 7.46615 4.51245 "2023-09-26 04:10:00" "2023-09-26 03:40:00"
36600 4.40189 7.46615 4.36542 "2023-09-26 04:10:00" "2023-09-26 03:50:00"
36600 4.40189 7.46615 4.13681 "2023-09-26 04:10:00" "2023-09-26 04:00:00"
36600 4.40189 7.46615 4.34285 "2023-09-26 04:10:00" "2023-09-26 04:10:00"
37200 4.78346 7.46309 4.52599 "2023-09-26 04:20:00" "2023-09-26 03:30:00"
37200 4.78346 7.46309 4.73985 "2023-09-26 04:20:00" "2023-09-26 03:40:00"
37200 4.78346 7.46309 4.57571 "2023-09-26 04:20:00" "2023-09-26 03:50:00"
37200 4.78346 7.46309 4.28948 "2023-09-26 04:20:00" "2023-09-26 04:00:00"
37200 4.78346 7.46309 4.61852 "2023-09-26 04:20:00" "2023-09-26 04:10:00"
37200 4.78346 7.46309 4.64899 "2023-09-26 04:20:00" "2023-09-26 04:20:00"
37800 5.06921 7.49041 4.83717 "2023-09-26 04:30:00" "2023-09-26 03:40:00"
37800 5.06921 7.49041 4.66895 "2023-09-26 04:30:00" "2023-09-26 03:50:00"
37800 5.06921 7.49041 4.34174 "2023-09-26 04:30:00" "2023-09-26 04:00:00"
37800 5.06921 7.49041 4.76351 "2023-09-26 04:30:00" "2023-09-26 04:10:00"
37800 5.06921 7.49041 4.71712 "2023-09-26 04:30:00" "2023-09-26 04:20:00"
37800 5.06921 7.49041 5.15823 "2023-09-26 04:30:00" "2023-09-26 04:30:00"
38400 5.20093 7.59466 4.82789 "2023-09-26 04:40:00" "2023-09-26 03:50:00"
38400 5.20093 7.59466 4.47065 "2023-09-26 04:40:00" "2023-09-26 04:00:00"
38400 5.20093 7.59466 4.95753 "2023-09-26 04:40:00" "2023-09-26 04:10:00"
38400 5.20093 7.59466 4.86245 "2023-09-26 04:40:00" "2023-09-26 04:20:00"
38400 5.20093 7.59466 5.46421 "2023-09-26 04:40:00" "2023-09-26 04:30:00"
38400 5.20093 7.59466 5.10033 "2023-09-26 04:40:00" "2023-09-26 04:40:00"
39000 5.40171 7.56309 4.56456 "2023-09-26 04:50:00" "2023-09-26 04:00:00"
39000 5.40171 7.56309 5.10073 "2023-09-26 04:50:00" "2023-09-26 04:10:00"
39000 5.40171 7.56309 4.97765 "2023-09-26 04:50:00" "2023-09-26 04:20:00"
39000 5.40171 7.56309 5.69692 "2023-09-26 04:50:00" "2023-09-26 04:30:00"
39000 5.40171 7.56309 5.08186 "2023-09-26 04:50:00" "2023-09-26 04:40:00"
39000 5.40171 7.56309 5.40957 "2023-09-26 04:50:00" "2023-09-26 04:50:00"
39600 5.48071 7.67447 5.16849 "2023-09-26 05:00:00" "2023-09-26 04:10:00"
39600 5.48071 7.67447 5.01627 "2023-09-26 05:00:00" "2023-09-26 04:20:00"
39600 5.48071 7.67447 5.82599 "2023-09-26 05:00:00" "2023-09-26 04:30:00"
39600 5.48071 7.67447 5.04015 "2023-09-26 05:00:00" "2023-09-26 04:40:00"
39600 5.48071 7.67447 5.57398 "2023-09-26 05:00:00" "2023-09-26 04:50:00"
39600 5.48071 7.67447 5.54408 "2023-09-26 05:00:00" "2023-09-26 05:00:00"
40200 5.45726 7.81319 5.14369 "2023-09-26 05:10:00" "2023-09-26 04:20:00"
40200 5.45726 7.81319 6.01256 "2023-09-26 05:10:00" "2023-09-26 04:30:00"
40200 5.45726 7.81319 5.10947 "2023-09-26 05:10:00" "2023-09-26 04:40:00"
40200 5.45726 7.81319 5.78555 "2023-09-26 05:10:00" "2023-09-26 04:50:00"
40200 5.45726 7.81319 5.71999 "2023-09-26 05:10:00" "2023-09-26 05:00:00"
40200 5.45726 7.81319 5.49089 "2023-09-26 05:10:00" "2023-09-26 05:10:00"
40800 5.20090 7.87589 5.98226 "2023-09-26 05:20:00" "2023-09-26 04:30:00"
40800 5.20090 7.87589 4.99000 "2023-09-26 05:20:00" "2023-09-26 04:40:00"
40800 5.20090 7.87589 5.76814 "2023-09-26 05:20:00" "2023-09-26 04:50:00"
40800 5.20090 7.87589 5.68439 "2023-09-26 05:20:00" "2023-09-26 05:00:00"
40800 5.20090 7.87589 5.33568 "2023-09-26 05:20:00" "2023-09-26 05:10:00"
40800 5.20090 7.87589 5.23314 "2023-09-26 05:20:00" "2023-09-26 05:20:00"
41400 4.84961 7.99822 5.02057 "2023-09-26 05:30:00" "2023-09-26 04:40:00"
41400 4.84961 7.99822 5.86584 "2023-09-26 05:30:00" "2023-09-26 04:50:00"
41400 4.84961 7.99822 5.76960 "2023-09-26 05:30:00" "2023-09-26 05:00:00"
41400 4.84961 7.99822 5.34026 "2023-09-26 05:30:00" "2023-09-26 05:10:00"
41400 4.84961 7.99822 5.17379 "2023-09-26 05:30:00" "2023-09-26 05:20:00"
41400 4.84961 7.99822 4.87955 "2023-09-26 05:30:00" "2023-09-26 05:30:00"
42000 4.57823 7.99296 6.00877 "2023-09-26 05:40:00" "2023-09-26 04:50:00"
42000 4.57823 7.99296 5.90330 "2023-09-26 05:40:00" "2023-09-26 05:00:00"
42000 4.57823 7.99296 5.41466 "2023-09-26 05:40:00" "2023-09-26 05:10:00"
42000 4.57823 7.99296 5.19746 "2023-09-26 05:40:00" "2023-09-26 05:20:00"
42000 4.57823 7.99296 4.72058 "2023-09-26 05:40:00" "2023-09-26 05:30:00"
42000 4.57823 7.99296 4.64672 "2023-09-26 05:40:00" "2023-09-26 05:40:00"
42600 4.05495 7.95067 5.99846 "2023-09-26 05:50:00" "2023-09-26 05:00:00"
