20230920
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
20400 3.68823 3.52886 3.60200 "2023-09-20 23:40:00" "2023-09-20 23:40:00"
21000 3.70888 3.50469 3.60200 "2023-09-20 23:50:00" "2023-09-20 23:40:00"
21000 3.70888 3.50469 3.92600 "2023-09-20 23:50:00" "2023-09-20 23:50:00"
21000 3.70888 3.50469 3.60200 "2023-09-20 23:50:00" "2023-09-20 23:40:00"
21000 3.70888 3.50469 3.92600 "2023-09-20 23:50:00" "2023-09-20 23:50:00"
21600 3.71892 3.46371 3.60200 "2023-09-21 00:00:00" "2023-09-20 23:40:00"
21600 3.71892 3.46371 3.92600 "2023-09-21 00:00:00" "2023-09-20 23:50:00"
21600 3.71892 3.46371 3.68200 "2023-09-21 00:00:00" "2023-09-21 00:00:00"
21600 3.71892 3.46371 3.60200 "2023-09-21 00:00:00" "2023-09-20 23:40:00"
21600 3.71892 3.46371 3.92600 "2023-09-21 00:00:00" "2023-09-20 23:50:00"
21600 3.71892 3.46371 3.68200 "2023-09-21 00:00:00" "2023-09-21 00:00:00"
21600 3.71892 3.46371 3.60200 "2023-09-21 00:00:00" "2023-09-20 23:40:00"
21600 3.71892 3.46371 3.92600 "2023-09-21 00:00:00" "2023-09-20 23:50:00"
21600 3.71892 3.46371 3.68200 "2023-09-21 00:00:00" "2023-09-21 00:00:00"
22200 3.72673 3.43290 3.60200 "2023-09-21 00:10:00" "2023-09-20 23:40:00"
22200 3.72673 3.43290 3.92600 "2023-09-21 00:10:00" "2023-09-20 23:50:00"
22200 3.72673 3.43290 3.68200 "2023-09-21 00:10:00" "2023-09-21 00:00:00"
22200 3.72673 3.43290 3.92200 "2023-09-21 00:10:00" "2023-09-21 00:10:00"
22200 3.72673 3.43290 3.60200 "2023-09-21 00:10:00" "2023-09-20 23:40:00"
22200 3.72673 3.43290 3.92600 "2023-09-21 00:10:00" "2023-09-20 23:50:00"
22200 3.72673 3.43290 3.68200 "2023-09-21 00:10:00" "2023-09-21 00:00:00"
22200 3.72673 3.43290 3.92200 "2023-09-21 00:10:00" "2023-09-21 00:10:00"
22200 3.72673 3.43290 3.60200 "2023-09-21 00:10:00" "2023-09-20 23:40:00"
22200 3.72673 3.43290 3.92600 "2023-09-21 00:10:00" "2023-09-20 23:50:00"
22200 3.72673 3.43290 3.68200 "2023-09-21 00:10:00" "2023-09-21 00:00:00"
22200 3.72673 3.43290 3.92200 "2023-09-21 00:10:00" "2023-09-21 00:10:00"
22200 3.72673 3.43290 3.60200 "2023-09-21 00:10:00" "2023-09-20 23:40:00"
22200 3.72673 3.43290 3.92600 "2023-09-21 00:10:00" "2023-09-20 23:50:00"
22200 3.72673 3.43290 3.68200 "2023-09-21 00:10:00" "2023-09-21 00:00:00"
