20230911
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
21000 2.88314 2.64881 2.66527 "2023-09-11 23:50:00" "2023-09-11 23:50:00"
21600 2.76459 2.64473 2.70931 "2023-09-12 00:00:00" "2023-09-11 23:50:00"
21600 2.76459 2.64473 2.65221 "2023-09-12 00:00:00" "2023-09-12 00:00:00"
22200 2.74430 2.64979 2.74191 "2023-09-12 00:10:00" "2023-09-11 23:50:00"
22200 2.74430 2.64979 2.63729 "2023-09-12 00:10:00" "2023-09-12 00:00:00"
22200 2.74430 2.64979 2.58580 "2023-09-12 00:10:00" "2023-09-12 00:10:00"
22800 2.68442 2.65206 2.76709 "2023-09-12 00:20:00" "2023-09-11 23:50:00"
22800 2.68442 2.65206 2.62777 "2023-09-12 00:20:00" "2023-09-12 00:00:00"
22800 2.68442 2.65206 2.54597 "2023-09-12 00:20:00" "2023-09-12 00:10:00"
22800 2.68442 2.65206 2.51742 "2023-09-12 00:20:00" "2023-09-12 00:20:00"
23400 2.57054 2.63189 2.78508 "2023-09-12 00:30:00" "2023-09-11 23:50:00"
23400 2.57054 2.63189 2.61998 "2023-09-12 00:30:00" "2023-09-12 00:00:00"
23400 2.57054 2.63189 2.51420 "2023-09-12 00:30:00" "2023-09-12 00:10:00"
23400 2.57054 2.63189 2.45846 "2023-09-12 00:30:00" "2023-09-12 00:20:00"
23400 2.57054 2.63189 2.42489 "2023-09-12 00:30:00" "2023-09-12 00:30:00"
24000 2.56386 2.64197 2.79812 "2023-09-12 00:40:00" "2023-09-11 23:50:00"
24000 2.56386 2.64197 2.61300 "2023-09-12 00:40:00" "2023-09-12 00:00:00"
24000 2.56386 2.64197 2.48889 "2023-09-12 00:40:00" "2023-09-12 00:10:00"
24000 2.56386 2.64197 2.41079 "2023-09-12 00:40:00" "2023-09-12 00:20:00"
24000 2.56386 2.64197 2.37690 "2023-09-12 00:40:00" "2023-09-12 00:30:00"
24000 2.56386 2.64197 2.40777 "2023-09-12 00:40:00" "2023-09-12 00:40:00"
24600 2.37165 2.63762 2.60387 "2023-09-12 00:50:00" "2023-09-12 00:00:00"
24600 2.37165 2.63762 2.46648 "2023-09-12 00:50:00" "2023-09-12 00:10:00"
24600 2.37165 2.63762 2.37253 "2023-09-12 00:50:00" "2023-09-12 00:20:00"
24600 2.37165 2.63762 2.33684 "2023-09-12 00:50:00" "2023-09-12 00:30:00"
24600 2.37165 2.63762 2.38777 "2023-09-12 00:50:00" "2023-09-12 00:40:00"
24600 2.37165 2.63762 2.34968 "2023-09-12 00:50:00" "2023-09-12 00:50:00"
25200 2.22366 2.63895 2.43423 "2023-09-12 01:00:00" "2023-09-12 00:10:00"
25200 2.22366 2.63895 2.32706 "2023-09-12 01:00:00" "2023-09-12 00:20:00"
25200 2.22366 2.63895 2.28848 "2023-09-12 01:00:00" "2023-09-12 00:30:00"
25200 2.22366 2.63895 2.35242 "2023-09-12 01:00:00" "2023-09-12 00:40:00"
25200 2.22366 2.63895 2.28466 "2023-09-12 01:00:00" "2023-09-12 00:50:00"
25200 2.22366 2.63895 2.25946 "2023-09-12 01:00:00" "2023-09-12 01:00:00"
25800 2.08252 2.64102 2.31969 "2023-09-12 01:10:00" "2023-09-12 00:20:00"
25800 2.08252 2.64102 2.28076 "2023-09-12 01:10:00" "2023-09-12 00:30:00"
25800 2.08252 2.64102 2.35502 "2023-09-12 01:10:00" "2023-09-12 00:40:00"
25800 2.08252 2.64102 2.26374 "2023-09-12 01:10:00" "2023-09-12 00:50:00"
25800 2.08252 2.64102 2.26208 "2023-09-12 01:10:00" "2023-09-12 01:00:00"
25800 2.08252 2.64102 2.21071 "2023-09-12 01:10:00" "2023-09-12 01:10:00"
26400 2.04506 2.64714 2.28428 "2023-09-12 01:20:00" "2023-09-12 00:30:00"
26400 2.04506 2.64714 2.36559 "2023-09-12 01:20:00" "2023-09-12 00:40:00"
26400 2.04506 2.64714 2.25716 "2023-09-12 01:20:00" "2023-09-12 00:50:00"
26400 2.04506 2.64714 2.27232 "2023-09-12 01:20:00" "2023-09-12 01:00:00"
26400 2.04506 2.64714 2.18217 "2023-09-12 01:20:00" "2023-09-12 01:10:00"
26400 2.04506 2.64714 2.18958 "2023-09-12 01:20:00" "2023-09-12 01:20:00"
27000 1.98274 2.66644 2.37804 "2023-09-12 01:30:00" "2023-09-12 00:40:00"
27000 1.98274 2.66644 2.25636 "2023-09-12 01:30:00" "2023-09-12 00:50:00"
27000 1.98274 2.66644 2.28105 "2023-09-12 01:30:00" "2023-09-12 01:00:00"
27000 1.98274 2.66644 2.16207 "2023-09-12 01:30:00" "2023-09-12 01:10:00"
27000 1.98274 2.66644 2.19475 "2023-09-12 01:30:00" "2023-09-12 01:20:00"
27000 1.98274 2.66644 2.20331 "2023-09-12 01:30:00" "2023-09-12 01:30:00"
27600 1.94067 2.66450 2.27204 "2023-09-12 01:40:00" "2023-09-12 00:50:00"
27600 1.94067 2.66450 2.30875 "2023-09-12 01:40:00" "2023-09-12 01:00:00"
27600 1.94067 2.66450 2.16816 "2023-09-12 01:40:00" "2023-09-12 01:10:00"
27600 1.94067 2.66450 2.21963 "2023-09-12 01:40:00" "2023-09-12 01:20:00"
27600 1.94067 2.66450 2.23173 "2023-09-12 01:40:00" "2023-09-12 01:30:00"
27600 1.94067 2.66450 2.06892 "2023-09-12 01:40:00" "2023-09-12 01:40:00"
28200 2.00322 2.66460 2.33967 "2023-09-12 01:50:00" "2023-09-12 01:00:00"
28200 2.00322 2.66460 2.18266 "2023-09-12 01:50:00" "2023-09-12 01:10:00"
28200 2.00322 2.66460 2.24674 "2023-09-12 01:50:00" "2023-09-12 01:20:00"
28200 2.00322 2.66460 2.26213 "2023-09-12 01:50:00" "2023-09-12 01:30:00"
28200 2.00322 2.66460 1.99234 "2023-09-12 01:50:00" "2023-09-12 01:40:00"
28200 2.00322 2.66460 2.06798 "2023-09-12 01:50:00" "2023-09-12 01:50:00"
28800 2.07093 2.65614 2.22281 "2023-09-12 02:00:00" "2023-09-12 01:10:00"
28800 2.07093 2.65614 2.29874 "2023-09-12 02:00:00" "2023-09-12 01:20:00"
28800 2.07093 2.65614 2.31663 "2023-09-12 02:00:00" "2023-09-12 01:30:00"
28800 2.07093 2.65614 1.96629 "2023-09-12 02:00:00" "2023-09-12 01:40:00"
28800 2.07093 2.65614 2.11097 "2023-09-12 02:00:00" "2023-09-12 01:50:00"
28800 2.07093 2.65614 2.07405 "2023-09-12 02:00:00" "2023-09-12 02:00:00"
29400 2.15045 2.64850 2.33331 "2023-09-12 02:10:00" "2023-09-12 01:20:00"
29400 2.15045 2.64850 2.35262 "2023-09-12 02:10:00" "2023-09-12 01:30:00"
29400 2.15045 2.64850 1.94136 "2023-09-12 02:10:00" "2023-09-12 01:40:00"
29400 2.15045 2.64850 2.13662 "2023-09-12 02:10:00" "2023-09-12 01:50:00"
29400 2.15045 2.64850 2.07136 "2023-09-12 02:10:00" "2023-09-12 02:00:00"
29400 2.15045 2.64850 2.12766 "2023-09-12 02:10:00" "2023-09-12 02:10:00"
30000 2.21637 2.64703 2.38014 "2023-09-12 02:20:00" "2023-09-12 01:30:00"
30000 2.21637 2.64703 1.92450 "2023-09-12 02:20:00" "2023-09-12 01:40:00"
30000 2.21637 2.64703 2.15691 "2023-09-12 02:20:00" "2023-09-12 01:50:00"
30000 2.21637 2.64703 2.07203 "2023-09-12 02:20:00" "2023-09-12 02:00:00"
30000 2.21637 2.64703 2.17025 "2023-09-12 02:20:00" "2023-09-12 02:10:00"
30000 2.21637 2.64703 2.23527 "2023-09-12 02:20:00" "2023-09-12 02:20:00"
30600 2.23614 2.64470 1.92462 "2023-09-12 02:30:00" "2023-09-12 01:40:00"
30600 2.23614 2.64470 2.18553 "2023-09-12 02:30:00" "2023-09-12 01:50:00"
30600 2.23614 2.64470 2.08599 "2023-09-12 02:30:00" "2023-09-12 02:00:00"
30600 2.23614 2.64470 2.21585 "2023-09-12 02:30:00" "2023-09-12 02:10:00"
30600 2.23614 2.64470 2.29096 "2023-09-12 02:30:00" "2023-09-12 02:20:00"
