20230910
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
22200 1.50100 1.56505 1.48388 "2023-09-11 00:10:00" "2023-09-11 00:10:00"
22800 1.46146 1.52530 1.45895 "2023-09-11 00:20:00" "2023-09-11 00:10:00"
22800 1.46146 1.52530 1.50549 "2023-09-11 00:20:00" "2023-09-11 00:20:00"
23400 1.31017 1.53190 1.46909 "2023-09-11 00:30:00" "2023-09-11 00:10:00"
23400 1.31017 1.53190 1.55183 "2023-09-11 00:30:00" "2023-09-11 00:20:00"
23400 1.31017 1.53190 1.45430 "2023-09-11 00:30:00" "2023-09-11 00:30:00"
24000 1.26459 1.59712 1.45994 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 1.26459 1.59712 1.57004 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 1.26459 1.59712 1.41088 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 1.26459 1.59712 1.35416 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24600 1.29346 1.65018 1.43755 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 1.29346 1.65018 1.56962 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 1.29346 1.65018 1.36161 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 1.29346 1.65018 1.27123 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 1.29346 1.65018 1.31257 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
25200 1.25096 1.66393 1.43294 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 1.25096 1.66393 1.57964 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 1.25096 1.66393 1.33275 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 1.25096 1.66393 1.21412 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 1.25096 1.66393 1.28344 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 1.25096 1.66393 1.28022 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25800 1.25999 1.69498 1.65019 "2023-09-11 01:10:00" "2023-09-11 00:20:00"
25800 1.25999 1.69498 1.37831 "2023-09-11 01:10:00" "2023-09-11 00:30:00"
25800 1.25999 1.69498 1.23741 "2023-09-11 01:10:00" "2023-09-11 00:40:00"
25800 1.25999 1.69498 1.32664 "2023-09-11 01:10:00" "2023-09-11 00:50:00"
25800 1.25999 1.69498 1.29248 "2023-09-11 01:10:00" "2023-09-11 01:00:00"
25800 1.25999 1.69498 1.21893 "2023-09-11 01:10:00" "2023-09-11 01:10:00"
26400 1.28165 1.73308 1.42593 "2023-09-11 01:20:00" "2023-09-11 00:30:00"
26400 1.28165 1.73308 1.27051 "2023-09-11 01:20:00" "2023-09-11 00:40:00"
26400 1.28165 1.73308 1.37548 "2023-09-11 01:20:00" "2023-09-11 00:50:00"
26400 1.28165 1.73308 1.32024 "2023-09-11 01:20:00" "2023-09-11 01:00:00"
26400 1.28165 1.73308 1.18713 "2023-09-11 01:20:00" "2023-09-11 01:10:00"
26400 1.28165 1.73308 1.22991 "2023-09-11 01:20:00" "2023-09-11 01:20:00"
27000 1.28981 1.75689 1.27982 "2023-09-11 01:30:00" "2023-09-11 00:40:00"
27000 1.28981 1.75689 1.39455 "2023-09-11 01:30:00" "2023-09-11 00:50:00"
27000 1.28981 1.75689 1.32057 "2023-09-11 01:30:00" "2023-09-11 01:00:00"
27000 1.28981 1.75689 1.14255 "2023-09-11 01:30:00" "2023-09-11 01:10:00"
27000 1.28981 1.75689 1.19706 "2023-09-11 01:30:00" "2023-09-11 01:20:00"
27000 1.28981 1.75689 1.22157 "2023-09-11 01:30:00" "2023-09-11 01:30:00"
27600 1.30388 1.75168 1.42002 "2023-09-11 01:40:00" "2023-09-11 00:50:00"
27600 1.30388 1.75168 1.33170 "2023-09-11 01:40:00" "2023-09-11 01:00:00"
27600 1.30388 1.75168 1.11721 "2023-09-11 01:40:00" "2023-09-11 01:10:00"
27600 1.30388 1.75168 1.18316 "2023-09-11 01:40:00" "2023-09-11 01:20:00"
27600 1.30388 1.75168 1.23909 "2023-09-11 01:40:00" "2023-09-11 01:30:00"
27600 1.30388 1.75168 1.29706 "2023-09-11 01:40:00" "2023-09-11 01:40:00"
28200 1.29253 1.73074 1.37073 "2023-09-11 01:50:00" "2023-09-11 01:00:00"
28200 1.29253 1.73074 1.13171 "2023-09-11 01:50:00" "2023-09-11 01:10:00"
28200 1.29253 1.73074 1.20592 "2023-09-11 01:50:00" "2023-09-11 01:20:00"
28200 1.29253 1.73074 1.28481 "2023-09-11 01:50:00" "2023-09-11 01:30:00"
28200 1.29253 1.73074 1.36667 "2023-09-11 01:50:00" "2023-09-11 01:40:00"
28200 1.29253 1.73074 1.30420 "2023-09-11 01:50:00" "2023-09-11 01:50:00"
28800 1.37549 1.69266 1.15021 "2023-09-11 02:00:00" "2023-09-11 01:10:00"
28800 1.37549 1.69266 1.22869 "2023-09-11 02:00:00" "2023-09-11 01:20:00"
28800 1.37549 1.69266 1.32739 "2023-09-11 02:00:00" "2023-09-11 01:30:00"
28800 1.37549 1.69266 1.43102 "2023-09-11 02:00:00" "2023-09-11 01:40:00"
28800 1.37549 1.69266 1.31585 "2023-09-11 02:00:00" "2023-09-11 01:50:00"
28800 1.37549 1.69266 1.34886 "2023-09-11 02:00:00" "2023-09-11 02:00:00"
29400 1.41557 1.68017 1.23598 "2023-09-11 02:10:00" "2023-09-11 01:20:00"
29400 1.41557 1.68017 1.34855 "2023-09-11 02:10:00" "2023-09-11 01:30:00"
29400 1.41557 1.68017 1.46880 "2023-09-11 02:10:00" "2023-09-11 01:40:00"
29400 1.41557 1.68017 1.31441 "2023-09-11 02:10:00" "2023-09-11 01:50:00"
29400 1.41557 1.68017 1.37446 "2023-09-11 02:10:00" "2023-09-11 02:00:00"
29400 1.41557 1.68017 1.38098 "2023-09-11 02:10:00" "2023-09-11 02:10:00"
30000 1.31642 1.68384 1.35215 "2023-09-11 02:20:00" "2023-09-11 01:30:00"
30000 1.31642 1.68384 1.48253 "2023-09-11 02:20:00" "2023-09-11 01:40:00"
30000 1.31642 1.68384 1.29615 "2023-09-11 02:20:00" "2023-09-11 01:50:00"
30000 1.31642 1.68384 1.37688 "2023-09-11 02:20:00" "2023-09-11 02:00:00"
30000 1.31642 1.68384 1.39119 "2023-09-11 02:20:00" "2023-09-11 02:10:00"
30000 1.31642 1.68384 1.35793 "2023-09-11 02:20:00" "2023-09-11 02:20:00"
30600 9999.00000 1.68566 1.47545 "2023-09-11 02:30:00" "2023-09-11 01:40:00"
30600 9999.00000 1.68566 1.26759 "2023-09-11 02:30:00" "2023-09-11 01:50:00"
30600 9999.00000 1.68566 1.36490 "2023-09-11 02:30:00" "2023-09-11 02:00:00"
30600 9999.00000 1.68566 1.38602 "2023-09-11 02:30:00" "2023-09-11 02:10:00"
30600 9999.00000 1.68566 1.33783 "2023-09-11 02:30:00" "2023-09-11 02:20:00"
30600 9999.00000 1.68566 1.36350 "2023-09-11 02:30:00" "2023-09-11 02:30:00"
31200 9999.00000 1.65955 1.25110 "2023-09-11 02:40:00" "2023-09-11 01:50:00"
31200 9999.00000 1.65955 1.35971 "2023-09-11 02:40:00" "2023-09-11 02:00:00"
31200 9999.00000 1.65955 1.38685 "2023-09-11 02:40:00" "2023-09-11 02:10:00"
31200 9999.00000 1.65955 1.32646 "2023-09-11 02:40:00" "2023-09-11 02:20:00"
31200 9999.00000 1.65955 1.37329 "2023-09-11 02:40:00" "2023-09-11 02:30:00"
31200 9999.00000 1.65955 1.39087 "2023-09-11 02:40:00" "2023-09-11 02:40:00"
31800 9999.00000 1.63414 1.37409 "2023-09-11 02:50:00" "2023-09-11 02:00:00"
31800 9999.00000 1.63414 1.40557 "2023-09-11 02:50:00" "2023-09-11 02:10:00"
31800 9999.00000 1.63414 1.33590 "2023-09-11 02:50:00" "2023-09-11 02:20:00"
31800 9999.00000 1.63414 1.39746 "2023-09-11 02:50:00" "2023-09-11 02:30:00"
31800 9999.00000 1.63414 1.41699 "2023-09-11 02:50:00" "2023-09-11 02:40:00"
31800 9999.00000 1.63414 1.40417 "2023-09-11 02:50:00" "2023-09-11 02:50:00"
32400 9999.00000 1.65603 1.42792 "2023-09-11 03:00:00" "2023-09-11 02:10:00"
32400 9999.00000 1.65603 1.35275 "2023-09-11 03:00:00" "2023-09-11 02:20:00"
32400 9999.00000 1.65603 1.42574 "2023-09-11 03:00:00" "2023-09-11 02:30:00"
32400 9999.00000 1.65603 1.44843 "2023-09-11 03:00:00" "2023-09-11 02:40:00"
32400 9999.00000 1.65603 1.43392 "2023-09-11 03:00:00" "2023-09-11 02:50:00"
32400 9999.00000 1.65603 1.39347 "2023-09-11 03:00:00" "2023-09-11 03:00:00"
33000 9999.00000 1.67871 1.34395 "2023-09-11 03:10:00" "2023-09-11 02:20:00"
33000 9999.00000 1.67871 1.42462 "2023-09-11 03:10:00" "2023-09-11 02:30:00"
33000 9999.00000 1.67871 1.44911 "2023-09-11 03:10:00" "2023-09-11 02:40:00"
33000 9999.00000 1.67871 1.43359 "2023-09-11 03:10:00" "2023-09-11 02:50:00"
33000 9999.00000 1.67871 1.38149 "2023-09-11 03:10:00" "2023-09-11 03:00:00"
33000 9999.00000 1.67871 1.39043 "2023-09-11 03:10:00" "2023-09-11 03:10:00"
33600 9999.00000 1.68681 1.40325 "2023-09-11 03:20:00" "2023-09-11 02:30:00"
33600 9999.00000 1.68681 1.42842 "2023-09-11 03:20:00" "2023-09-11 02:40:00"
33600 9999.00000 1.68681 1.41271 "2023-09-11 03:20:00" "2023-09-11 02:50:00"
33600 9999.00000 1.68681 1.34973 "2023-09-11 03:20:00" "2023-09-11 03:00:00"
33600 9999.00000 1.68681 1.36395 "2023-09-11 03:20:00" "2023-09-11 03:10:00"
33600 9999.00000 1.68681 1.41206 "2023-09-11 03:20:00" "2023-09-11 03:20:00"
34200 9999.00000 1.67804 1.44880 "2023-09-11 03:30:00" "2023-09-11 02:40:00"
34200 9999.00000 1.67804 1.43370 "2023-09-11 03:30:00" "2023-09-11 02:50:00"
34200 9999.00000 1.67804 1.36288 "2023-09-11 03:30:00" "2023-09-11 03:00:00"
