20230919
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
27600 4.15479 3.07066 4.41479 "2023-09-20 01:40:00" "2023-09-20 01:40:00"
28200 3.96165 3.08483 4.38285 "2023-09-20 01:50:00" "2023-09-20 01:40:00"
28200 3.96165 3.08483 4.24976 "2023-09-20 01:50:00" "2023-09-20 01:50:00"
28800 3.99868 3.11033 4.36708 "2023-09-20 02:00:00" "2023-09-20 01:40:00"
28800 3.99868 3.11033 4.11062 "2023-09-20 02:00:00" "2023-09-20 01:50:00"
28800 3.99868 3.11033 4.26906 "2023-09-20 02:00:00" "2023-09-20 02:00:00"
29400 3.97626 3.15686 4.35597 "2023-09-20 02:10:00" "2023-09-20 01:40:00"
29400 3.97626 3.15686 4.02988 "2023-09-20 02:10:00" "2023-09-20 01:50:00"
29400 3.97626 3.15686 4.27030 "2023-09-20 02:10:00" "2023-09-20 02:00:00"
29400 3.97626 3.15686 4.16392 "2023-09-20 02:10:00" "2023-09-20 02:10:00"
30000 4.02750 3.18465 4.33874 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 4.02750 3.18465 3.96234 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 4.02750 3.18465 4.25206 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 4.02750 3.18465 4.11691 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 4.02750 3.18465 4.11460 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.32440 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 3.97009 3.19581 3.91759 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 3.97009 3.19581 4.24000 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 3.97009 3.19581 4.08167 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 3.97009 3.19581 4.12844 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.10029 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 3.89444 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 3.55892 3.19212 4.24231 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 3.55892 3.19212 4.06937 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 3.55892 3.19212 4.13715 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 3.55892 3.19212 4.11377 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 3.62751 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31800 3.30835 3.20865 4.24113 "2023-09-20 02:50:00" "2023-09-20 02:00:00"
31800 3.30835 3.20865 4.05486 "2023-09-20 02:50:00" "2023-09-20 02:10:00"
31800 3.30835 3.20865 4.14052 "2023-09-20 02:50:00" "2023-09-20 02:20:00"
31800 3.30835 3.20865 4.11578 "2023-09-20 02:50:00" "2023-09-20 02:30:00"
31800 3.30835 3.20865 3.43130 "2023-09-20 02:50:00" "2023-09-20 02:40:00"
31800 3.30835 3.20865 3.30107 "2023-09-20 02:50:00" "2023-09-20 02:50:00"
