20230831
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
21600 3.04788 4.20771 2.87610 "2023-09-01 00:00:00" "2023-09-01 00:00:00"
22200 3.10228 4.30210 2.94706 "2023-09-01 00:10:00" "2023-09-01 00:00:00"
22200 3.10228 4.30210 2.95664 "2023-09-01 00:10:00" "2023-09-01 00:10:00"
22800 3.17899 4.39483 3.03795 "2023-09-01 00:20:00" "2023-09-01 00:00:00"
22800 3.17899 4.39483 3.05087 "2023-09-01 00:20:00" "2023-09-01 00:10:00"
22800 3.17899 4.39483 3.08368 "2023-09-01 00:20:00" "2023-09-01 00:20:00"
23400 3.34849 4.48328 3.14003 "2023-09-01 00:30:00" "2023-09-01 00:00:00"
23400 3.34849 4.48328 3.15811 "2023-09-01 00:30:00" "2023-09-01 00:10:00"
23400 3.34849 4.48328 3.19016 "2023-09-01 00:30:00" "2023-09-01 00:20:00"
23400 3.34849 4.48328 3.27118 "2023-09-01 00:30:00" "2023-09-01 00:30:00"
24000 3.38583 4.57877 3.27236 "2023-09-01 00:40:00" "2023-09-01 00:00:00"
24000 3.38583 4.57877 3.29375 "2023-09-01 00:40:00" "2023-09-01 00:10:00"
24000 3.38583 4.57877 3.32828 "2023-09-01 00:40:00" "2023-09-01 00:20:00"
24000 3.38583 4.57877 3.43321 "2023-09-01 00:40:00" "2023-09-01 00:30:00"
24000 3.38583 4.57877 3.30313 "2023-09-01 00:40:00" "2023-09-01 00:40:00"
24600 3.42104 4.67262 3.40939 "2023-09-01 00:50:00" "2023-09-01 00:00:00"
24600 3.42104 4.67262 3.43305 "2023-09-01 00:50:00" "2023-09-01 00:10:00"
24600 3.42104 4.67262 3.47012 "2023-09-01 00:50:00" "2023-09-01 00:20:00"
24600 3.42104 4.67262 3.59486 "2023-09-01 00:50:00" "2023-09-01 00:30:00"
24600 3.42104 4.67262 3.33310 "2023-09-01 00:50:00" "2023-09-01 00:40:00"
24600 3.42104 4.67262 3.42909 "2023-09-01 00:50:00" "2023-09-01 00:50:00"
25200 3.49470 4.75501 3.56047 "2023-09-01 01:00:00" "2023-09-01 00:10:00"
25200 3.49470 4.75501 3.59534 "2023-09-01 01:00:00" "2023-09-01 00:20:00"
