20230921
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
20400 1.99296 4.78844 2.02433 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
21000 1.94519 4.80091 2.02433 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 1.94519 4.80091 1.90371 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21000 1.94519 4.80091 2.02433 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 1.94519 4.80091 1.90371 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21600 1.93682 4.80622 2.02433 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 1.93682 4.80622 1.90371 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 1.93682 4.80622 1.94000 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
21600 1.93682 4.80622 2.02433 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 1.93682 4.80622 1.90371 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 1.93682 4.80622 1.94000 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
21600 1.93682 4.80622 2.02433 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 1.93682 4.80622 1.90371 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 1.93682 4.80622 1.94000 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
22200 1.92858 4.78884 2.02433 "2023-09-22 00:10:00" "2023-09-21 23:40:00"
22200 1.92858 4.78884 1.90371 "2023-09-22 00:10:00" "2023-09-21 23:50:00"
22200 1.92858 4.78884 1.94000 "2023-09-22 00:10:00" "2023-09-22 00:00:00"
22200 1.92858 4.78884 1.89475 "2023-09-22 00:10:00" "2023-09-22 00:10:00"
22200 1.92858 4.78884 2.02433 "2023-09-22 00:10:00" "2023-09-21 23:40:00"
22200 1.92858 4.78884 1.90371 "2023-09-22 00:10:00" "2023-09-21 23:50:00"
22200 1.92858 4.78884 1.94000 "2023-09-22 00:10:00" "2023-09-22 00:00:00"
22200 1.92858 4.78884 1.89475 "2023-09-22 00:10:00" "2023-09-22 00:10:00"
22200 1.92858 4.78884 2.02433 "2023-09-22 00:10:00" "2023-09-21 23:40:00"
22200 1.92858 4.78884 1.90371 "2023-09-22 00:10:00" "2023-09-21 23:50:00"
