20230901
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
19800 2.38823 3.99741 2.31841 "2023-09-01 23:30:00" "2023-09-01 23:30:00"
20400 2.19033 3.98016 2.32947 "2023-09-01 23:40:00" "2023-09-01 23:30:00"
20400 2.19033 3.98016 2.26814 "2023-09-01 23:40:00" "2023-09-01 23:40:00"
21000 2.09986 3.93572 2.32822 "2023-09-01 23:50:00" "2023-09-01 23:30:00"
21000 2.09986 3.93572 2.23301 "2023-09-01 23:50:00" "2023-09-01 23:40:00"
21000 2.09986 3.93572 2.20296 "2023-09-01 23:50:00" "2023-09-01 23:50:00"
21600 2.18940 3.90854 2.40757 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 2.18940 3.90854 2.28375 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 2.18940 3.90854 2.23474 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 2.18940 3.90854 2.22655 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
22200 2.26519 3.88344 2.42709 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 2.26519 3.88344 2.27988 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 2.26519 3.88344 2.21489 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 2.26519 3.88344 2.19164 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 2.26519 3.88344 2.26595 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22800 2.32279 3.85416 2.43313 "2023-09-02 00:20:00" "2023-09-01 23:30:00"
22800 2.32279 3.85416 2.27216 "2023-09-02 00:20:00" "2023-09-01 23:40:00"
22800 2.32279 3.85416 2.19458 "2023-09-02 00:20:00" "2023-09-01 23:50:00"
22800 2.32279 3.85416 2.16216 "2023-09-02 00:20:00" "2023-09-02 00:00:00"
22800 2.32279 3.85416 2.30095 "2023-09-02 00:20:00" "2023-09-02 00:10:00"
22800 2.32279 3.85416 2.28568 "2023-09-02 00:20:00" "2023-09-02 00:20:00"
23400 2.48857 3.89788 2.27267 "2023-09-02 00:30:00" "2023-09-01 23:40:00"
23400 2.48857 3.89788 2.18692 "2023-09-02 00:30:00" "2023-09-01 23:50:00"
23400 2.48857 3.89788 2.14711 "2023-09-02 00:30:00" "2023-09-02 00:00:00"
23400 2.48857 3.89788 2.33898 "2023-09-02 00:30:00" "2023-09-02 00:10:00"
23400 2.48857 3.89788 2.32051 "2023-09-02 00:30:00" "2023-09-02 00:20:00"
23400 2.48857 3.89788 2.48934 "2023-09-02 00:30:00" "2023-09-02 00:30:00"
24000 2.63622 3.93428 2.21865 "2023-09-02 00:40:00" "2023-09-01 23:50:00"
24000 2.63622 3.93428 2.17353 "2023-09-02 00:40:00" "2023-09-02 00:00:00"
24000 2.63622 3.93428 2.40800 "2023-09-02 00:40:00" "2023-09-02 00:10:00"
24000 2.63622 3.93428 2.38645 "2023-09-02 00:40:00" "2023-09-02 00:20:00"
24000 2.63622 3.93428 2.66088 "2023-09-02 00:40:00" "2023-09-02 00:30:00"
24000 2.63622 3.93428 2.61588 "2023-09-02 00:40:00" "2023-09-02 00:40:00"
