20230905
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 3.65914 4.40877 3.51129 "2023-09-05 23:40:00" "2023-09-05 23:40:00"
21000 3.42727 4.38634 3.52020 "2023-09-05 23:50:00" "2023-09-05 23:40:00"
21000 3.42727 4.38634 3.44027 "2023-09-05 23:50:00" "2023-09-05 23:50:00"
21600 3.47709 4.38269 3.53340 "2023-09-06 00:00:00" "2023-09-05 23:40:00"
21600 3.47709 4.38269 3.39251 "2023-09-06 00:00:00" "2023-09-05 23:50:00"
21600 3.47709 4.38269 3.48717 "2023-09-06 00:00:00" "2023-09-06 00:00:00"
22200 3.56077 4.40447 3.54345 "2023-09-06 00:10:00" "2023-09-05 23:40:00"
22200 3.56077 4.40447 3.35523 "2023-09-06 00:10:00" "2023-09-05 23:50:00"
22200 3.56077 4.40447 3.53213 "2023-09-06 00:10:00" "2023-09-06 00:00:00"
22200 3.56077 4.40447 3.53639 "2023-09-06 00:10:00" "2023-09-06 00:10:00"
22800 3.53206 4.42036 3.56851 "2023-09-06 00:20:00" "2023-09-05 23:40:00"
22800 3.53206 4.42036 3.34027 "2023-09-06 00:20:00" "2023-09-05 23:50:00"
22800 3.53206 4.42036 3.57732 "2023-09-06 00:20:00" "2023-09-06 00:00:00"
22800 3.53206 4.42036 3.58952 "2023-09-06 00:20:00" "2023-09-06 00:10:00"
22800 3.53206 4.42036 3.48943 "2023-09-06 00:20:00" "2023-09-06 00:20:00"
23400 3.62419 4.41007 3.59025 "2023-09-06 00:30:00" "2023-09-05 23:40:00"
23400 3.62419 4.41007 3.32503 "2023-09-06 00:30:00" "2023-09-05 23:50:00"
23400 3.62419 4.41007 3.61239 "2023-09-06 00:30:00" "2023-09-06 00:00:00"
23400 3.62419 4.41007 3.63283 "2023-09-06 00:30:00" "2023-09-06 00:10:00"
23400 3.62419 4.41007 3.43127 "2023-09-06 00:30:00" "2023-09-06 00:20:00"
23400 3.62419 4.41007 3.57572 "2023-09-06 00:30:00" "2023-09-06 00:30:00"
24000 3.75170 4.39177 3.34191 "2023-09-06 00:40:00" "2023-09-05 23:50:00"
24000 3.75170 4.39177 3.67499 "2023-09-06 00:40:00" "2023-09-06 00:00:00"
24000 3.75170 4.39177 3.70066 "2023-09-06 00:40:00" "2023-09-06 00:10:00"
24000 3.75170 4.39177 3.42541 "2023-09-06 00:40:00" "2023-09-06 00:20:00"
24000 3.75170 4.39177 3.63198 "2023-09-06 00:40:00" "2023-09-06 00:30:00"
24000 3.75170 4.39177 3.77468 "2023-09-06 00:40:00" "2023-09-06 00:40:00"
24600 3.88402 4.36030 3.72348 "2023-09-06 00:50:00" "2023-09-06 00:00:00"
24600 3.88402 4.36030 3.75718 "2023-09-06 00:50:00" "2023-09-06 00:10:00"
24600 3.88402 4.36030 3.42212 "2023-09-06 00:50:00" "2023-09-06 00:20:00"
24600 3.88402 4.36030 3.67890 "2023-09-06 00:50:00" "2023-09-06 00:30:00"
24600 3.88402 4.36030 3.87010 "2023-09-06 00:50:00" "2023-09-06 00:40:00"
24600 3.88402 4.36030 3.84854 "2023-09-06 00:50:00" "2023-09-06 00:50:00"
25200 3.85585 4.32276 3.77282 "2023-09-06 01:00:00" "2023-09-06 00:10:00"
25200 3.85585 4.32276 3.37808 "2023-09-06 01:00:00" "2023-09-06 00:20:00"
25200 3.85585 4.32276 3.68483 "2023-09-06 01:00:00" "2023-09-06 00:30:00"
25200 3.85585 4.32276 3.91974 "2023-09-06 01:00:00" "2023-09-06 00:40:00"
