20230919
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
27600 4.15479 3.07066 4.17550 "2023-09-20 01:40:00" "2023-09-20 01:40:00"
28200 3.96165 3.08483 4.17550 "2023-09-20 01:50:00" "2023-09-20 01:40:00"
28200 3.96165 3.08483 3.87514 "2023-09-20 01:50:00" "2023-09-20 01:50:00"
28200 3.96165 3.08483 4.17550 "2023-09-20 01:50:00" "2023-09-20 01:40:00"
28200 3.96165 3.08483 3.87514 "2023-09-20 01:50:00" "2023-09-20 01:50:00"
28800 3.99868 3.11033 4.17550 "2023-09-20 02:00:00" "2023-09-20 01:40:00"
28800 3.99868 3.11033 3.87514 "2023-09-20 02:00:00" "2023-09-20 01:50:00"
28800 3.99868 3.11033 3.94800 "2023-09-20 02:00:00" "2023-09-20 02:00:00"
28800 3.99868 3.11033 4.17550 "2023-09-20 02:00:00" "2023-09-20 01:40:00"
28800 3.99868 3.11033 3.87514 "2023-09-20 02:00:00" "2023-09-20 01:50:00"
28800 3.99868 3.11033 3.94800 "2023-09-20 02:00:00" "2023-09-20 02:00:00"
28800 3.99868 3.11033 4.17550 "2023-09-20 02:00:00" "2023-09-20 01:40:00"
28800 3.99868 3.11033 3.87514 "2023-09-20 02:00:00" "2023-09-20 01:50:00"
28800 3.99868 3.11033 3.94800 "2023-09-20 02:00:00" "2023-09-20 02:00:00"
29400 3.97626 3.15686 4.17550 "2023-09-20 02:10:00" "2023-09-20 01:40:00"
29400 3.97626 3.15686 3.87514 "2023-09-20 02:10:00" "2023-09-20 01:50:00"
29400 3.97626 3.15686 3.94800 "2023-09-20 02:10:00" "2023-09-20 02:00:00"
29400 3.97626 3.15686 4.06487 "2023-09-20 02:10:00" "2023-09-20 02:10:00"
29400 3.97626 3.15686 4.17550 "2023-09-20 02:10:00" "2023-09-20 01:40:00"
29400 3.97626 3.15686 3.87514 "2023-09-20 02:10:00" "2023-09-20 01:50:00"
29400 3.97626 3.15686 3.94800 "2023-09-20 02:10:00" "2023-09-20 02:00:00"
29400 3.97626 3.15686 4.06487 "2023-09-20 02:10:00" "2023-09-20 02:10:00"
29400 3.97626 3.15686 4.17550 "2023-09-20 02:10:00" "2023-09-20 01:40:00"
29400 3.97626 3.15686 3.87514 "2023-09-20 02:10:00" "2023-09-20 01:50:00"
29400 3.97626 3.15686 3.94800 "2023-09-20 02:10:00" "2023-09-20 02:00:00"
29400 3.97626 3.15686 4.06487 "2023-09-20 02:10:00" "2023-09-20 02:10:00"
29400 3.97626 3.15686 4.17550 "2023-09-20 02:10:00" "2023-09-20 01:40:00"
29400 3.97626 3.15686 3.87514 "2023-09-20 02:10:00" "2023-09-20 01:50:00"
29400 3.97626 3.15686 3.94800 "2023-09-20 02:10:00" "2023-09-20 02:00:00"
29400 3.97626 3.15686 4.06487 "2023-09-20 02:10:00" "2023-09-20 02:10:00"
30000 4.02750 3.18465 4.17550 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 4.02750 3.18465 3.87514 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 4.02750 3.18465 3.94800 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 4.02750 3.18465 4.06487 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 4.02750 3.18465 3.84429 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30000 4.02750 3.18465 4.17550 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 4.02750 3.18465 3.87514 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 4.02750 3.18465 3.94800 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 4.02750 3.18465 4.06487 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 4.02750 3.18465 3.84429 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30000 4.02750 3.18465 4.17550 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 4.02750 3.18465 3.87514 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 4.02750 3.18465 3.94800 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 4.02750 3.18465 4.06487 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 4.02750 3.18465 3.84429 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30000 4.02750 3.18465 4.17550 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 4.02750 3.18465 3.87514 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 4.02750 3.18465 3.94800 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 4.02750 3.18465 4.06487 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 4.02750 3.18465 3.84429 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30000 4.02750 3.18465 4.17550 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 4.02750 3.18465 3.87514 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 4.02750 3.18465 3.94800 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 4.02750 3.18465 4.06487 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 4.02750 3.18465 3.84429 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.17550 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 3.97009 3.19581 3.87514 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 3.97009 3.19581 3.94800 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 3.97009 3.19581 4.06487 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 3.97009 3.19581 3.84429 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.51729 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
30600 3.97009 3.19581 4.17550 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 3.97009 3.19581 3.87514 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 3.97009 3.19581 3.94800 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 3.97009 3.19581 4.06487 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 3.97009 3.19581 3.84429 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.51729 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
30600 3.97009 3.19581 4.17550 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 3.97009 3.19581 3.87514 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 3.97009 3.19581 3.94800 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 3.97009 3.19581 4.06487 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 3.97009 3.19581 3.84429 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.51729 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
30600 3.97009 3.19581 4.17550 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 3.97009 3.19581 3.87514 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 3.97009 3.19581 3.94800 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 3.97009 3.19581 4.06487 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 3.97009 3.19581 3.84429 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.51729 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
30600 3.97009 3.19581 4.17550 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 3.97009 3.19581 3.87514 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 3.97009 3.19581 3.94800 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 3.97009 3.19581 4.06487 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 3.97009 3.19581 3.84429 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.51729 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
30600 3.97009 3.19581 4.17550 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 3.97009 3.19581 3.87514 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 3.97009 3.19581 3.94800 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 3.97009 3.19581 4.06487 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 3.97009 3.19581 3.84429 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 3.97009 3.19581 4.51729 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 3.87514 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 3.55892 3.19212 3.94800 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 3.55892 3.19212 4.06487 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 3.55892 3.19212 3.84429 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 3.55892 3.19212 4.51729 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 2.21300 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31200 3.55892 3.19212 3.87514 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 3.55892 3.19212 3.94800 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 3.55892 3.19212 4.06487 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 3.55892 3.19212 3.84429 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 3.55892 3.19212 4.51729 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 2.21300 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31200 3.55892 3.19212 3.87514 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 3.55892 3.19212 3.94800 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 3.55892 3.19212 4.06487 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 3.55892 3.19212 3.84429 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 3.55892 3.19212 4.51729 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 2.21300 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31200 3.55892 3.19212 3.87514 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 3.55892 3.19212 3.94800 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 3.55892 3.19212 4.06487 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 3.55892 3.19212 3.84429 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 3.55892 3.19212 4.51729 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 2.21300 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31200 3.55892 3.19212 3.87514 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 3.55892 3.19212 3.94800 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 3.55892 3.19212 4.06487 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 3.55892 3.19212 3.84429 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 3.55892 3.19212 4.51729 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 2.21300 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31200 3.55892 3.19212 3.87514 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 3.55892 3.19212 3.94800 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 3.55892 3.19212 4.06487 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 3.55892 3.19212 3.84429 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 3.55892 3.19212 4.51729 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 3.55892 3.19212 2.21300 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31800 3.30835 3.20865 3.94800 "2023-09-20 02:50:00" "2023-09-20 02:00:00"
31800 3.30835 3.20865 4.06487 "2023-09-20 02:50:00" "2023-09-20 02:10:00"
31800 3.30835 3.20865 3.84429 "2023-09-20 02:50:00" "2023-09-20 02:20:00"
31800 3.30835 3.20865 4.51729 "2023-09-20 02:50:00" "2023-09-20 02:30:00"
31800 3.30835 3.20865 2.21300 "2023-09-20 02:50:00" "2023-09-20 02:40:00"
31800 3.30835 3.20865 1.73557 "2023-09-20 02:50:00" "2023-09-20 02:50:00"
31800 3.30835 3.20865 3.94800 "2023-09-20 02:50:00" "2023-09-20 02:00:00"
31800 3.30835 3.20865 4.06487 "2023-09-20 02:50:00" "2023-09-20 02:10:00"
31800 3.30835 3.20865 3.84429 "2023-09-20 02:50:00" "2023-09-20 02:20:00"
31800 3.30835 3.20865 4.51729 "2023-09-20 02:50:00" "2023-09-20 02:30:00"
31800 3.30835 3.20865 2.21300 "2023-09-20 02:50:00" "2023-09-20 02:40:00"
31800 3.30835 3.20865 1.73557 "2023-09-20 02:50:00" "2023-09-20 02:50:00"
31800 3.30835 3.20865 3.94800 "2023-09-20 02:50:00" "2023-09-20 02:00:00"
31800 3.30835 3.20865 4.06487 "2023-09-20 02:50:00" "2023-09-20 02:10:00"
31800 3.30835 3.20865 3.84429 "2023-09-20 02:50:00" "2023-09-20 02:20:00"
31800 3.30835 3.20865 4.51729 "2023-09-20 02:50:00" "2023-09-20 02:30:00"
31800 3.30835 3.20865 2.21300 "2023-09-20 02:50:00" "2023-09-20 02:40:00"
