20230917
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
27000 3.99952 3.27978 3.55804 "2023-09-18 01:30:00" "2023-09-18 01:30:00"
27600 4.02705 3.33424 3.63183 "2023-09-18 01:40:00" "2023-09-18 01:30:00"
27600 4.02705 3.33424 3.67536 "2023-09-18 01:40:00" "2023-09-18 01:40:00"
28200 4.11206 3.35845 3.72314 "2023-09-18 01:50:00" "2023-09-18 01:30:00"
28200 4.11206 3.35845 3.77018 "2023-09-18 01:50:00" "2023-09-18 01:40:00"
28200 4.11206 3.35845 3.86411 "2023-09-18 01:50:00" "2023-09-18 01:50:00"
28800 4.00848 3.33592 3.86329 "2023-09-18 02:00:00" "2023-09-18 01:30:00"
28800 4.00848 3.33592 3.91792 "2023-09-18 02:00:00" "2023-09-18 01:40:00"
28800 4.00848 3.33592 4.09412 "2023-09-18 02:00:00" "2023-09-18 01:50:00"
28800 4.00848 3.33592 3.84491 "2023-09-18 02:00:00" "2023-09-18 02:00:00"
29400 3.73044 3.28430 3.97617 "2023-09-18 02:10:00" "2023-09-18 01:30:00"
29400 3.73044 3.28430 4.03785 "2023-09-18 02:10:00" "2023-09-18 01:40:00"
29400 3.73044 3.28430 4.27969 "2023-09-18 02:10:00" "2023-09-18 01:50:00"
29400 3.73044 3.28430 3.85853 "2023-09-18 02:10:00" "2023-09-18 02:00:00"
29400 3.73044 3.28430 3.69500 "2023-09-18 02:10:00" "2023-09-18 02:10:00"
30000 3.51264 3.19658 4.04313 "2023-09-18 02:20:00" "2023-09-18 01:30:00"
30000 3.51264 3.19658 4.11294 "2023-09-18 02:20:00" "2023-09-18 01:40:00"
30000 3.51264 3.19658 4.40618 "2023-09-18 02:20:00" "2023-09-18 01:50:00"
30000 3.51264 3.19658 3.86014 "2023-09-18 02:20:00" "2023-09-18 02:00:00"
30000 3.51264 3.19658 3.54889 "2023-09-18 02:20:00" "2023-09-18 02:10:00"
30000 3.51264 3.19658 3.47435 "2023-09-18 02:20:00" "2023-09-18 02:20:00"
30600 3.34244 3.09427 4.11585 "2023-09-18 02:30:00" "2023-09-18 01:40:00"
30600 3.34244 3.09427 4.45480 "2023-09-18 02:30:00" "2023-09-18 01:50:00"
30600 3.34244 3.09427 3.80797 "2023-09-18 02:30:00" "2023-09-18 02:00:00"
30600 3.34244 3.09427 3.38624 "2023-09-18 02:30:00" "2023-09-18 02:10:00"
30600 3.34244 3.09427 3.26481 "2023-09-18 02:30:00" "2023-09-18 02:20:00"
30600 3.34244 3.09427 3.34732 "2023-09-18 02:30:00" "2023-09-18 02:30:00"
31200 3.20039 2.99773 4.45098 "2023-09-18 02:40:00" "2023-09-18 01:50:00"
31200 3.20039 2.99773 3.70913 "2023-09-18 02:40:00" "2023-09-18 02:00:00"
31200 3.20039 2.99773 3.20223 "2023-09-18 02:40:00" "2023-09-18 02:10:00"
31200 3.20039 2.99773 3.03973 "2023-09-18 02:40:00" "2023-09-18 02:20:00"
31200 3.20039 2.99773 3.19786 "2023-09-18 02:40:00" "2023-09-18 02:30:00"
31200 3.20039 2.99773 3.14519 "2023-09-18 02:40:00" "2023-09-18 02:40:00"
31800 3.13872 2.89772 3.55623 "2023-09-18 02:50:00" "2023-09-18 02:00:00"
31800 3.13872 2.89772 2.97485 "2023-09-18 02:50:00" "2023-09-18 02:10:00"
31800 3.13872 2.89772 2.78005 "2023-09-18 02:50:00" "2023-09-18 02:20:00"
31800 3.13872 2.89772 2.98785 "2023-09-18 02:50:00" "2023-09-18 02:30:00"
31800 3.13872 2.89772 2.94229 "2023-09-18 02:50:00" "2023-09-18 02:40:00"
31800 3.13872 2.89772 3.12520 "2023-09-18 02:50:00" "2023-09-18 02:50:00"
32400 2.95288 2.82577 2.77580 "2023-09-18 03:00:00" "2023-09-18 02:10:00"
32400 2.95288 2.82577 2.55243 "2023-09-18 03:00:00" "2023-09-18 02:20:00"
32400 2.95288 2.82577 2.80016 "2023-09-18 03:00:00" "2023-09-18 02:30:00"
32400 2.95288 2.82577 2.75199 "2023-09-18 03:00:00" "2023-09-18 02:40:00"
32400 2.95288 2.82577 3.07652 "2023-09-18 03:00:00" "2023-09-18 02:50:00"
32400 2.95288 2.82577 2.96420 "2023-09-18 03:00:00" "2023-09-18 03:00:00"
33000 3.09951 2.81783 2.37957 "2023-09-18 03:10:00" "2023-09-18 02:20:00"
33000 3.09951 2.81783 2.66307 "2023-09-18 03:10:00" "2023-09-18 02:30:00"
33000 3.09951 2.81783 2.61122 "2023-09-18 03:10:00" "2023-09-18 02:40:00"
33000 3.09951 2.81783 3.03737 "2023-09-18 03:10:00" "2023-09-18 02:50:00"
33000 3.09951 2.81783 2.87794 "2023-09-18 03:10:00" "2023-09-18 03:00:00"
33000 3.09951 2.81783 3.01675 "2023-09-18 03:10:00" "2023-09-18 03:10:00"
33600 3.32669 2.89749 2.55952 "2023-09-18 03:20:00" "2023-09-18 02:30:00"
33600 3.32669 2.89749 2.50165 "2023-09-18 03:20:00" "2023-09-18 02:40:00"
33600 3.32669 2.89749 3.00767 "2023-09-18 03:20:00" "2023-09-18 02:50:00"
33600 3.32669 2.89749 2.80455 "2023-09-18 03:20:00" "2023-09-18 03:00:00"
33600 3.32669 2.89749 3.02943 "2023-09-18 03:20:00" "2023-09-18 03:10:00"
33600 3.32669 2.89749 3.36885 "2023-09-18 03:20:00" "2023-09-18 03:20:00"
34200 3.47045 2.90393 2.43129 "2023-09-18 03:30:00" "2023-09-18 02:40:00"
34200 3.47045 2.90393 3.00829 "2023-09-18 03:30:00" "2023-09-18 02:50:00"
34200 3.47045 2.90393 2.77213 "2023-09-18 03:30:00" "2023-09-18 03:00:00"
34200 3.47045 2.90393 3.06719 "2023-09-18 03:30:00" "2023-09-18 03:10:00"
34200 3.47045 2.90393 3.61008 "2023-09-18 03:30:00" "2023-09-18 03:20:00"
34200 3.47045 2.90393 3.48350 "2023-09-18 03:30:00" "2023-09-18 03:30:00"
34800 3.49081 2.93420 3.05572 "2023-09-18 03:40:00" "2023-09-18 02:50:00"
34800 3.49081 2.93420 2.78959 "2023-09-18 03:40:00" "2023-09-18 03:00:00"
34800 3.49081 2.93420 3.13828 "2023-09-18 03:40:00" "2023-09-18 03:10:00"
34800 3.49081 2.93420 3.84463 "2023-09-18 03:40:00" "2023-09-18 03:20:00"
34800 3.49081 2.93420 3.72368 "2023-09-18 03:40:00" "2023-09-18 03:30:00"
34800 3.49081 2.93420 3.50572 "2023-09-18 03:40:00" "2023-09-18 03:40:00"
35400 3.37679 2.91942 2.88171 "2023-09-18 03:50:00" "2023-09-18 03:00:00"
35400 3.37679 2.91942 3.27703 "2023-09-18 03:50:00" "2023-09-18 03:10:00"
35400 3.37679 2.91942 4.11469 "2023-09-18 03:50:00" "2023-09-18 03:20:00"
35400 3.37679 2.91942 3.99036 "2023-09-18 03:50:00" "2023-09-18 03:30:00"
35400 3.37679 2.91942 3.59903 "2023-09-18 03:50:00" "2023-09-18 03:40:00"
35400 3.37679 2.91942 3.38148 "2023-09-18 03:50:00" "2023-09-18 03:50:00"
36000 3.43738 2.93408 3.37538 "2023-09-18 04:00:00" "2023-09-18 03:10:00"
36000 3.43738 2.93408 4.33009 "2023-09-18 04:00:00" "2023-09-18 03:20:00"
36000 3.43738 2.93408 4.20558 "2023-09-18 04:00:00" "2023-09-18 03:30:00"
36000 3.43738 2.93408 3.68447 "2023-09-18 04:00:00" "2023-09-18 03:40:00"
36000 3.43738 2.93408 3.23387 "2023-09-18 04:00:00" "2023-09-18 03:50:00"
36000 3.43738 2.93408 3.44333 "2023-09-18 04:00:00" "2023-09-18 04:00:00"
36600 3.41535 2.95791 4.46939 "2023-09-18 04:10:00" "2023-09-18 03:20:00"
36600 3.41535 2.95791 4.33408 "2023-09-18 04:10:00" "2023-09-18 03:30:00"
36600 3.41535 2.95791 3.71285 "2023-09-18 04:10:00" "2023-09-18 03:40:00"
36600 3.41535 2.95791 3.09974 "2023-09-18 04:10:00" "2023-09-18 03:50:00"
36600 3.41535 2.95791 3.52920 "2023-09-18 04:10:00" "2023-09-18 04:00:00"
36600 3.41535 2.95791 3.32157 "2023-09-18 04:10:00" "2023-09-18 04:10:00"
37200 3.30205 2.86681 4.38861 "2023-09-18 04:20:00" "2023-09-18 03:30:00"
37200 3.30205 2.86681 3.68167 "2023-09-18 04:20:00" "2023-09-18 03:40:00"
37200 3.30205 2.86681 2.94769 "2023-09-18 04:20:00" "2023-09-18 03:50:00"
37200 3.30205 2.86681 3.53215 "2023-09-18 04:20:00" "2023-09-18 04:00:00"
37200 3.30205 2.86681 3.18880 "2023-09-18 04:20:00" "2023-09-18 04:10:00"
37200 3.30205 2.86681 3.14728 "2023-09-18 04:20:00" "2023-09-18 04:20:00"
37800 3.11587 2.81737 3.61375 "2023-09-18 04:30:00" "2023-09-18 03:40:00"
37800 3.11587 2.81737 2.79237 "2023-09-18 04:30:00" "2023-09-18 03:50:00"
37800 3.11587 2.81737 3.49932 "2023-09-18 04:30:00" "2023-09-18 04:00:00"
37800 3.11587 2.81737 3.05325 "2023-09-18 04:30:00" "2023-09-18 04:10:00"
37800 3.11587 2.81737 2.97616 "2023-09-18 04:30:00" "2023-09-18 04:20:00"
37800 3.11587 2.81737 2.96469 "2023-09-18 04:30:00" "2023-09-18 04:30:00"
38400 2.98072 2.80506 2.69899 "2023-09-18 04:40:00" "2023-09-18 03:50:00"
38400 2.98072 2.80506 3.49413 "2023-09-18 04:40:00" "2023-09-18 04:00:00"
38400 2.98072 2.80506 2.97019 "2023-09-18 04:40:00" "2023-09-18 04:10:00"
38400 2.98072 2.80506 2.86354 "2023-09-18 04:40:00" "2023-09-18 04:20:00"
38400 2.98072 2.80506 2.76749 "2023-09-18 04:40:00" "2023-09-18 04:30:00"
38400 2.98072 2.80506 2.81313 "2023-09-18 04:40:00" "2023-09-18 04:40:00"
39000 2.76217 2.84389 3.43867 "2023-09-18 04:50:00" "2023-09-18 04:00:00"
39000 2.76217 2.84389 2.85083 "2023-09-18 04:50:00" "2023-09-18 04:10:00"
39000 2.76217 2.84389 2.71905 "2023-09-18 04:50:00" "2023-09-18 04:20:00"
39000 2.76217 2.84389 2.56770 "2023-09-18 04:50:00" "2023-09-18 04:30:00"
39000 2.76217 2.84389 2.62575 "2023-09-18 04:50:00" "2023-09-18 04:40:00"
39000 2.76217 2.84389 2.73482 "2023-09-18 04:50:00" "2023-09-18 04:50:00"
39600 2.64169 2.89918 2.72859 "2023-09-18 05:00:00" "2023-09-18 04:10:00"
39600 2.64169 2.89918 2.57995 "2023-09-18 05:00:00" "2023-09-18 04:20:00"
39600 2.64169 2.89918 2.37797 "2023-09-18 05:00:00" "2023-09-18 04:30:00"
39600 2.64169 2.89918 2.44618 "2023-09-18 05:00:00" "2023-09-18 04:40:00"
39600 2.64169 2.89918 2.62580 "2023-09-18 05:00:00" "2023-09-18 04:50:00"
39600 2.64169 2.89918 2.61393 "2023-09-18 05:00:00" "2023-09-18 05:00:00"
40200 2.58525 2.94160 2.50772 "2023-09-18 05:10:00" "2023-09-18 04:20:00"
40200 2.58525 2.94160 2.27764 "2023-09-18 05:10:00" "2023-09-18 04:30:00"
40200 2.58525 2.94160 2.35147 "2023-09-18 05:10:00" "2023-09-18 04:40:00"
40200 2.58525 2.94160 2.58034 "2023-09-18 05:10:00" "2023-09-18 04:50:00"
40200 2.58525 2.94160 2.56262 "2023-09-18 05:10:00" "2023-09-18 05:00:00"
40200 2.58525 2.94160 2.58109 "2023-09-18 05:10:00" "2023-09-18 05:10:00"
40800 2.50335 2.99698 2.25604 "2023-09-18 05:20:00" "2023-09-18 04:30:00"
40800 2.50335 2.99698 2.33744 "2023-09-18 05:20:00" "2023-09-18 04:40:00"
40800 2.50335 2.99698 2.60065 "2023-09-18 05:20:00" "2023-09-18 04:50:00"
40800 2.50335 2.99698 2.57532 "2023-09-18 05:20:00" "2023-09-18 05:00:00"
40800 2.50335 2.99698 2.55398 "2023-09-18 05:20:00" "2023-09-18 05:10:00"
40800 2.50335 2.99698 2.48907 "2023-09-18 05:20:00" "2023-09-18 05:20:00"
41400 2.50074 2.97044 2.38735 "2023-09-18 05:30:00" "2023-09-18 04:40:00"
41400 2.50074 2.97044 2.68537 "2023-09-18 05:30:00" "2023-09-18 04:50:00"
41400 2.50074 2.97044 2.65422 "2023-09-18 05:30:00" "2023-09-18 05:00:00"
41400 2.50074 2.97044 2.61009 "2023-09-18 05:30:00" "2023-09-18 05:10:00"
41400 2.50074 2.97044 2.46139 "2023-09-18 05:30:00" "2023-09-18 05:20:00"
41400 2.50074 2.97044 2.55299 "2023-09-18 05:30:00" "2023-09-18 05:30:00"
42000 2.43804 2.93504 2.76061 "2023-09-18 05:40:00" "2023-09-18 04:50:00"
42000 2.43804 2.93504 2.72537 "2023-09-18 05:40:00" "2023-09-18 05:00:00"
42000 2.43804 2.93504 2.65956 "2023-09-18 05:40:00" "2023-09-18 05:10:00"
42000 2.43804 2.93504 2.45430 "2023-09-18 05:40:00" "2023-09-18 05:20:00"
42000 2.43804 2.93504 2.63049 "2023-09-18 05:40:00" "2023-09-18 05:30:00"
42000 2.43804 2.93504 2.45423 "2023-09-18 05:40:00" "2023-09-18 05:40:00"
42600 2.38652 2.88699 2.81508 "2023-09-18 05:50:00" "2023-09-18 05:00:00"
42600 2.38652 2.88699 2.73934 "2023-09-18 05:50:00" "2023-09-18 05:10:00"
42600 2.38652 2.88699 2.48731 "2023-09-18 05:50:00" "2023-09-18 05:20:00"
42600 2.38652 2.88699 2.72414 "2023-09-18 05:50:00" "2023-09-18 05:30:00"
42600 2.38652 2.88699 2.43382 "2023-09-18 05:50:00" "2023-09-18 05:40:00"
42600 2.38652 2.88699 2.36520 "2023-09-18 05:50:00" "2023-09-18 05:50:00"
43200 2.37525 2.84979 2.72941 "2023-09-18 06:00:00" "2023-09-18 05:10:00"
43200 2.37525 2.84979 2.44520 "2023-09-18 06:00:00" "2023-09-18 05:20:00"
43200 2.37525 2.84979 2.72943 "2023-09-18 06:00:00" "2023-09-18 05:30:00"
43200 2.37525 2.84979 2.35209 "2023-09-18 06:00:00" "2023-09-18 05:40:00"
43200 2.37525 2.84979 2.23536 "2023-09-18 06:00:00" "2023-09-18 05:50:00"
43200 2.37525 2.84979 2.35219 "2023-09-18 06:00:00" "2023-09-18 06:00:00"
43800 2.32416 2.78053 2.40099 "2023-09-18 06:10:00" "2023-09-18 05:20:00"
43800 2.32416 2.78053 2.72214 "2023-09-18 06:10:00" "2023-09-18 05:30:00"
43800 2.32416 2.78053 2.27997 "2023-09-18 06:10:00" "2023-09-18 05:40:00"
43800 2.32416 2.78053 2.12594 "2023-09-18 06:10:00" "2023-09-18 05:50:00"
43800 2.32416 2.78053 2.32877 "2023-09-18 06:10:00" "2023-09-18 06:00:00"
43800 2.32416 2.78053 2.25915 "2023-09-18 06:10:00" "2023-09-18 06:10:00"
44400 2.24600 2.70303 2.70028 "2023-09-18 06:20:00" "2023-09-18 05:30:00"
44400 2.24600 2.70303 2.20181 "2023-09-18 06:20:00" "2023-09-18 05:40:00"
44400 2.24600 2.70303 2.02131 "2023-09-18 06:20:00" "2023-09-18 05:50:00"
44400 2.24600 2.70303 2.28658 "2023-09-18 06:20:00" "2023-09-18 06:00:00"
44400 2.24600 2.70303 2.14080 "2023-09-18 06:20:00" "2023-09-18 06:10:00"
44400 2.24600 2.70303 2.28248 "2023-09-18 06:20:00" "2023-09-18 06:20:00"
45000 2.16018 2.68594 2.15925 "2023-09-18 06:30:00" "2023-09-18 05:40:00"
45000 2.16018 2.68594 1.95413 "2023-09-18 06:30:00" "2023-09-18 05:50:00"
45000 2.16018 2.68594 2.26692 "2023-09-18 06:30:00" "2023-09-18 06:00:00"
45000 2.16018 2.68594 2.06687 "2023-09-18 06:30:00" "2023-09-18 06:10:00"
45000 2.16018 2.68594 2.25004 "2023-09-18 06:30:00" "2023-09-18 06:20:00"
45000 2.16018 2.68594 2.14793 "2023-09-18 06:30:00" "2023-09-18 06:30:00"
45600 2.17338 2.65766 1.87332 "2023-09-18 06:40:00" "2023-09-18 05:50:00"
45600 2.17338 2.65766 2.22487 "2023-09-18 06:40:00" "2023-09-18 06:00:00"
45600 2.17338 2.65766 1.98073 "2023-09-18 06:40:00" "2023-09-18 06:10:00"
45600 2.17338 2.65766 2.20109 "2023-09-18 06:40:00" "2023-09-18 06:20:00"
45600 2.17338 2.65766 2.09580 "2023-09-18 06:40:00" "2023-09-18 06:30:00"
45600 2.17338 2.65766 2.15991 "2023-09-18 06:40:00" "2023-09-18 06:40:00"
46200 2.15485 2.60099 2.18490 "2023-09-18 06:50:00" "2023-09-18 06:00:00"
46200 2.15485 2.60099 1.90817 "2023-09-18 06:50:00" "2023-09-18 06:10:00"
46200 2.15485 2.60099 2.15204 "2023-09-18 06:50:00" "2023-09-18 06:20:00"
46200 2.15485 2.60099 2.03235 "2023-09-18 06:50:00" "2023-09-18 06:30:00"
46200 2.15485 2.60099 2.12724 "2023-09-18 06:50:00" "2023-09-18 06:40:00"
46200 2.15485 2.60099 2.18210 "2023-09-18 06:50:00" "2023-09-18 06:50:00"
46800 2.12409 2.56465 1.87823 "2023-09-18 07:00:00" "2023-09-18 06:10:00"
