20230916
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
22200 7.54800 5.95018 7.42353 "2023-09-17 00:10:00" "2023-09-17 00:10:00"
22800 6.92540 5.92165 7.31301 "2023-09-17 00:20:00" "2023-09-17 00:10:00"
22800 6.92540 5.92165 7.08102 "2023-09-17 00:20:00" "2023-09-17 00:20:00"
23400 5.86183 5.87802 7.14546 "2023-09-17 00:30:00" "2023-09-17 00:10:00"
23400 5.86183 5.87802 6.69976 "2023-09-17 00:30:00" "2023-09-17 00:20:00"
23400 5.86183 5.87802 6.60531 "2023-09-17 00:30:00" "2023-09-17 00:30:00"
24000 5.44675 5.83850 7.03727 "2023-09-17 00:40:00" "2023-09-17 00:10:00"
24000 5.44675 5.83850 6.43235 "2023-09-17 00:40:00" "2023-09-17 00:20:00"
24000 5.44675 5.83850 6.30929 "2023-09-17 00:40:00" "2023-09-17 00:30:00"
24000 5.44675 5.83850 6.22127 "2023-09-17 00:40:00" "2023-09-17 00:40:00"
24600 5.44675 5.79757 6.95458 "2023-09-17 00:50:00" "2023-09-17 00:10:00"
24600 5.44675 5.79757 6.23344 "2023-09-17 00:50:00" "2023-09-17 00:20:00"
24600 5.44675 5.79757 6.07381 "2023-09-17 00:50:00" "2023-09-17 00:30:00"
24600 5.44675 5.79757 5.89107 "2023-09-17 00:50:00" "2023-09-17 00:40:00"
24600 5.44675 5.79757 5.70244 "2023-09-17 00:50:00" "2023-09-17 00:50:00"
25200 5.16658 5.70234 6.84006 "2023-09-17 01:00:00" "2023-09-17 00:10:00"
25200 5.16658 5.70234 6.01935 "2023-09-17 01:00:00" "2023-09-17 00:20:00"
25200 5.16658 5.70234 5.83295 "2023-09-17 01:00:00" "2023-09-17 00:30:00"
25200 5.16658 5.70234 5.57039 "2023-09-17 01:00:00" "2023-09-17 00:40:00"
25200 5.16658 5.70234 5.32528 "2023-09-17 01:00:00" "2023-09-17 00:50:00"
25200 5.16658 5.70234 5.22633 "2023-09-17 01:00:00" "2023-09-17 01:00:00"
25800 4.74633 5.60991 5.83979 "2023-09-17 01:10:00" "2023-09-17 00:20:00"
25800 4.74633 5.60991 5.62694 "2023-09-17 01:10:00" "2023-09-17 00:30:00"
25800 4.74633 5.60991 5.30407 "2023-09-17 01:10:00" "2023-09-17 00:40:00"
25800 4.74633 5.60991 4.99566 "2023-09-17 01:10:00" "2023-09-17 00:50:00"
25800 4.74633 5.60991 4.83405 "2023-09-17 01:10:00" "2023-09-17 01:00:00"
25800 4.74633 5.60991 4.83775 "2023-09-17 01:10:00" "2023-09-17 01:10:00"
26400 4.79303 5.51098 5.53599 "2023-09-17 01:20:00" "2023-09-17 00:30:00"
26400 4.79303 5.51098 5.16397 "2023-09-17 01:20:00" "2023-09-17 00:40:00"
26400 4.79303 5.51098 4.80432 "2023-09-17 01:20:00" "2023-09-17 00:50:00"
26400 4.79303 5.51098 4.57706 "2023-09-17 01:20:00" "2023-09-17 01:00:00"
