20230906
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
20400 4.87041 3.35669 5.06214 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 4.99497 3.41513 5.06214 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 4.99497 3.41513 4.74763 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21000 4.99497 3.41513 5.06214 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 4.99497 3.41513 4.74763 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21600 5.05560 3.47313 5.06214 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 5.05560 3.47313 4.74763 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 5.05560 3.47313 5.43320 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
21600 5.05560 3.47313 5.06214 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 5.05560 3.47313 4.74763 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 5.05560 3.47313 5.43320 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
21600 5.05560 3.47313 5.06214 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 5.05560 3.47313 4.74763 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 5.05560 3.47313 5.43320 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
22200 5.20705 3.53057 5.06214 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 5.20705 3.53057 4.74763 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 5.20705 3.53057 5.43320 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 5.20705 3.53057 5.64680 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22200 5.20705 3.53057 5.06214 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 5.20705 3.53057 4.74763 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 5.20705 3.53057 5.43320 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 5.20705 3.53057 5.64680 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22200 5.20705 3.53057 5.06214 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 5.20705 3.53057 4.74763 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 5.20705 3.53057 5.43320 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 5.20705 3.53057 5.64680 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22200 5.20705 3.53057 5.06214 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
