20230918
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 2.41851 3.18333 2.75775 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 2.41097 3.18879 2.80588 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 2.41097 3.18879 2.62050 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 2.47057 3.19147 2.84323 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 2.47057 3.19147 2.57109 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 2.47057 3.19147 2.61809 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 2.43159 3.20455 2.92352 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 2.43159 3.20455 2.58428 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 2.43159 3.20455 2.61964 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 2.43159 3.20455 2.58209 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 2.40189 3.22065 2.97248 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 2.40189 3.22065 2.58486 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 2.40189 3.22065 2.61668 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 2.40189 3.22065 2.52708 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 2.40189 3.22065 2.45994 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 2.39086 3.20273 2.97623 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 2.39086 3.20273 2.54008 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
23400 2.39086 3.20273 2.56676 "2023-09-19 00:30:00" "2023-09-19 00:00:00"
23400 2.39086 3.20273 2.44268 "2023-09-19 00:30:00" "2023-09-19 00:10:00"
23400 2.39086 3.20273 2.39741 "2023-09-19 00:30:00" "2023-09-19 00:20:00"
23400 2.39086 3.20273 2.41065 "2023-09-19 00:30:00" "2023-09-19 00:30:00"
24000 2.40556 3.14594 2.53211 "2023-09-19 00:40:00" "2023-09-18 23:50:00"
24000 2.40556 3.14594 2.56144 "2023-09-19 00:40:00" "2023-09-19 00:00:00"
24000 2.40556 3.14594 2.41018 "2023-09-19 00:40:00" "2023-09-19 00:10:00"
