20230904
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 1.63615 3.00022 1.63127 "2023-09-04 23:40:00" "2023-09-04 23:40:00"
21000 1.65507 3.07723 1.66487 "2023-09-04 23:50:00" "2023-09-04 23:40:00"
21000 1.65507 3.07723 1.67402 "2023-09-04 23:50:00" "2023-09-04 23:50:00"
21600 1.64283 3.11398 1.76374 "2023-09-05 00:00:00" "2023-09-04 23:40:00"
21600 1.64283 3.11398 1.78378 "2023-09-05 00:00:00" "2023-09-04 23:50:00"
21600 1.64283 3.11398 1.68964 "2023-09-05 00:00:00" "2023-09-05 00:00:00"
22200 1.58518 3.24120 1.92997 "2023-09-05 00:10:00" "2023-09-04 23:40:00"
22200 1.58518 3.24120 1.96190 "2023-09-05 00:10:00" "2023-09-04 23:50:00"
22200 1.58518 3.24120 1.80219 "2023-09-05 00:10:00" "2023-09-05 00:00:00"
22200 1.58518 3.24120 1.63393 "2023-09-05 00:10:00" "2023-09-05 00:10:00"
22800 1.53320 3.32502 2.07038 "2023-09-05 00:20:00" "2023-09-04 23:40:00"
22800 1.53320 3.32502 2.11049 "2023-09-05 00:20:00" "2023-09-04 23:50:00"
22800 1.53320 3.32502 1.90193 "2023-09-05 00:20:00" "2023-09-05 00:00:00"
22800 1.53320 3.32502 1.61969 "2023-09-05 00:20:00" "2023-09-05 00:10:00"
22800 1.53320 3.32502 1.56485 "2023-09-05 00:20:00" "2023-09-05 00:20:00"
23400 1.50033 3.39887 2.14357 "2023-09-05 00:30:00" "2023-09-04 23:40:00"
23400 1.50033 3.39887 2.19388 "2023-09-05 00:30:00" "2023-09-04 23:50:00"
23400 1.50033 3.39887 1.94047 "2023-09-05 00:30:00" "2023-09-05 00:00:00"
23400 1.50033 3.39887 1.56761 "2023-09-05 00:30:00" "2023-09-05 00:10:00"
23400 1.50033 3.39887 1.47618 "2023-09-05 00:30:00" "2023-09-05 00:20:00"
23400 1.50033 3.39887 1.53812 "2023-09-05 00:30:00" "2023-09-05 00:30:00"
24000 1.48567 3.36400 2.34912 "2023-09-05 00:40:00" "2023-09-04 23:50:00"
24000 1.48567 3.36400 2.06172 "2023-09-05 00:40:00" "2023-09-05 00:00:00"
24000 1.48567 3.36400 1.60822 "2023-09-05 00:40:00" "2023-09-05 00:10:00"
24000 1.48567 3.36400 1.48620 "2023-09-05 00:40:00" "2023-09-05 00:20:00"
