20230912
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
20400 1.71382 2.16957 1.70983 "2023-09-12 23:40:00" "2023-09-12 23:40:00"
21000 1.68490 2.19529 1.70983 "2023-09-12 23:50:00" "2023-09-12 23:40:00"
21000 1.68490 2.19529 1.69338 "2023-09-12 23:50:00" "2023-09-12 23:50:00"
21000 1.68490 2.19529 1.70983 "2023-09-12 23:50:00" "2023-09-12 23:40:00"
21000 1.68490 2.19529 1.69338 "2023-09-12 23:50:00" "2023-09-12 23:50:00"
21600 1.66463 2.21716 1.70983 "2023-09-13 00:00:00" "2023-09-12 23:40:00"
21600 1.66463 2.21716 1.69338 "2023-09-13 00:00:00" "2023-09-12 23:50:00"
21600 1.66463 2.21716 1.62500 "2023-09-13 00:00:00" "2023-09-13 00:00:00"
21600 1.66463 2.21716 1.70983 "2023-09-13 00:00:00" "2023-09-12 23:40:00"
21600 1.66463 2.21716 1.69338 "2023-09-13 00:00:00" "2023-09-12 23:50:00"
21600 1.66463 2.21716 1.62500 "2023-09-13 00:00:00" "2023-09-13 00:00:00"
21600 1.66463 2.21716 1.70983 "2023-09-13 00:00:00" "2023-09-12 23:40:00"
21600 1.66463 2.21716 1.69338 "2023-09-13 00:00:00" "2023-09-12 23:50:00"
21600 1.66463 2.21716 1.62500 "2023-09-13 00:00:00" "2023-09-13 00:00:00"
22200 1.66655 2.24207 1.70983 "2023-09-13 00:10:00" "2023-09-12 23:40:00"
22200 1.66655 2.24207 1.69338 "2023-09-13 00:10:00" "2023-09-12 23:50:00"
22200 1.66655 2.24207 1.62500 "2023-09-13 00:10:00" "2023-09-13 00:00:00"
22200 1.66655 2.24207 1.62143 "2023-09-13 00:10:00" "2023-09-13 00:10:00"
22200 1.66655 2.24207 1.70983 "2023-09-13 00:10:00" "2023-09-12 23:40:00"
22200 1.66655 2.24207 1.69338 "2023-09-13 00:10:00" "2023-09-12 23:50:00"
22200 1.66655 2.24207 1.62500 "2023-09-13 00:10:00" "2023-09-13 00:00:00"
22200 1.66655 2.24207 1.62143 "2023-09-13 00:10:00" "2023-09-13 00:10:00"
22200 1.66655 2.24207 1.70983 "2023-09-13 00:10:00" "2023-09-12 23:40:00"
22200 1.66655 2.24207 1.69338 "2023-09-13 00:10:00" "2023-09-12 23:50:00"
22200 1.66655 2.24207 1.62500 "2023-09-13 00:10:00" "2023-09-13 00:00:00"
22200 1.66655 2.24207 1.62143 "2023-09-13 00:10:00" "2023-09-13 00:10:00"
22200 1.66655 2.24207 1.70983 "2023-09-13 00:10:00" "2023-09-12 23:40:00"
22200 1.66655 2.24207 1.69338 "2023-09-13 00:10:00" "2023-09-12 23:50:00"
22200 1.66655 2.24207 1.62500 "2023-09-13 00:10:00" "2023-09-13 00:00:00"
22200 1.66655 2.24207 1.62143 "2023-09-13 00:10:00" "2023-09-13 00:10:00"
22800 1.65645 2.26008 1.70983 "2023-09-13 00:20:00" "2023-09-12 23:40:00"
22800 1.65645 2.26008 1.69338 "2023-09-13 00:20:00" "2023-09-12 23:50:00"
22800 1.65645 2.26008 1.62500 "2023-09-13 00:20:00" "2023-09-13 00:00:00"
22800 1.65645 2.26008 1.62143 "2023-09-13 00:20:00" "2023-09-13 00:10:00"
22800 1.65645 2.26008 1.64450 "2023-09-13 00:20:00" "2023-09-13 00:20:00"
22800 1.65645 2.26008 1.70983 "2023-09-13 00:20:00" "2023-09-12 23:40:00"
