20230929
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
22800 3.36545 3.56009 3.12478 "2023-09-30 00:20:00" "2023-09-30 00:20:00"
23400 3.58253 3.62103 3.15866 "2023-09-30 00:30:00" "2023-09-30 00:20:00"
23400 3.58253 3.62103 3.24930 "2023-09-30 00:30:00" "2023-09-30 00:30:00"
24000 3.52339 3.67293 3.19516 "2023-09-30 00:40:00" "2023-09-30 00:20:00"
24000 3.52339 3.67293 3.34541 "2023-09-30 00:40:00" "2023-09-30 00:30:00"
24000 3.52339 3.67293 3.30112 "2023-09-30 00:40:00" "2023-09-30 00:40:00"
24600 3.43943 3.69524 3.25463 "2023-09-30 00:50:00" "2023-09-30 00:20:00"
24600 3.43943 3.69524 3.44188 "2023-09-30 00:50:00" "2023-09-30 00:30:00"
24600 3.43943 3.69524 3.37938 "2023-09-30 00:50:00" "2023-09-30 00:40:00"
24600 3.43943 3.69524 3.28948 "2023-09-30 00:50:00" "2023-09-30 00:50:00"
25200 3.44311 3.67896 3.32224 "2023-09-30 01:00:00" "2023-09-30 00:20:00"
25200 3.44311 3.67896 3.53360 "2023-09-30 01:00:00" "2023-09-30 00:30:00"
25200 3.44311 3.67896 3.46355 "2023-09-30 01:00:00" "2023-09-30 00:40:00"
25200 3.44311 3.67896 3.29392 "2023-09-30 01:00:00" "2023-09-30 00:50:00"
25200 3.44311 3.67896 3.34246 "2023-09-30 01:00:00" "2023-09-30 01:00:00"
25800 3.48832 3.66983 3.37947 "2023-09-30 01:10:00" "2023-09-30 00:20:00"
25800 3.48832 3.66983 3.61943 "2023-09-30 01:10:00" "2023-09-30 00:30:00"
25800 3.48832 3.66983 3.54004 "2023-09-30 01:10:00" "2023-09-30 00:40:00"
25800 3.48832 3.66983 3.32326 "2023-09-30 01:10:00" "2023-09-30 00:50:00"
25800 3.48832 3.66983 3.39641 "2023-09-30 01:10:00" "2023-09-30 01:00:00"
25800 3.48832 3.66983 3.44241 "2023-09-30 01:10:00" "2023-09-30 01:10:00"
26400 3.57968 3.64606 3.67057 "2023-09-30 01:20:00" "2023-09-30 00:30:00"
26400 3.57968 3.64606 3.58380 "2023-09-30 01:20:00" "2023-09-30 00:40:00"
26400 3.57968 3.64606 3.33713 "2023-09-30 01:20:00" "2023-09-30 00:50:00"
26400 3.57968 3.64606 3.42558 "2023-09-30 01:20:00" "2023-09-30 01:00:00"
26400 3.57968 3.64606 3.50265 "2023-09-30 01:20:00" "2023-09-30 01:10:00"
26400 3.57968 3.64606 3.53947 "2023-09-30 01:20:00" "2023-09-30 01:20:00"
27000 3.57261 3.64581 3.56775 "2023-09-30 01:30:00" "2023-09-30 00:40:00"
27000 3.57261 3.64581 3.29048 "2023-09-30 01:30:00" "2023-09-30 00:50:00"
27000 3.57261 3.64581 3.39086 "2023-09-30 01:30:00" "2023-09-30 01:00:00"
27000 3.57261 3.64581 3.48786 "2023-09-30 01:30:00" "2023-09-30 01:10:00"
27000 3.57261 3.64581 3.54732 "2023-09-30 01:30:00" "2023-09-30 01:20:00"
27000 3.57261 3.64581 3.54698 "2023-09-30 01:30:00" "2023-09-30 01:30:00"
27600 3.51237 3.64545 3.25917 "2023-09-30 01:40:00" "2023-09-30 00:50:00"
27600 3.51237 3.64545 3.37078 "2023-09-30 01:40:00" "2023-09-30 01:00:00"
27600 3.51237 3.64545 3.48080 "2023-09-30 01:40:00" "2023-09-30 01:10:00"
27600 3.51237 3.64545 3.55369 "2023-09-30 01:40:00" "2023-09-30 01:20:00"
27600 3.51237 3.64545 3.54315 "2023-09-30 01:40:00" "2023-09-30 01:30:00"
27600 3.51237 3.64545 3.47258 "2023-09-30 01:40:00" "2023-09-30 01:40:00"
28200 3.47575 3.61671 3.35096 "2023-09-30 01:50:00" "2023-09-30 01:00:00"
28200 3.47575 3.61671 3.47527 "2023-09-30 01:50:00" "2023-09-30 01:10:00"
28200 3.47575 3.61671 3.55604 "2023-09-30 01:50:00" "2023-09-30 01:20:00"
28200 3.47575 3.61671 3.53878 "2023-09-30 01:50:00" "2023-09-30 01:30:00"
28200 3.47575 3.61671 3.41520 "2023-09-30 01:50:00" "2023-09-30 01:40:00"
28200 3.47575 3.61671 3.40345 "2023-09-30 01:50:00" "2023-09-30 01:50:00"
28800 3.51257 3.60670 3.47686 "2023-09-30 02:00:00" "2023-09-30 01:10:00"
28800 3.51257 3.60670 3.57112 "2023-09-30 02:00:00" "2023-09-30 01:20:00"
28800 3.51257 3.60670 3.55164 "2023-09-30 02:00:00" "2023-09-30 01:30:00"
28800 3.51257 3.60670 3.39646 "2023-09-30 02:00:00" "2023-09-30 01:40:00"
28800 3.51257 3.60670 3.37526 "2023-09-30 02:00:00" "2023-09-30 01:50:00"
28800 3.51257 3.60670 3.50080 "2023-09-30 02:00:00" "2023-09-30 02:00:00"
29400 3.56548 3.61706 3.57745 "2023-09-30 02:10:00" "2023-09-30 01:20:00"
29400 3.56548 3.61706 3.55398 "2023-09-30 02:10:00" "2023-09-30 01:30:00"
29400 3.56548 3.61706 3.37883 "2023-09-30 02:10:00" "2023-09-30 01:40:00"
29400 3.56548 3.61706 3.35048 "2023-09-30 02:10:00" "2023-09-30 01:50:00"
29400 3.56548 3.61706 3.53038 "2023-09-30 02:10:00" "2023-09-30 02:00:00"
29400 3.56548 3.61706 3.54549 "2023-09-30 02:10:00" "2023-09-30 02:10:00"
30000 3.53172 3.63185 3.52948 "2023-09-30 02:20:00" "2023-09-30 01:30:00"
30000 3.53172 3.63185 3.33076 "2023-09-30 02:20:00" "2023-09-30 01:40:00"
30000 3.53172 3.63185 3.29948 "2023-09-30 02:20:00" "2023-09-30 01:50:00"
30000 3.53172 3.63185 3.51086 "2023-09-30 02:20:00" "2023-09-30 02:00:00"
30000 3.53172 3.63185 3.53271 "2023-09-30 02:20:00" "2023-09-30 02:10:00"
30000 3.53172 3.63185 3.49322 "2023-09-30 02:20:00" "2023-09-30 02:20:00"
30600 3.53384 3.59415 3.30203 "2023-09-30 02:30:00" "2023-09-30 01:40:00"
