20230923
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
25800 5.80521 5.49730 5.55600 "2023-09-24 01:10:00" "2023-09-24 01:10:00"
26400 5.98288 5.70280 5.55600 "2023-09-24 01:20:00" "2023-09-24 01:10:00"
26400 5.98288 5.70280 5.56850 "2023-09-24 01:20:00" "2023-09-24 01:20:00"
26400 5.98288 5.70280 5.55600 "2023-09-24 01:20:00" "2023-09-24 01:10:00"
26400 5.98288 5.70280 5.56850 "2023-09-24 01:20:00" "2023-09-24 01:20:00"
27000 6.92230 5.84896 5.55600 "2023-09-24 01:30:00" "2023-09-24 01:10:00"
27000 6.92230 5.84896 5.56850 "2023-09-24 01:30:00" "2023-09-24 01:20:00"
27000 6.92230 5.84896 8.14629 "2023-09-24 01:30:00" "2023-09-24 01:30:00"
27000 6.92230 5.84896 5.55600 "2023-09-24 01:30:00" "2023-09-24 01:10:00"
27000 6.92230 5.84896 5.56850 "2023-09-24 01:30:00" "2023-09-24 01:20:00"
27000 6.92230 5.84896 8.14629 "2023-09-24 01:30:00" "2023-09-24 01:30:00"
27000 6.92230 5.84896 5.55600 "2023-09-24 01:30:00" "2023-09-24 01:10:00"
27000 6.92230 5.84896 5.56850 "2023-09-24 01:30:00" "2023-09-24 01:20:00"
27000 6.92230 5.84896 8.14629 "2023-09-24 01:30:00" "2023-09-24 01:30:00"
27600 7.10755 5.96865 5.55600 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 7.10755 5.96865 5.56850 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 7.10755 5.96865 8.14629 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 7.10755 5.96865 8.17100 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
27600 7.10755 5.96865 5.55600 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 7.10755 5.96865 5.56850 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 7.10755 5.96865 8.14629 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 7.10755 5.96865 8.17100 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
27600 7.10755 5.96865 5.55600 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 7.10755 5.96865 5.56850 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 7.10755 5.96865 8.14629 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 7.10755 5.96865 8.17100 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
27600 7.10755 5.96865 5.55600 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 7.10755 5.96865 5.56850 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 7.10755 5.96865 8.14629 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 7.10755 5.96865 8.17100 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
28200 6.95763 6.07330 5.55600 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 6.95763 6.07330 5.56850 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 6.95763 6.07330 8.14629 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 6.95763 6.07330 8.17100 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 6.95763 6.07330 6.83757 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28200 6.95763 6.07330 5.55600 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 6.95763 6.07330 5.56850 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 6.95763 6.07330 8.14629 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 6.95763 6.07330 8.17100 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 6.95763 6.07330 6.83757 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28200 6.95763 6.07330 5.55600 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 6.95763 6.07330 5.56850 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 6.95763 6.07330 8.14629 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 6.95763 6.07330 8.17100 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 6.95763 6.07330 6.83757 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28200 6.95763 6.07330 5.55600 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 6.95763 6.07330 5.56850 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 6.95763 6.07330 8.14629 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 6.95763 6.07330 8.17100 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 6.95763 6.07330 6.83757 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28200 6.95763 6.07330 5.55600 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 6.95763 6.07330 5.56850 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 6.95763 6.07330 8.14629 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 6.95763 6.07330 8.17100 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 6.95763 6.07330 6.83757 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28800 6.69148 6.16259 5.55600 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 6.69148 6.16259 5.56850 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 6.69148 6.16259 8.14629 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 6.69148 6.16259 8.17100 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 6.69148 6.16259 6.83757 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
28800 6.69148 6.16259 5.74725 "2023-09-24 02:00:00" "2023-09-24 02:00:00"
28800 6.69148 6.16259 5.55600 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 6.69148 6.16259 5.56850 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 6.69148 6.16259 8.14629 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 6.69148 6.16259 8.17100 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 6.69148 6.16259 6.83757 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
28800 6.69148 6.16259 5.74725 "2023-09-24 02:00:00" "2023-09-24 02:00:00"
28800 6.69148 6.16259 5.55600 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 6.69148 6.16259 5.56850 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 6.69148 6.16259 8.14629 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 6.69148 6.16259 8.17100 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 6.69148 6.16259 6.83757 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
28800 6.69148 6.16259 5.74725 "2023-09-24 02:00:00" "2023-09-24 02:00:00"
28800 6.69148 6.16259 5.55600 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 6.69148 6.16259 5.56850 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 6.69148 6.16259 8.14629 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 6.69148 6.16259 8.17100 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 6.69148 6.16259 6.83757 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
