20230916
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
22200 7.54800 5.95018 7.54800 "2023-09-17 00:10:00" "2023-09-17 00:10:00"
22800 6.92540 5.92165 7.54800 "2023-09-17 00:20:00" "2023-09-17 00:10:00"
22800 6.92540 5.92165 9999.00000 "2023-09-17 00:20:00" "2023-09-17 00:20:00"
22800 6.92540 5.92165 7.54800 "2023-09-17 00:20:00" "2023-09-17 00:10:00"
22800 6.92540 5.92165 9999.00000 "2023-09-17 00:20:00" "2023-09-17 00:20:00"
23400 5.86183 5.87802 7.54800 "2023-09-17 00:30:00" "2023-09-17 00:10:00"
23400 5.86183 5.87802 9999.00000 "2023-09-17 00:30:00" "2023-09-17 00:20:00"
23400 5.86183 5.87802 4.43500 "2023-09-17 00:30:00" "2023-09-17 00:30:00"
23400 5.86183 5.87802 7.54800 "2023-09-17 00:30:00" "2023-09-17 00:10:00"
23400 5.86183 5.87802 9999.00000 "2023-09-17 00:30:00" "2023-09-17 00:20:00"
23400 5.86183 5.87802 4.43500 "2023-09-17 00:30:00" "2023-09-17 00:30:00"
23400 5.86183 5.87802 7.54800 "2023-09-17 00:30:00" "2023-09-17 00:10:00"
23400 5.86183 5.87802 9999.00000 "2023-09-17 00:30:00" "2023-09-17 00:20:00"
23400 5.86183 5.87802 4.43500 "2023-09-17 00:30:00" "2023-09-17 00:30:00"
24000 5.44675 5.83850 7.54800 "2023-09-17 00:40:00" "2023-09-17 00:10:00"
24000 5.44675 5.83850 9999.00000 "2023-09-17 00:40:00" "2023-09-17 00:20:00"
24000 5.44675 5.83850 4.43500 "2023-09-17 00:40:00" "2023-09-17 00:30:00"
24000 5.44675 5.83850 4.90200 "2023-09-17 00:40:00" "2023-09-17 00:40:00"
24000 5.44675 5.83850 7.54800 "2023-09-17 00:40:00" "2023-09-17 00:10:00"
24000 5.44675 5.83850 9999.00000 "2023-09-17 00:40:00" "2023-09-17 00:20:00"
24000 5.44675 5.83850 4.43500 "2023-09-17 00:40:00" "2023-09-17 00:30:00"
24000 5.44675 5.83850 4.90200 "2023-09-17 00:40:00" "2023-09-17 00:40:00"
24000 5.44675 5.83850 7.54800 "2023-09-17 00:40:00" "2023-09-17 00:10:00"
24000 5.44675 5.83850 9999.00000 "2023-09-17 00:40:00" "2023-09-17 00:20:00"
24000 5.44675 5.83850 4.43500 "2023-09-17 00:40:00" "2023-09-17 00:30:00"
24000 5.44675 5.83850 4.90200 "2023-09-17 00:40:00" "2023-09-17 00:40:00"
24000 5.44675 5.83850 7.54800 "2023-09-17 00:40:00" "2023-09-17 00:10:00"
24000 5.44675 5.83850 9999.00000 "2023-09-17 00:40:00" "2023-09-17 00:20:00"
24000 5.44675 5.83850 4.43500 "2023-09-17 00:40:00" "2023-09-17 00:30:00"
24000 5.44675 5.83850 4.90200 "2023-09-17 00:40:00" "2023-09-17 00:40:00"
