20230924
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
22800 6.43661 6.03763 6.36043 "2023-09-25 00:20:00" "2023-09-25 00:20:00"
23400 6.30034 6.00434 6.36043 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 6.30034 6.00434 6.26400 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
23400 6.30034 6.00434 6.36043 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 6.30034 6.00434 6.26400 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
24000 6.27915 6.00561 6.36043 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 6.27915 6.00561 6.26400 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 6.27915 6.00561 6.20267 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24000 6.27915 6.00561 6.36043 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 6.27915 6.00561 6.26400 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 6.27915 6.00561 6.20267 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24000 6.27915 6.00561 6.36043 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 6.27915 6.00561 6.26400 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 6.27915 6.00561 6.20267 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24600 6.19615 5.88773 6.36043 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 6.19615 5.88773 6.26400 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 6.19615 5.88773 6.20267 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 6.19615 5.88773 5.59900 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
24600 6.19615 5.88773 6.36043 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 6.19615 5.88773 6.26400 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 6.19615 5.88773 6.20267 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 6.19615 5.88773 5.59900 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
24600 6.19615 5.88773 6.36043 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 6.19615 5.88773 6.26400 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 6.19615 5.88773 6.20267 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 6.19615 5.88773 5.59900 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
24600 6.19615 5.88773 6.36043 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 6.19615 5.88773 6.26400 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 6.19615 5.88773 6.20267 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 6.19615 5.88773 5.59900 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
25200 6.15419 5.73237 6.36043 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 6.15419 5.73237 6.26400 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 6.15419 5.73237 6.20267 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 6.15419 5.73237 5.59900 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 6.15419 5.73237 6.00775 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25200 6.15419 5.73237 6.36043 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 6.15419 5.73237 6.26400 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 6.15419 5.73237 6.20267 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 6.15419 5.73237 5.59900 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 6.15419 5.73237 6.00775 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25200 6.15419 5.73237 6.36043 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 6.15419 5.73237 6.26400 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 6.15419 5.73237 6.20267 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 6.15419 5.73237 5.59900 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 6.15419 5.73237 6.00775 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25200 6.15419 5.73237 6.36043 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 6.15419 5.73237 6.26400 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
