20230908
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.73946 -0.66695 -0.71843 -0.69560 0.69869 -0.71543 "2023-09-08 11:00:00" "2023-09-08 11:00:00"
18600 0.75812 -0.64122 -0.66518 -0.74668 0.69604 -0.71800 "2023-09-08 11:10:00" "2023-09-08 11:00:00"
18600 0.75812 -0.64122 -0.66518 -0.74668 0.69745 -0.71663 "2023-09-08 11:10:00" "2023-09-08 11:10:00"
19200 0.78689 -0.60304 -0.54120 -0.84090 0.68848 -0.72524 "2023-09-08 11:20:00" "2023-09-08 11:00:00"
19200 0.78689 -0.60304 -0.54120 -0.84090 0.69220 -0.72170 "2023-09-08 11:20:00" "2023-09-08 11:10:00"
19200 0.78689 -0.60304 -0.54120 -0.84090 0.69613 -0.71792 "2023-09-08 11:20:00" "2023-09-08 11:20:00"
19800 0.81001 -0.57475 -0.43477 -0.90054 0.67708 -0.73588 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 0.81001 -0.57475 -0.43477 -0.90054 0.68311 -0.73029 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 0.81001 -0.57475 -0.43477 -0.90054 0.69251 -0.72140 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 0.81001 -0.57475 -0.43477 -0.90054 0.69265 -0.72127 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
20400 0.83083 -0.54906 -0.27959 -0.96012 0.64985 -0.75993 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 0.83083 -0.54906 -0.27959 -0.96012 0.65918 -0.75187 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 0.83083 -0.54906 -0.27959 -0.96012 0.67434 -0.73834 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 0.83083 -0.54906 -0.27959 -0.96012 0.67721 -0.73573 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 0.83083 -0.54906 -0.27959 -0.96012 0.68852 -0.72520 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
21000 0.85648 -0.50739 -0.19032 -0.98172 0.61888 -0.78544 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 0.85648 -0.50739 -0.19032 -0.98172 0.63196 -0.77497 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 0.85648 -0.50739 -0.19032 -0.98172 0.65273 -0.75757 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 0.85648 -0.50739 -0.19032 -0.98172 0.65819 -0.75283 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
21000 0.85648 -0.50739 -0.19032 -0.98172 0.68057 -0.73269 "2023-09-08 11:50:00" "2023-09-08 11:40:00"
21000 0.85648 -0.50739 -0.19032 -0.98172 0.69477 -0.71923 "2023-09-08 11:50:00" "2023-09-08 11:50:00"
21600 0.84172 -0.52245 -0.33876 -0.94087 0.60896 -0.79316 "2023-09-08 12:00:00" "2023-09-08 11:10:00"
21600 0.84172 -0.52245 -0.33876 -0.94087 0.63496 -0.77251 "2023-09-08 12:00:00" "2023-09-08 11:20:00"
21600 0.84172 -0.52245 -0.33876 -0.94087 0.64290 -0.76593 "2023-09-08 12:00:00" "2023-09-08 11:30:00"
21600 0.84172 -0.52245 -0.33876 -0.94087 0.67352 -0.73916 "2023-09-08 12:00:00" "2023-09-08 11:40:00"
21600 0.84172 -0.52245 -0.33876 -0.94087 0.69388 -0.72009 "2023-09-08 12:00:00" "2023-09-08 11:50:00"
21600 0.84172 -0.52245 -0.33876 -0.94087 0.69090 -0.72295 "2023-09-08 12:00:00" "2023-09-08 12:00:00"
22200 0.81135 -0.55885 -0.68301 -0.73041 0.62163 -0.78331 "2023-09-08 12:10:00" "2023-09-08 11:20:00"
22200 0.81135 -0.55885 -0.68301 -0.73041 0.63160 -0.77529 "2023-09-08 12:10:00" "2023-09-08 11:30:00"
22200 0.81135 -0.55885 -0.68301 -0.73041 0.66904 -0.74323 "2023-09-08 12:10:00" "2023-09-08 11:40:00"
22200 0.81135 -0.55885 -0.68301 -0.73041 0.69475 -0.71925 "2023-09-08 12:10:00" "2023-09-08 11:50:00"
22200 0.81135 -0.55885 -0.68301 -0.73041 0.69200 -0.72189 "2023-09-08 12:10:00" "2023-09-08 12:00:00"
