20230923
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.63491 -0.75791 -0.58245 0.81287 0.46299 -0.88560 "2023-09-23 11:00:00" "2023-09-23 11:00:00"
18600 0.58759 -0.75431 -0.62962 0.77690 0.46299 -0.88560 "2023-09-23 11:10:00" "2023-09-23 11:00:00"
18600 0.58759 -0.75431 -0.62962 0.77690 0.57939 -0.81056 "2023-09-23 11:10:00" "2023-09-23 11:10:00"
19200 0.44370 -0.68825 -0.66327 0.74838 0.46299 -0.88560 "2023-09-23 11:20:00" "2023-09-23 11:00:00"
19200 0.44370 -0.68825 -0.66327 0.74838 0.57939 -0.81056 "2023-09-23 11:20:00" "2023-09-23 11:10:00"
19200 0.44370 -0.68825 -0.66327 0.74838 0.76365 -0.64306 "2023-09-23 11:20:00" "2023-09-23 11:20:00"
19800 0.30102 -0.64241 -0.69768 0.71641 0.46299 -0.88560 "2023-09-23 11:30:00" "2023-09-23 11:00:00"
19800 0.30102 -0.64241 -0.69768 0.71641 0.57939 -0.81056 "2023-09-23 11:30:00" "2023-09-23 11:10:00"
19800 0.30102 -0.64241 -0.69768 0.71641 0.76365 -0.64306 "2023-09-23 11:30:00" "2023-09-23 11:20:00"
19800 0.30102 -0.64241 -0.69768 0.71641 0.71564 -0.69595 "2023-09-23 11:30:00" "2023-09-23 11:30:00"
20400 0.10740 -0.57444 -0.73600 0.67699 0.46299 -0.88560 "2023-09-23 11:40:00" "2023-09-23 11:00:00"
20400 0.10740 -0.57444 -0.73600 0.67699 0.57939 -0.81056 "2023-09-23 11:40:00" "2023-09-23 11:10:00"
20400 0.10740 -0.57444 -0.73600 0.67699 0.76365 -0.64306 "2023-09-23 11:40:00" "2023-09-23 11:20:00"
20400 0.10740 -0.57444 -0.73600 0.67699 0.71564 -0.69595 "2023-09-23 11:40:00" "2023-09-23 11:30:00"
20400 0.10740 -0.57444 -0.73600 0.67699 0.63367 -0.76328 "2023-09-23 11:40:00" "2023-09-23 11:40:00"
21000 -0.12043 -0.39747 -0.76910 0.63913 0.46299 -0.88560 "2023-09-23 11:50:00" "2023-09-23 11:00:00"
21000 -0.12043 -0.39747 -0.76910 0.63913 0.57939 -0.81056 "2023-09-23 11:50:00" "2023-09-23 11:10:00"
21000 -0.12043 -0.39747 -0.76910 0.63913 0.76365 -0.64306 "2023-09-23 11:50:00" "2023-09-23 11:20:00"
21000 -0.12043 -0.39747 -0.76910 0.63913 0.71564 -0.69595 "2023-09-23 11:50:00" "2023-09-23 11:30:00"
21000 -0.12043 -0.39747 -0.76910 0.63913 0.63367 -0.76328 "2023-09-23 11:50:00" "2023-09-23 11:40:00"
21000 -0.12043 -0.39747 -0.76910 0.63913 -0.22703 -0.28262 "2023-09-23 11:50:00" "2023-09-23 11:50:00"
21600 -0.30752 -0.13491 -0.77176 0.63591 0.57939 -0.81056 "2023-09-23 12:00:00" "2023-09-23 11:10:00"
21600 -0.30752 -0.13491 -0.77176 0.63591 0.76365 -0.64306 "2023-09-23 12:00:00" "2023-09-23 11:20:00"
21600 -0.30752 -0.13491 -0.77176 0.63591 0.71564 -0.69595 "2023-09-23 12:00:00" "2023-09-23 11:30:00"
21600 -0.30752 -0.13491 -0.77176 0.63591 0.63367 -0.76328 "2023-09-23 12:00:00" "2023-09-23 11:40:00"
21600 -0.30752 -0.13491 -0.77176 0.63591 -0.22703 -0.28262 "2023-09-23 12:00:00" "2023-09-23 11:50:00"
21600 -0.30752 -0.13491 -0.77176 0.63591 -0.12466 -0.95315 "2023-09-23 12:00:00" "2023-09-23 12:00:00"
22200 -0.43903 0.14467 -0.76825 0.64015 0.76365 -0.64306 "2023-09-23 12:10:00" "2023-09-23 11:20:00"
22200 -0.43903 0.14467 -0.76825 0.64015 0.71564 -0.69595 "2023-09-23 12:10:00" "2023-09-23 11:30:00"
22200 -0.43903 0.14467 -0.76825 0.64015 0.63367 -0.76328 "2023-09-23 12:10:00" "2023-09-23 11:40:00"
22200 -0.43903 0.14467 -0.76825 0.64015 -0.22703 -0.28262 "2023-09-23 12:10:00" "2023-09-23 11:50:00"
22200 -0.43903 0.14467 -0.76825 0.64015 -0.12466 -0.95315 "2023-09-23 12:10:00" "2023-09-23 12:00:00"
22200 -0.43903 0.14467 -0.76825 0.64015 -0.61748 -0.34748 "2023-09-23 12:10:00" "2023-09-23 12:10:00"
22800 -0.47446 0.34828 -0.78784 0.61588 0.71564 -0.69595 "2023-09-23 12:20:00" "2023-09-23 11:30:00"
22800 -0.47446 0.34828 -0.78784 0.61588 0.63367 -0.76328 "2023-09-23 12:20:00" "2023-09-23 11:40:00"
22800 -0.47446 0.34828 -0.78784 0.61588 -0.22703 -0.28262 "2023-09-23 12:20:00" "2023-09-23 11:50:00"
22800 -0.47446 0.34828 -0.78784 0.61588 -0.12466 -0.95315 "2023-09-23 12:20:00" "2023-09-23 12:00:00"
22800 -0.47446 0.34828 -0.78784 0.61588 -0.61748 -0.34748 "2023-09-23 12:20:00" "2023-09-23 12:10:00"
22800 -0.47446 0.34828 -0.78784 0.61588 -0.65645 0.01933 "2023-09-23 12:20:00" "2023-09-23 12:20:00"
23400 -0.50525 0.58091 -0.81843 0.57461 0.63367 -0.76328 "2023-09-23 12:30:00" "2023-09-23 11:40:00"
23400 -0.50525 0.58091 -0.81843 0.57461 -0.22703 -0.28262 "2023-09-23 12:30:00" "2023-09-23 11:50:00"
23400 -0.50525 0.58091 -0.81843 0.57461 -0.12466 -0.95315 "2023-09-23 12:30:00" "2023-09-23 12:00:00"
23400 -0.50525 0.58091 -0.81843 0.57461 -0.61748 -0.34748 "2023-09-23 12:30:00" "2023-09-23 12:10:00"
23400 -0.50525 0.58091 -0.81843 0.57461 -0.65645 0.01933 "2023-09-23 12:30:00" "2023-09-23 12:20:00"
23400 -0.50525 0.58091 -0.81843 0.57461 -0.57961 0.80120 "2023-09-23 12:30:00" "2023-09-23 12:30:00"
24000 -0.46073 0.76327 -0.83056 0.55693 -0.22703 -0.28262 "2023-09-23 12:40:00" "2023-09-23 11:50:00"
24000 -0.46073 0.76327 -0.83056 0.55693 -0.12466 -0.95315 "2023-09-23 12:40:00" "2023-09-23 12:00:00"
24000 -0.46073 0.76327 -0.83056 0.55693 -0.61748 -0.34748 "2023-09-23 12:40:00" "2023-09-23 12:10:00"
