20230903
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.31169 -0.94910 -0.19459 -0.98088 -0.31222 -0.95001 "2023-09-03 11:00:00" "2023-09-03 11:00:00"
18600 -0.32265 -0.94538 -0.18523 -0.98270 -0.31490 -0.94913 "2023-09-03 11:10:00" "2023-09-03 11:00:00"
18600 -0.32265 -0.94538 -0.18523 -0.98270 -0.32083 -0.94714 "2023-09-03 11:10:00" "2023-09-03 11:10:00"
19200 -0.33389 -0.94168 -0.16766 -0.98584 -0.31405 -0.94941 "2023-09-03 11:20:00" "2023-09-03 11:00:00"
19200 -0.33389 -0.94168 -0.16766 -0.98584 -0.32236 -0.94662 "2023-09-03 11:20:00" "2023-09-03 11:10:00"
19200 -0.33389 -0.94168 -0.16766 -0.98584 -0.32417 -0.94600 "2023-09-03 11:20:00" "2023-09-03 11:20:00"
19800 -0.34069 -0.93931 -0.14799 -0.98899 -0.31169 -0.95018 "2023-09-03 11:30:00" "2023-09-03 11:00:00"
19800 -0.34069 -0.93931 -0.14799 -0.98899 -0.32227 -0.94665 "2023-09-03 11:30:00" "2023-09-03 11:10:00"
19800 -0.34069 -0.93931 -0.14799 -0.98899 -0.32612 -0.94533 "2023-09-03 11:30:00" "2023-09-03 11:20:00"
19800 -0.34069 -0.93931 -0.14799 -0.98899 -0.33246 -0.94312 "2023-09-03 11:30:00" "2023-09-03 11:30:00"
20400 -0.34239 -0.93862 -0.13413 -0.99096 -0.30863 -0.95118 "2023-09-03 11:40:00" "2023-09-03 11:00:00"
20400 -0.34239 -0.93862 -0.13413 -0.99096 -0.32132 -0.94697 "2023-09-03 11:40:00" "2023-09-03 11:10:00"
20400 -0.34239 -0.93862 -0.13413 -0.99096 -0.32697 -0.94503 "2023-09-03 11:40:00" "2023-09-03 11:20:00"
20400 -0.34239 -0.93862 -0.13413 -0.99096 -0.33600 -0.94186 "2023-09-03 11:40:00" "2023-09-03 11:30:00"
20400 -0.34239 -0.93862 -0.13413 -0.99096 -0.33121 -0.94356 "2023-09-03 11:40:00" "2023-09-03 11:40:00"
21000 -0.34707 -0.93671 -0.13517 -0.99082 -0.29905 -0.95423 "2023-09-03 11:50:00" "2023-09-03 11:00:00"
21000 -0.34707 -0.93671 -0.13517 -0.99082 -0.31351 -0.94958 "2023-09-03 11:50:00" "2023-09-03 11:10:00"
21000 -0.34707 -0.93671 -0.13517 -0.99082 -0.32085 -0.94713 "2023-09-03 11:50:00" "2023-09-03 11:20:00"
21000 -0.34707 -0.93671 -0.13517 -0.99082 -0.33258 -0.94308 "2023-09-03 11:50:00" "2023-09-03 11:30:00"
21000 -0.34707 -0.93671 -0.13517 -0.99082 -0.32636 -0.94524 "2023-09-03 11:50:00" "2023-09-03 11:40:00"
21000 -0.34707 -0.93671 -0.13517 -0.99082 -0.33353 -0.94274 "2023-09-03 11:50:00" "2023-09-03 11:50:00"
21600 -0.34791 -0.93625 -0.12434 -0.99224 -0.30405 -0.95265 "2023-09-03 12:00:00" "2023-09-03 11:10:00"
21600 -0.34791 -0.93625 -0.12434 -0.99224 -0.31289 -0.94978 "2023-09-03 12:00:00" "2023-09-03 11:20:00"
21600 -0.34791 -0.93625 -0.12434 -0.99224 -0.32716 -0.94497 "2023-09-03 12:00:00" "2023-09-03 11:30:00"
21600 -0.34791 -0.93625 -0.12434 -0.99224 -0.31953 -0.94757 "2023-09-03 12:00:00" "2023-09-03 11:40:00"
21600 -0.34791 -0.93625 -0.12434 -0.99224 -0.33325 -0.94284 "2023-09-03 12:00:00" "2023-09-03 11:50:00"
21600 -0.34791 -0.93625 -0.12434 -0.99224 -0.33059 -0.94377 "2023-09-03 12:00:00" "2023-09-03 12:00:00"
22200 -0.34079 -0.93857 -0.10579 -0.99439 -0.30366 -0.95278 "2023-09-03 12:10:00" "2023-09-03 11:20:00"
22200 -0.34079 -0.93857 -0.10579 -0.99439 -0.31997 -0.94743 "2023-09-03 12:10:00" "2023-09-03 11:30:00"
22200 -0.34079 -0.93857 -0.10579 -0.99439 -0.31110 -0.95037 "2023-09-03 12:10:00" "2023-09-03 11:40:00"
22200 -0.34079 -0.93857 -0.10579 -0.99439 -0.33064 -0.94376 "2023-09-03 12:10:00" "2023-09-03 11:50:00"
22200 -0.34079 -0.93857 -0.10579 -0.99439 -0.32747 -0.94486 "2023-09-03 12:10:00" "2023-09-03 12:00:00"
22200 -0.34079 -0.93857 -0.10579 -0.99439 -0.32499 -0.94572 "2023-09-03 12:10:00" "2023-09-03 12:10:00"
22800 -0.32991 -0.94204 -0.07158 -0.99744 -0.31080 -0.95047 "2023-09-03 12:20:00" "2023-09-03 11:30:00"
22800 -0.32991 -0.94204 -0.07158 -0.99744 -0.30116 -0.95357 "2023-09-03 12:20:00" "2023-09-03 11:40:00"
22800 -0.32991 -0.94204 -0.07158 -0.99744 -0.32575 -0.94545 "2023-09-03 12:20:00" "2023-09-03 11:50:00"
22800 -0.32991 -0.94204 -0.07158 -0.99744 -0.32203 -0.94672 "2023-09-03 12:20:00" "2023-09-03 12:00:00"
22800 -0.32991 -0.94204 -0.07158 -0.99744 -0.31706 -0.94840 "2023-09-03 12:20:00" "2023-09-03 12:10:00"
22800 -0.32991 -0.94204 -0.07158 -0.99744 -0.31263 -0.94987 "2023-09-03 12:20:00" "2023-09-03 12:20:00"
23400 -0.32141 -0.94475 -0.03491 -0.99939 -0.28632 -0.95812 "2023-09-03 12:30:00" "2023-09-03 11:40:00"
23400 -0.32141 -0.94475 -0.03491 -0.99939 -0.31495 -0.94910 "2023-09-03 12:30:00" "2023-09-03 11:50:00"
23400 -0.32141 -0.94475 -0.03491 -0.99939 -0.31085 -0.95045 "2023-09-03 12:30:00" "2023-09-03 12:00:00"
23400 -0.32141 -0.94475 -0.03491 -0.99939 -0.30347 -0.95283 "2023-09-03 12:30:00" "2023-09-03 12:10:00"
23400 -0.32141 -0.94475 -0.03491 -0.99939 -0.29832 -0.95445 "2023-09-03 12:30:00" "2023-09-03 12:20:00"
23400 -0.32141 -0.94475 -0.03491 -0.99939 -0.27610 -0.96108 "2023-09-03 12:30:00" "2023-09-03 12:30:00"
24000 -0.30419 -0.94963 0.00598 -0.99998 -0.30009 -0.95390 "2023-09-03 12:40:00" "2023-09-03 11:50:00"
24000 -0.30419 -0.94963 0.00598 -0.99998 -0.29571 -0.95526 "2023-09-03 12:40:00" "2023-09-03 12:00:00"
24000 -0.30419 -0.94963 0.00598 -0.99998 -0.28606 -0.95819 "2023-09-03 12:40:00" "2023-09-03 12:10:00"
24000 -0.30419 -0.94963 0.00598 -0.99998 -0.27968 -0.96007 "2023-09-03 12:40:00" "2023-09-03 12:20:00"
24000 -0.30419 -0.94963 0.00598 -0.99998 -0.24057 -0.97056 "2023-09-03 12:40:00" "2023-09-03 12:30:00"
24000 -0.30419 -0.94963 0.00598 -0.99998 -0.24799 -0.96872 "2023-09-03 12:40:00" "2023-09-03 12:40:00"
24600 -0.26593 -0.95849 0.05193 -0.99865 -0.27717 -0.96081 "2023-09-03 12:50:00" "2023-09-03 12:00:00"
24600 -0.26593 -0.95849 0.05193 -0.99865 -0.26552 -0.96409 "2023-09-03 12:50:00" "2023-09-03 12:10:00"
24600 -0.26593 -0.95849 0.05193 -0.99865 -0.25779 -0.96618 "2023-09-03 12:50:00" "2023-09-03 12:20:00"
24600 -0.26593 -0.95849 0.05193 -0.99865 -0.20081 -0.97957 "2023-09-03 12:50:00" "2023-09-03 12:30:00"
24600 -0.26593 -0.95849 0.05193 -0.99865 -0.21516 -0.97653 "2023-09-03 12:50:00" "2023-09-03 12:40:00"
24600 -0.26593 -0.95849 0.05193 -0.99865 -0.23445 -0.97212 "2023-09-03 12:50:00" "2023-09-03 12:50:00"
25200 -0.20341 -0.96800 0.08639 -0.99626 -0.24664 -0.96909 "2023-09-03 13:00:00" "2023-09-03 12:10:00"
25200 -0.20341 -0.96800 0.08639 -0.99626 -0.23798 -0.97126 "2023-09-03 13:00:00" "2023-09-03 12:20:00"
25200 -0.20341 -0.96800 0.08639 -0.99626 -0.16412 -0.98639 "2023-09-03 13:00:00" "2023-09-03 12:30:00"
25200 -0.20341 -0.96800 0.08639 -0.99626 -0.18354 -0.98297 "2023-09-03 13:00:00" "2023-09-03 12:40:00"
25200 -0.20341 -0.96800 0.08639 -0.99626 -0.21891 -0.97573 "2023-09-03 13:00:00" "2023-09-03 12:50:00"
25200 -0.20341 -0.96800 0.08639 -0.99626 -0.22188 -0.97507 "2023-09-03 13:00:00" "2023-09-03 13:00:00"
25800 -0.15841 -0.97594 0.12843 -0.99172 -0.21570 -0.97643 "2023-09-03 13:10:00" "2023-09-03 12:20:00"
