20230902
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.20605 -0.97692 -0.38079 -0.92466 -0.18018 -0.98183 "2023-09-02 11:00:00" "2023-09-02 11:00:00"
18600 -0.20590 -0.97691 -0.34316 -0.93928 -0.18018 -0.98183 "2023-09-02 11:10:00" "2023-09-02 11:00:00"
18600 -0.20590 -0.97691 -0.34316 -0.93928 -0.20933 -0.97646 "2023-09-02 11:10:00" "2023-09-02 11:10:00"
19200 -0.21012 -0.97598 -0.31229 -0.94999 -0.18018 -0.98183 "2023-09-02 11:20:00" "2023-09-02 11:00:00"
19200 -0.21012 -0.97598 -0.31229 -0.94999 -0.20933 -0.97646 "2023-09-02 11:20:00" "2023-09-02 11:10:00"
19200 -0.21012 -0.97598 -0.31229 -0.94999 -0.21086 -0.97522 "2023-09-02 11:20:00" "2023-09-02 11:20:00"
19800 -0.21594 -0.97491 -0.29659 -0.95500 -0.18018 -0.98183 "2023-09-02 11:30:00" "2023-09-02 11:00:00"
19800 -0.21594 -0.97491 -0.29659 -0.95500 -0.20933 -0.97646 "2023-09-02 11:30:00" "2023-09-02 11:10:00"
19800 -0.21594 -0.97491 -0.29659 -0.95500 -0.21086 -0.97522 "2023-09-02 11:30:00" "2023-09-02 11:20:00"
19800 -0.21594 -0.97491 -0.29659 -0.95500 -0.21971 -0.97491 "2023-09-02 11:30:00" "2023-09-02 11:30:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.18018 -0.98183 "2023-09-02 11:40:00" "2023-09-02 11:00:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.20933 -0.97646 "2023-09-02 11:40:00" "2023-09-02 11:10:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.21086 -0.97522 "2023-09-02 11:40:00" "2023-09-02 11:20:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.21971 -0.97491 "2023-09-02 11:40:00" "2023-09-02 11:30:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.19890 -0.97765 "2023-09-02 11:40:00" "2023-09-02 11:40:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.18018 -0.98183 "2023-09-02 11:50:00" "2023-09-02 11:00:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.20933 -0.97646 "2023-09-02 11:50:00" "2023-09-02 11:10:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.21086 -0.97522 "2023-09-02 11:50:00" "2023-09-02 11:20:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.21971 -0.97491 "2023-09-02 11:50:00" "2023-09-02 11:30:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.19890 -0.97765 "2023-09-02 11:50:00" "2023-09-02 11:40:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.22805 -0.97209 "2023-09-02 11:50:00" "2023-09-02 11:50:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.20933 -0.97646 "2023-09-02 12:00:00" "2023-09-02 11:10:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.21086 -0.97522 "2023-09-02 12:00:00" "2023-09-02 11:20:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.21971 -0.97491 "2023-09-02 12:00:00" "2023-09-02 11:30:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.19890 -0.97765 "2023-09-02 12:00:00" "2023-09-02 11:40:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.22805 -0.97209 "2023-09-02 12:00:00" "2023-09-02 11:50:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.21292 -0.97654 "2023-09-02 12:00:00" "2023-09-02 12:00:00"
22200 -0.17499 -0.98163 -0.25594 -0.96669 -0.21086 -0.97522 "2023-09-02 12:10:00" "2023-09-02 11:20:00"
22200 -0.17499 -0.98163 -0.25594 -0.96669 -0.21971 -0.97491 "2023-09-02 12:10:00" "2023-09-02 11:30:00"
22200 -0.17499 -0.98163 -0.25594 -0.96669 -0.19890 -0.97765 "2023-09-02 12:10:00" "2023-09-02 11:40:00"
22200 -0.17499 -0.98163 -0.25594 -0.96669 -0.22805 -0.97209 "2023-09-02 12:10:00" "2023-09-02 11:50:00"
22200 -0.17499 -0.98163 -0.25594 -0.96669 -0.21292 -0.97654 "2023-09-02 12:10:00" "2023-09-02 12:00:00"
22200 -0.17499 -0.98163 -0.25594 -0.96669 -0.21962 -0.97455 "2023-09-02 12:10:00" "2023-09-02 12:10:00"
22800 -0.17469 -0.98162 -0.25578 -0.96674 -0.21971 -0.97491 "2023-09-02 12:20:00" "2023-09-02 11:30:00"
22800 -0.17469 -0.98162 -0.25578 -0.96674 -0.19890 -0.97765 "2023-09-02 12:20:00" "2023-09-02 11:40:00"
22800 -0.17469 -0.98162 -0.25578 -0.96674 -0.22805 -0.97209 "2023-09-02 12:20:00" "2023-09-02 11:50:00"
22800 -0.17469 -0.98162 -0.25578 -0.96674 -0.21292 -0.97654 "2023-09-02 12:20:00" "2023-09-02 12:00:00"
22800 -0.17469 -0.98162 -0.25578 -0.96674 -0.21962 -0.97455 "2023-09-02 12:20:00" "2023-09-02 12:10:00"
22800 -0.17469 -0.98162 -0.25578 -0.96674 -0.14760 -0.98775 "2023-09-02 12:20:00" "2023-09-02 12:20:00"
23400 -0.18211 -0.97970 -0.24223 -0.97022 -0.19890 -0.97765 "2023-09-02 12:30:00" "2023-09-02 11:40:00"
23400 -0.18211 -0.97970 -0.24223 -0.97022 -0.22805 -0.97209 "2023-09-02 12:30:00" "2023-09-02 11:50:00"
23400 -0.18211 -0.97970 -0.24223 -0.97022 -0.21292 -0.97654 "2023-09-02 12:30:00" "2023-09-02 12:00:00"
23400 -0.18211 -0.97970 -0.24223 -0.97022 -0.21962 -0.97455 "2023-09-02 12:30:00" "2023-09-02 12:10:00"
23400 -0.18211 -0.97970 -0.24223 -0.97022 -0.14760 -0.98775 "2023-09-02 12:30:00" "2023-09-02 12:20:00"
23400 -0.18211 -0.97970 -0.24223 -0.97022 -0.19231 -0.98017 "2023-09-02 12:30:00" "2023-09-02 12:30:00"
24000 -0.19364 -0.97693 -0.22682 -0.97394 -0.22805 -0.97209 "2023-09-02 12:40:00" "2023-09-02 11:50:00"
24000 -0.19364 -0.97693 -0.22682 -0.97394 -0.21292 -0.97654 "2023-09-02 12:40:00" "2023-09-02 12:00:00"
