20230909
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.52940 -0.79701 -0.38105 -0.92455 -0.52534 -0.84408 "2023-09-09 11:00:00" "2023-09-09 11:00:00"
18600 -0.59369 -0.74986 -0.26795 -0.96343 -0.52534 -0.84408 "2023-09-09 11:10:00" "2023-09-09 11:00:00"
18600 -0.59369 -0.74986 -0.26795 -0.96343 -0.36177 -0.92006 "2023-09-09 11:10:00" "2023-09-09 11:10:00"
19200 -0.63962 -0.72016 -0.20539 -0.97868 -0.52534 -0.84408 "2023-09-09 11:20:00" "2023-09-09 11:00:00"
19200 -0.63962 -0.72016 -0.20539 -0.97868 -0.36177 -0.92006 "2023-09-09 11:20:00" "2023-09-09 11:10:00"
19200 -0.63962 -0.72016 -0.20539 -0.97868 -0.46652 -0.86596 "2023-09-09 11:20:00" "2023-09-09 11:20:00"
19800 -0.68181 -0.68058 -0.15092 -0.98855 -0.52534 -0.84408 "2023-09-09 11:30:00" "2023-09-09 11:00:00"
19800 -0.68181 -0.68058 -0.15092 -0.98855 -0.36177 -0.92006 "2023-09-09 11:30:00" "2023-09-09 11:10:00"
19800 -0.68181 -0.68058 -0.15092 -0.98855 -0.46652 -0.86596 "2023-09-09 11:30:00" "2023-09-09 11:20:00"
19800 -0.68181 -0.68058 -0.15092 -0.98855 -0.86255 -0.49392 "2023-09-09 11:30:00" "2023-09-09 11:30:00"
20400 -0.77801 -0.58915 -0.21351 -0.97694 -0.52534 -0.84408 "2023-09-09 11:40:00" "2023-09-09 11:00:00"
20400 -0.77801 -0.58915 -0.21351 -0.97694 -0.36177 -0.92006 "2023-09-09 11:40:00" "2023-09-09 11:10:00"
20400 -0.77801 -0.58915 -0.21351 -0.97694 -0.46652 -0.86596 "2023-09-09 11:40:00" "2023-09-09 11:20:00"
20400 -0.77801 -0.58915 -0.21351 -0.97694 -0.86255 -0.49392 "2023-09-09 11:40:00" "2023-09-09 11:30:00"
20400 -0.77801 -0.58915 -0.21351 -0.97694 -0.82170 -0.56477 "2023-09-09 11:40:00" "2023-09-09 11:40:00"
