20230915
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.95376 0.28418 -0.75768 0.65263 -0.98178 -0.18988 "2023-09-15 11:00:00" "2023-09-15 11:00:00"
18600 -0.94969 0.29350 -0.79628 0.60493 -0.97932 -0.20229 "2023-09-15 11:10:00" "2023-09-15 11:00:00"
18600 -0.94969 0.29350 -0.79628 0.60493 -0.98699 -0.16068 "2023-09-15 11:10:00" "2023-09-15 11:10:00"
19200 -0.95165 0.25958 -0.83556 0.54939 -0.97893 -0.20416 "2023-09-15 11:20:00" "2023-09-15 11:00:00"
19200 -0.95165 0.25958 -0.83556 0.54939 -0.98963 -0.14366 "2023-09-15 11:20:00" "2023-09-15 11:10:00"
19200 -0.95165 0.25958 -0.83556 0.54939 -0.98733 -0.15868 "2023-09-15 11:20:00" "2023-09-15 11:20:00"
19800 -0.95873 0.17971 -0.85245 0.52281 -0.97605 -0.21755 "2023-09-15 11:30:00" "2023-09-15 11:00:00"
19800 -0.95873 0.17971 -0.85245 0.52281 -0.99017 -0.13986 "2023-09-15 11:30:00" "2023-09-15 11:10:00"
19800 -0.95873 0.17971 -0.85245 0.52281 -0.98658 -0.16329 "2023-09-15 11:30:00" "2023-09-15 11:20:00"
19800 -0.95873 0.17971 -0.85245 0.52281 -0.98976 -0.14270 "2023-09-15 11:30:00" "2023-09-15 11:30:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.97222 -0.23394 "2023-09-15 11:40:00" "2023-09-15 11:00:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.98949 -0.14453 "2023-09-15 11:40:00" "2023-09-15 11:10:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.98479 -0.17365 "2023-09-15 11:40:00" "2023-09-15 11:20:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.98967 -0.14334 "2023-09-15 11:40:00" "2023-09-15 11:30:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.99046 -0.13782 "2023-09-15 11:40:00" "2023-09-15 11:40:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.96333 -0.26803 "2023-09-15 11:50:00" "2023-09-15 11:00:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.98590 -0.16712 "2023-09-15 11:50:00" "2023-09-15 11:10:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.98007 -0.19847 "2023-09-15 11:50:00" "2023-09-15 11:20:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.98721 -0.15931 "2023-09-15 11:50:00" "2023-09-15 11:30:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.98897 -0.14801 "2023-09-15 11:50:00" "2023-09-15 11:40:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.99206 -0.12575 "2023-09-15 11:50:00" "2023-09-15 11:50:00"
21600 -0.90745 -0.15500 -0.88290 0.46955 -0.97994 -0.19903 "2023-09-15 12:00:00" "2023-09-15 11:10:00"
21600 -0.90745 -0.15500 -0.88290 0.46955 -0.97313 -0.23002 "2023-09-15 12:00:00" "2023-09-15 11:20:00"
