20230919
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.13647 -0.98995 -0.14874 -0.98888 -0.13222 -0.99091 "2023-09-19 11:00:00" "2023-09-19 11:00:00"
18600 -0.14541 -0.98849 -0.16720 -0.98592 -0.13222 -0.99091 "2023-09-19 11:10:00" "2023-09-19 11:00:00"
18600 -0.14541 -0.98849 -0.16720 -0.98592 -0.13563 -0.99012 "2023-09-19 11:10:00" "2023-09-19 11:10:00"
19200 -0.15270 -0.98731 -0.18991 -0.98180 -0.13222 -0.99091 "2023-09-19 11:20:00" "2023-09-19 11:00:00"
19200 -0.15270 -0.98731 -0.18991 -0.98180 -0.13563 -0.99012 "2023-09-19 11:20:00" "2023-09-19 11:10:00"
19200 -0.15270 -0.98731 -0.18991 -0.98180 -0.11827 -0.99201 "2023-09-19 11:20:00" "2023-09-19 11:20:00"
19800 -0.15429 -0.98696 -0.20689 -0.97837 -0.13222 -0.99091 "2023-09-19 11:30:00" "2023-09-19 11:00:00"
19800 -0.15429 -0.98696 -0.20689 -0.97837 -0.13563 -0.99012 "2023-09-19 11:30:00" "2023-09-19 11:10:00"
19800 -0.15429 -0.98696 -0.20689 -0.97837 -0.11827 -0.99201 "2023-09-19 11:30:00" "2023-09-19 11:20:00"
19800 -0.15429 -0.98696 -0.20689 -0.97837 -0.15981 -0.98669 "2023-09-19 11:30:00" "2023-09-19 11:30:00"
20400 -0.16914 -0.98442 -0.20939 -0.97783 -0.13222 -0.99091 "2023-09-19 11:40:00" "2023-09-19 11:00:00"
20400 -0.16914 -0.98442 -0.20939 -0.97783 -0.13563 -0.99012 "2023-09-19 11:40:00" "2023-09-19 11:10:00"
20400 -0.16914 -0.98442 -0.20939 -0.97783 -0.11827 -0.99201 "2023-09-19 11:40:00" "2023-09-19 11:20:00"
20400 -0.16914 -0.98442 -0.20939 -0.97783 -0.15981 -0.98669 "2023-09-19 11:40:00" "2023-09-19 11:30:00"
20400 -0.16914 -0.98442 -0.20939 -0.97783 -0.16152 -0.98631 "2023-09-19 11:40:00" "2023-09-19 11:40:00"
21000 -0.18300 -0.98188 -0.20701 -0.97834 -0.13222 -0.99091 "2023-09-19 11:50:00" "2023-09-19 11:00:00"
21000 -0.18300 -0.98188 -0.20701 -0.97834 -0.13563 -0.99012 "2023-09-19 11:50:00" "2023-09-19 11:10:00"
21000 -0.18300 -0.98188 -0.20701 -0.97834 -0.11827 -0.99201 "2023-09-19 11:50:00" "2023-09-19 11:20:00"
21000 -0.18300 -0.98188 -0.20701 -0.97834 -0.15981 -0.98669 "2023-09-19 11:50:00" "2023-09-19 11:30:00"
21000 -0.18300 -0.98188 -0.20701 -0.97834 -0.16152 -0.98631 "2023-09-19 11:50:00" "2023-09-19 11:40:00"
21000 -0.18300 -0.98188 -0.20701 -0.97834 -0.19413 -0.98046 "2023-09-19 11:50:00" "2023-09-19 11:50:00"
21600 -0.17860 -0.98225 -0.19692 -0.98042 -0.13563 -0.99012 "2023-09-19 12:00:00" "2023-09-19 11:10:00"
21600 -0.17860 -0.98225 -0.19692 -0.98042 -0.11827 -0.99201 "2023-09-19 12:00:00" "2023-09-19 11:20:00"
21600 -0.17860 -0.98225 -0.19692 -0.98042 -0.15981 -0.98669 "2023-09-19 12:00:00" "2023-09-19 11:30:00"
21600 -0.17860 -0.98225 -0.19692 -0.98042 -0.16152 -0.98631 "2023-09-19 12:00:00" "2023-09-19 11:40:00"
21600 -0.17860 -0.98225 -0.19692 -0.98042 -0.19413 -0.98046 "2023-09-19 12:00:00" "2023-09-19 11:50:00"
21600 -0.17860 -0.98225 -0.19692 -0.98042 -0.15107 -0.98726 "2023-09-19 12:00:00" "2023-09-19 12:00:00"
22200 -0.17237 -0.98331 -0.19381 -0.98104 -0.11827 -0.99201 "2023-09-19 12:10:00" "2023-09-19 11:20:00"
22200 -0.17237 -0.98331 -0.19381 -0.98104 -0.15981 -0.98669 "2023-09-19 12:10:00" "2023-09-19 11:30:00"
22200 -0.17237 -0.98331 -0.19381 -0.98104 -0.16152 -0.98631 "2023-09-19 12:10:00" "2023-09-19 11:40:00"
