20230928
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.50550 -0.86127 -0.37744 -0.92604 -0.52474 -0.85126 "2023-09-28 11:00:00" "2023-09-28 11:00:00"
18600 -0.51126 -0.85759 -0.40628 -0.91375 -0.52158 -0.85320 "2023-09-28 11:10:00" "2023-09-28 11:00:00"
18600 -0.51126 -0.85759 -0.40628 -0.91375 -0.54127 -0.84083 "2023-09-28 11:10:00" "2023-09-28 11:10:00"
19200 -0.51515 -0.85492 -0.43998 -0.89801 -0.52057 -0.85382 "2023-09-28 11:20:00" "2023-09-28 11:00:00"
19200 -0.51515 -0.85492 -0.43998 -0.89801 -0.55759 -0.83010 "2023-09-28 11:20:00" "2023-09-28 11:10:00"
19200 -0.51515 -0.85492 -0.43998 -0.89801 -0.54914 -0.83573 "2023-09-28 11:20:00" "2023-09-28 11:20:00"
19800 -0.53559 -0.84184 -0.48230 -0.87601 -0.52273 -0.85249 "2023-09-28 11:30:00" "2023-09-28 11:00:00"
19800 -0.53559 -0.84184 -0.48230 -0.87601 -0.57437 -0.81855 "2023-09-28 11:30:00" "2023-09-28 11:10:00"
19800 -0.53559 -0.84184 -0.48230 -0.87601 -0.55956 -0.82877 "2023-09-28 11:30:00" "2023-09-28 11:20:00"
19800 -0.53559 -0.84184 -0.48230 -0.87601 -0.56512 -0.82499 "2023-09-28 11:30:00" "2023-09-28 11:30:00"
20400 -0.56525 -0.82128 -0.51211 -0.85892 -0.53297 -0.84613 "2023-09-28 11:40:00" "2023-09-28 11:00:00"
20400 -0.56525 -0.82128 -0.51211 -0.85892 -0.59517 -0.80358 "2023-09-28 11:40:00" "2023-09-28 11:10:00"
20400 -0.56525 -0.82128 -0.51211 -0.85892 -0.57566 -0.81767 "2023-09-28 11:40:00" "2023-09-28 11:20:00"
20400 -0.56525 -0.82128 -0.51211 -0.85892 -0.58089 -0.81397 "2023-09-28 11:40:00" "2023-09-28 11:30:00"
20400 -0.56525 -0.82128 -0.51211 -0.85892 -0.57220 -0.82011 "2023-09-28 11:40:00" "2023-09-28 11:40:00"
21000 -0.59163 -0.80301 -0.52787 -0.84932 -0.53985 -0.84176 "2023-09-28 11:50:00" "2023-09-28 11:00:00"
21000 -0.59163 -0.80301 -0.52787 -0.84932 -0.60987 -0.79249 "2023-09-28 11:50:00" "2023-09-28 11:10:00"
21000 -0.59163 -0.80301 -0.52787 -0.84932 -0.58691 -0.80965 "2023-09-28 11:50:00" "2023-09-28 11:20:00"
21000 -0.59163 -0.80301 -0.52787 -0.84932 -0.59237 -0.80566 "2023-09-28 11:50:00" "2023-09-28 11:30:00"
21000 -0.59163 -0.80301 -0.52787 -0.84932 -0.57767 -0.81627 "2023-09-28 11:50:00" "2023-09-28 11:40:00"
21000 -0.59163 -0.80301 -0.52787 -0.84932 -0.57668 -0.81697 "2023-09-28 11:50:00" "2023-09-28 11:50:00"
21600 -0.61222 -0.78797 -0.55267 -0.83340 -0.61791 -0.78624 "2023-09-28 12:00:00" "2023-09-28 11:10:00"
21600 -0.61222 -0.78797 -0.55267 -0.83340 -0.59229 -0.80573 "2023-09-28 12:00:00" "2023-09-28 11:20:00"
21600 -0.61222 -0.78797 -0.55267 -0.83340 -0.59804 -0.80146 "2023-09-28 12:00:00" "2023-09-28 11:30:00"
21600 -0.61222 -0.78797 -0.55267 -0.83340 -0.57884 -0.81544 "2023-09-28 12:00:00" "2023-09-28 11:40:00"
21600 -0.61222 -0.78797 -0.55267 -0.83340 -0.57654 -0.81707 "2023-09-28 12:00:00" "2023-09-28 11:50:00"
21600 -0.61222 -0.78797 -0.55267 -0.83340 -0.59622 -0.80281 "2023-09-28 12:00:00" "2023-09-28 12:00:00"
22200 -0.62347 -0.77939 -0.56922 -0.82219 -0.59061 -0.80695 "2023-09-28 12:10:00" "2023-09-28 11:20:00"
