20230915
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.95376 0.28418 -0.75768 0.65263 -0.95598 0.29046 "2023-09-15 11:00:00" "2023-09-15 11:00:00"
18600 -0.94969 0.29350 -0.79628 0.60493 -0.95598 0.29046 "2023-09-15 11:10:00" "2023-09-15 11:00:00"
18600 -0.94969 0.29350 -0.79628 0.60493 -0.92210 0.38195 "2023-09-15 11:10:00" "2023-09-15 11:10:00"
19200 -0.95165 0.25958 -0.83556 0.54939 -0.95598 0.29046 "2023-09-15 11:20:00" "2023-09-15 11:00:00"
19200 -0.95165 0.25958 -0.83556 0.54939 -0.92210 0.38195 "2023-09-15 11:20:00" "2023-09-15 11:10:00"
19200 -0.95165 0.25958 -0.83556 0.54939 -0.96417 0.26197 "2023-09-15 11:20:00" "2023-09-15 11:20:00"
19800 -0.95873 0.17971 -0.85245 0.52281 -0.95598 0.29046 "2023-09-15 11:30:00" "2023-09-15 11:00:00"
19800 -0.95873 0.17971 -0.85245 0.52281 -0.92210 0.38195 "2023-09-15 11:30:00" "2023-09-15 11:10:00"
19800 -0.95873 0.17971 -0.85245 0.52281 -0.96417 0.26197 "2023-09-15 11:30:00" "2023-09-15 11:20:00"
19800 -0.95873 0.17971 -0.85245 0.52281 -0.94078 0.33685 "2023-09-15 11:30:00" "2023-09-15 11:30:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.95598 0.29046 "2023-09-15 11:40:00" "2023-09-15 11:00:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.92210 0.38195 "2023-09-15 11:40:00" "2023-09-15 11:10:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.96417 0.26197 "2023-09-15 11:40:00" "2023-09-15 11:20:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.94078 0.33685 "2023-09-15 11:40:00" "2023-09-15 11:30:00"
20400 -0.96190 0.08331 -0.87399 0.48595 -0.93081 0.36292 "2023-09-15 11:40:00" "2023-09-15 11:40:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.95598 0.29046 "2023-09-15 11:50:00" "2023-09-15 11:00:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.92210 0.38195 "2023-09-15 11:50:00" "2023-09-15 11:10:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.96417 0.26197 "2023-09-15 11:50:00" "2023-09-15 11:20:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.94078 0.33685 "2023-09-15 11:50:00" "2023-09-15 11:30:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.93081 0.36292 "2023-09-15 11:50:00" "2023-09-15 11:40:00"
21000 -0.96527 0.01231 -0.87720 0.48013 -0.97921 0.07121 "2023-09-15 11:50:00" "2023-09-15 11:50:00"
21600 -0.90745 -0.15500 -0.88290 0.46955 -0.92210 0.38195 "2023-09-15 12:00:00" "2023-09-15 11:10:00"
21600 -0.90745 -0.15500 -0.88290 0.46955 -0.96417 0.26197 "2023-09-15 12:00:00" "2023-09-15 11:20:00"
21600 -0.90745 -0.15500 -0.88290 0.46955 -0.94078 0.33685 "2023-09-15 12:00:00" "2023-09-15 11:30:00"
21600 -0.90745 -0.15500 -0.88290 0.46955 -0.93081 0.36292 "2023-09-15 12:00:00" "2023-09-15 11:40:00"
21600 -0.90745 -0.15500 -0.88290 0.46955 -0.97921 0.07121 "2023-09-15 12:00:00" "2023-09-15 11:50:00"
21600 -0.90745 -0.15500 -0.88290 0.46955 -0.99633 -0.06792 "2023-09-15 12:00:00" "2023-09-15 12:00:00"
22200 -0.80524 -0.35758 -0.89110 0.45381 -0.96417 0.26197 "2023-09-15 12:10:00" "2023-09-15 11:20:00"
22200 -0.80524 -0.35758 -0.89110 0.45381 -0.94078 0.33685 "2023-09-15 12:10:00" "2023-09-15 11:30:00"
22200 -0.80524 -0.35758 -0.89110 0.45381 -0.93081 0.36292 "2023-09-15 12:10:00" "2023-09-15 11:40:00"
22200 -0.80524 -0.35758 -0.89110 0.45381 -0.97921 0.07121 "2023-09-15 12:10:00" "2023-09-15 11:50:00"
22200 -0.80524 -0.35758 -0.89110 0.45381 -0.99633 -0.06792 "2023-09-15 12:10:00" "2023-09-15 12:00:00"
22200 -0.80524 -0.35758 -0.89110 0.45381 -0.95196 -0.28029 "2023-09-15 12:10:00" "2023-09-15 12:10:00"
22800 -0.69581 -0.50146 -0.89056 0.45487 -0.94078 0.33685 "2023-09-15 12:20:00" "2023-09-15 11:30:00"
22800 -0.69581 -0.50146 -0.89056 0.45487 -0.93081 0.36292 "2023-09-15 12:20:00" "2023-09-15 11:40:00"
22800 -0.69581 -0.50146 -0.89056 0.45487 -0.97921 0.07121 "2023-09-15 12:20:00" "2023-09-15 11:50:00"
22800 -0.69581 -0.50146 -0.89056 0.45487 -0.99633 -0.06792 "2023-09-15 12:20:00" "2023-09-15 12:00:00"
22800 -0.69581 -0.50146 -0.89056 0.45487 -0.95196 -0.28029 "2023-09-15 12:20:00" "2023-09-15 12:10:00"
22800 -0.69581 -0.50146 -0.89056 0.45487 -0.98210 -0.15742 "2023-09-15 12:20:00" "2023-09-15 12:20:00"
23400 -0.52618 -0.63590 -0.90697 0.42119 -0.93081 0.36292 "2023-09-15 12:30:00" "2023-09-15 11:40:00"
23400 -0.52618 -0.63590 -0.90697 0.42119 -0.97921 0.07121 "2023-09-15 12:30:00" "2023-09-15 11:50:00"
23400 -0.52618 -0.63590 -0.90697 0.42119 -0.99633 -0.06792 "2023-09-15 12:30:00" "2023-09-15 12:00:00"
23400 -0.52618 -0.63590 -0.90697 0.42119 -0.95196 -0.28029 "2023-09-15 12:30:00" "2023-09-15 12:10:00"
23400 -0.52618 -0.63590 -0.90697 0.42119 -0.98210 -0.15742 "2023-09-15 12:30:00" "2023-09-15 12:20:00"
23400 -0.52618 -0.63590 -0.90697 0.42119 -0.87902 -0.32507 "2023-09-15 12:30:00" "2023-09-15 12:30:00"
24000 -0.45446 -0.68689 -0.92352 0.38356 -0.97921 0.07121 "2023-09-15 12:40:00" "2023-09-15 11:50:00"
24000 -0.45446 -0.68689 -0.92352 0.38356 -0.99633 -0.06792 "2023-09-15 12:40:00" "2023-09-15 12:00:00"
24000 -0.45446 -0.68689 -0.92352 0.38356 -0.95196 -0.28029 "2023-09-15 12:40:00" "2023-09-15 12:10:00"
24000 -0.45446 -0.68689 -0.92352 0.38356 -0.98210 -0.15742 "2023-09-15 12:40:00" "2023-09-15 12:20:00"
24000 -0.45446 -0.68689 -0.92352 0.38356 -0.87902 -0.32507 "2023-09-15 12:40:00" "2023-09-15 12:30:00"
24000 -0.45446 -0.68689 -0.92352 0.38356 -0.30459 -0.93999 "2023-09-15 12:40:00" "2023-09-15 12:40:00"
24600 -0.33913 -0.71215 -0.96047 0.27838 -0.99633 -0.06792 "2023-09-15 12:50:00" "2023-09-15 12:00:00"
24600 -0.33913 -0.71215 -0.96047 0.27838 -0.95196 -0.28029 "2023-09-15 12:50:00" "2023-09-15 12:10:00"
24600 -0.33913 -0.71215 -0.96047 0.27838 -0.98210 -0.15742 "2023-09-15 12:50:00" "2023-09-15 12:20:00"
24600 -0.33913 -0.71215 -0.96047 0.27838 -0.87902 -0.32507 "2023-09-15 12:50:00" "2023-09-15 12:30:00"
24600 -0.33913 -0.71215 -0.96047 0.27838 -0.30459 -0.93999 "2023-09-15 12:50:00" "2023-09-15 12:40:00"
24600 -0.33913 -0.71215 -0.96047 0.27838 -0.40896 -0.87083 "2023-09-15 12:50:00" "2023-09-15 12:50:00"
25200 -0.29431 -0.73821 -0.98533 0.17064 -0.95196 -0.28029 "2023-09-15 13:00:00" "2023-09-15 12:10:00"
25200 -0.29431 -0.73821 -0.98533 0.17064 -0.98210 -0.15742 "2023-09-15 13:00:00" "2023-09-15 12:20:00"
25200 -0.29431 -0.73821 -0.98533 0.17064 -0.87902 -0.32507 "2023-09-15 13:00:00" "2023-09-15 12:30:00"
25200 -0.29431 -0.73821 -0.98533 0.17064 -0.30459 -0.93999 "2023-09-15 13:00:00" "2023-09-15 12:40:00"
25200 -0.29431 -0.73821 -0.98533 0.17064 -0.40896 -0.87083 "2023-09-15 13:00:00" "2023-09-15 12:50:00"
25200 -0.29431 -0.73821 -0.98533 0.17064 -0.04780 -0.96595 "2023-09-15 13:00:00" "2023-09-15 13:00:00"
25800 -0.28672 -0.65217 -0.99570 0.09262 -0.98210 -0.15742 "2023-09-15 13:10:00" "2023-09-15 12:20:00"
25800 -0.28672 -0.65217 -0.99570 0.09262 -0.87902 -0.32507 "2023-09-15 13:10:00" "2023-09-15 12:30:00"
25800 -0.28672 -0.65217 -0.99570 0.09262 -0.30459 -0.93999 "2023-09-15 13:10:00" "2023-09-15 12:40:00"
25800 -0.28672 -0.65217 -0.99570 0.09262 -0.40896 -0.87083 "2023-09-15 13:10:00" "2023-09-15 12:50:00"
25800 -0.28672 -0.65217 -0.99570 0.09262 -0.04780 -0.96595 "2023-09-15 13:10:00" "2023-09-15 13:00:00"
25800 -0.28672 -0.65217 -0.99570 0.09262 -0.16363 -0.84239 "2023-09-15 13:10:00" "2023-09-15 13:10:00"
26400 -0.28152 -0.60879 -0.99927 0.03810 -0.87902 -0.32507 "2023-09-15 13:20:00" "2023-09-15 12:30:00"
26400 -0.28152 -0.60879 -0.99927 0.03810 -0.30459 -0.93999 "2023-09-15 13:20:00" "2023-09-15 12:40:00"
26400 -0.28152 -0.60879 -0.99927 0.03810 -0.40896 -0.87083 "2023-09-15 13:20:00" "2023-09-15 12:50:00"
26400 -0.28152 -0.60879 -0.99927 0.03810 -0.04780 -0.96595 "2023-09-15 13:20:00" "2023-09-15 13:00:00"
26400 -0.28152 -0.60879 -0.99927 0.03810 -0.16363 -0.84239 "2023-09-15 13:20:00" "2023-09-15 13:10:00"
26400 -0.28152 -0.60879 -0.99927 0.03810 -0.60401 -0.25712 "2023-09-15 13:20:00" "2023-09-15 13:20:00"
27000 -0.23732 -0.58758 -0.99993 0.01169 -0.30459 -0.93999 "2023-09-15 13:30:00" "2023-09-15 12:40:00"
27000 -0.23732 -0.58758 -0.99993 0.01169 -0.40896 -0.87083 "2023-09-15 13:30:00" "2023-09-15 12:50:00"
27000 -0.23732 -0.58758 -0.99993 0.01169 -0.04780 -0.96595 "2023-09-15 13:30:00" "2023-09-15 13:00:00"
27000 -0.23732 -0.58758 -0.99993 0.01169 -0.16363 -0.84239 "2023-09-15 13:30:00" "2023-09-15 13:10:00"
27000 -0.23732 -0.58758 -0.99993 0.01169 -0.60401 -0.25712 "2023-09-15 13:30:00" "2023-09-15 13:20:00"
27000 -0.23732 -0.58758 -0.99993 0.01169 -0.22841 -0.58851 "2023-09-15 13:30:00" "2023-09-15 13:30:00"
