20230925
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.58906 0.59144 -0.71178 0.70240 -0.34233 0.93957 "2023-09-25 11:00:00" "2023-09-25 11:00:00"
18600 0.40281 0.76261 -0.75944 0.65058 -0.35899 0.93330 "2023-09-25 11:10:00" "2023-09-25 11:00:00"
18600 0.40281 0.76261 -0.75944 0.65058 -0.34175 0.93977 "2023-09-25 11:10:00" "2023-09-25 11:10:00"
19200 0.19815 0.90539 -0.78097 0.62457 -0.38699 0.92205 "2023-09-25 11:20:00" "2023-09-25 11:00:00"
19200 0.19815 0.90539 -0.78097 0.62457 -0.36340 0.93162 "2023-09-25 11:20:00" "2023-09-25 11:10:00"
19200 0.19815 0.90539 -0.78097 0.62457 -0.33394 0.94260 "2023-09-25 11:20:00" "2023-09-25 11:20:00"
19800 0.02454 0.94457 -0.79377 0.60822 -0.41105 0.91156 "2023-09-25 11:30:00" "2023-09-25 11:00:00"
19800 0.02454 0.94457 -0.79377 0.60822 -0.38403 0.92327 "2023-09-25 11:30:00" "2023-09-25 11:10:00"
19800 0.02454 0.94457 -0.79377 0.60822 -0.34036 0.94028 "2023-09-25 11:30:00" "2023-09-25 11:20:00"
19800 0.02454 0.94457 -0.79377 0.60822 -0.33992 0.94044 "2023-09-25 11:30:00" "2023-09-25 11:30:00"
20400 -0.11219 0.95599 -0.79933 0.60090 -0.44152 0.89719 "2023-09-25 11:40:00" "2023-09-25 11:00:00"
20400 -0.11219 0.95599 -0.79933 0.60090 -0.41294 0.91071 "2023-09-25 11:40:00" "2023-09-25 11:10:00"
20400 -0.11219 0.95599 -0.79933 0.60090 -0.35913 0.93327 "2023-09-25 11:40:00" "2023-09-25 11:20:00"
20400 -0.11219 0.95599 -0.79933 0.60090 -0.35912 0.93326 "2023-09-25 11:40:00" "2023-09-25 11:30:00"
20400 -0.11219 0.95599 -0.79933 0.60090 -0.33972 0.94052 "2023-09-25 11:40:00" "2023-09-25 11:40:00"
21000 -0.22622 0.95372 -0.80477 0.59358 -0.45982 0.88801 "2023-09-25 11:50:00" "2023-09-25 11:00:00"
