20230905
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.48025 -0.86802 -0.22565 -0.97421 -0.36779 -0.92364 "2023-09-05 11:00:00" "2023-09-05 11:00:00"
18600 -0.49502 -0.85980 -0.22344 -0.97472 -0.36779 -0.92364 "2023-09-05 11:10:00" "2023-09-05 11:00:00"
18600 -0.49502 -0.85980 -0.22344 -0.97472 -0.39495 -0.91287 "2023-09-05 11:10:00" "2023-09-05 11:10:00"
19200 -0.52207 -0.84335 -0.22145 -0.97517 -0.36779 -0.92364 "2023-09-05 11:20:00" "2023-09-05 11:00:00"
19200 -0.52207 -0.84335 -0.22145 -0.97517 -0.39495 -0.91287 "2023-09-05 11:20:00" "2023-09-05 11:10:00"
19200 -0.52207 -0.84335 -0.22145 -0.97517 -0.59298 -0.80430 "2023-09-05 11:20:00" "2023-09-05 11:20:00"
19800 -0.56949 -0.81595 -0.20526 -0.97871 -0.36779 -0.92364 "2023-09-05 11:30:00" "2023-09-05 11:00:00"
19800 -0.56949 -0.81595 -0.20526 -0.97871 -0.39495 -0.91287 "2023-09-05 11:30:00" "2023-09-05 11:10:00"
19800 -0.56949 -0.81595 -0.20526 -0.97871 -0.59298 -0.80430 "2023-09-05 11:30:00" "2023-09-05 11:20:00"
19800 -0.56949 -0.81595 -0.20526 -0.97871 -0.58931 -0.80516 "2023-09-05 11:30:00" "2023-09-05 11:30:00"
20400 -0.58707 -0.80611 -0.19175 -0.98144 -0.36779 -0.92364 "2023-09-05 11:40:00" "2023-09-05 11:00:00"
20400 -0.58707 -0.80611 -0.19175 -0.98144 -0.39495 -0.91287 "2023-09-05 11:40:00" "2023-09-05 11:10:00"
20400 -0.58707 -0.80611 -0.19175 -0.98144 -0.59298 -0.80430 "2023-09-05 11:40:00" "2023-09-05 11:20:00"
20400 -0.58707 -0.80611 -0.19175 -0.98144 -0.58931 -0.80516 "2023-09-05 11:40:00" "2023-09-05 11:30:00"
