20230902
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.20605 -0.97692 -0.38079 -0.92466 -0.22893 -0.97344 "2023-09-02 11:00:00" "2023-09-02 11:00:00"
18600 -0.20590 -0.97691 -0.34316 -0.93928 -0.22256 -0.97491 "2023-09-02 11:10:00" "2023-09-02 11:00:00"
18600 -0.20590 -0.97691 -0.34316 -0.93928 -0.21762 -0.97603 "2023-09-02 11:10:00" "2023-09-02 11:10:00"
19200 -0.21012 -0.97598 -0.31229 -0.94999 -0.21117 -0.97744 "2023-09-02 11:20:00" "2023-09-02 11:00:00"
19200 -0.21012 -0.97598 -0.31229 -0.94999 -0.20418 -0.97892 "2023-09-02 11:20:00" "2023-09-02 11:10:00"
19200 -0.21012 -0.97598 -0.31229 -0.94999 -0.20526 -0.97870 "2023-09-02 11:20:00" "2023-09-02 11:20:00"
19800 -0.21594 -0.97491 -0.29659 -0.95500 -0.20219 -0.97934 "2023-09-02 11:30:00" "2023-09-02 11:00:00"
19800 -0.21594 -0.97491 -0.29659 -0.95500 -0.19276 -0.98124 "2023-09-02 11:30:00" "2023-09-02 11:10:00"
19800 -0.21594 -0.97491 -0.29659 -0.95500 -0.19579 -0.98064 "2023-09-02 11:30:00" "2023-09-02 11:20:00"
19800 -0.21594 -0.97491 -0.29659 -0.95500 -0.20576 -0.97860 "2023-09-02 11:30:00" "2023-09-02 11:30:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.19550 -0.98070 "2023-09-02 11:40:00" "2023-09-02 11:00:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.18401 -0.98292 "2023-09-02 11:40:00" "2023-09-02 11:10:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.18819 -0.98213 "2023-09-02 11:40:00" "2023-09-02 11:20:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.20394 -0.97898 "2023-09-02 11:40:00" "2023-09-02 11:30:00"
20400 -0.21226 -0.97574 -0.29302 -0.95611 -0.18603 -0.98254 "2023-09-02 11:40:00" "2023-09-02 11:40:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.19010 -0.98176 "2023-09-02 11:50:00" "2023-09-02 11:00:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.17686 -0.98423 "2023-09-02 11:50:00" "2023-09-02 11:10:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.18208 -0.98328 "2023-09-02 11:50:00" "2023-09-02 11:20:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.20288 -0.97920 "2023-09-02 11:50:00" "2023-09-02 11:30:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.17351 -0.98483 "2023-09-02 11:50:00" "2023-09-02 11:40:00"
21000 -0.20375 -0.97736 -0.27351 -0.96187 -0.18953 -0.98188 "2023-09-02 11:50:00" "2023-09-02 11:50:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.16985 -0.98547 "2023-09-02 12:00:00" "2023-09-02 11:10:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.17598 -0.98439 "2023-09-02 12:00:00" "2023-09-02 11:20:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.20101 -0.97959 "2023-09-02 12:00:00" "2023-09-02 11:30:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.16053 -0.98702 "2023-09-02 12:00:00" "2023-09-02 11:40:00"
21600 -0.19353 -0.97860 -0.25578 -0.96673 -0.18481 -0.98277 "2023-09-02 12:00:00" "2023-09-02 11:50:00"
