20230927
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.22041 -0.97306 0.10853 -0.99409 -0.18508 -0.98272 "2023-09-27 11:00:00" "2023-09-27 11:00:00"
18600 -0.23456 -0.97092 0.11876 -0.99292 -0.17769 -0.98409 "2023-09-27 11:10:00" "2023-09-27 11:00:00"
18600 -0.23456 -0.97092 0.11876 -0.99292 -0.20115 -0.97956 "2023-09-27 11:10:00" "2023-09-27 11:10:00"
19200 -0.22355 -0.97312 0.12192 -0.99254 -0.17898 -0.98385 "2023-09-27 11:20:00" "2023-09-27 11:00:00"
19200 -0.22355 -0.97312 0.12192 -0.99254 -0.21240 -0.97718 "2023-09-27 11:20:00" "2023-09-27 11:10:00"
19200 -0.22355 -0.97312 0.12192 -0.99254 -0.20856 -0.97801 "2023-09-27 11:20:00" "2023-09-27 11:20:00"
19800 -0.21110 -0.97556 0.11901 -0.99289 -0.17617 -0.98436 "2023-09-27 11:30:00" "2023-09-27 11:00:00"
19800 -0.21110 -0.97556 0.11901 -0.99289 -0.21755 -0.97605 "2023-09-27 11:30:00" "2023-09-27 11:10:00"
19800 -0.21110 -0.97556 0.11901 -0.99289 -0.20981 -0.97774 "2023-09-27 11:30:00" "2023-09-27 11:20:00"
19800 -0.21110 -0.97556 0.11901 -0.99289 -0.21588 -0.97642 "2023-09-27 11:30:00" "2023-09-27 11:30:00"
20400 -0.20328 -0.97752 0.12367 -0.99232 -0.17086 -0.98529 "2023-09-27 11:40:00" "2023-09-27 11:00:00"
20400 -0.20328 -0.97752 0.12367 -0.99232 -0.21874 -0.97578 "2023-09-27 11:40:00" "2023-09-27 11:10:00"
20400 -0.20328 -0.97752 0.12367 -0.99232 -0.20843 -0.97804 "2023-09-27 11:40:00" "2023-09-27 11:20:00"
20400 -0.20328 -0.97752 0.12367 -0.99232 -0.21934 -0.97565 "2023-09-27 11:40:00" "2023-09-27 11:30:00"
20400 -0.20328 -0.97752 0.12367 -0.99232 -0.22847 -0.97355 "2023-09-27 11:40:00" "2023-09-27 11:40:00"
21000 -0.20353 -0.97733 0.13047 -0.99145 -0.16273 -0.98667 "2023-09-27 11:50:00" "2023-09-27 11:00:00"
21000 -0.20353 -0.97733 0.13047 -0.99145 -0.21684 -0.97621 "2023-09-27 11:50:00" "2023-09-27 11:10:00"
21000 -0.20353 -0.97733 0.13047 -0.99145 -0.20455 -0.97886 "2023-09-27 11:50:00" "2023-09-27 11:20:00"
21000 -0.20353 -0.97733 0.13047 -0.99145 -0.21952 -0.97561 "2023-09-27 11:50:00" "2023-09-27 11:30:00"
21000 -0.20353 -0.97733 0.13047 -0.99145 -0.23727 -0.97144 "2023-09-27 11:50:00" "2023-09-27 11:40:00"
21000 -0.20353 -0.97733 0.13047 -0.99145 -0.23753 -0.97138 "2023-09-27 11:50:00" "2023-09-27 11:50:00"
21600 -0.20744 -0.97632 0.12516 -0.99214 -0.21578 -0.97644 "2023-09-27 12:00:00" "2023-09-27 11:10:00"
21600 -0.20744 -0.97632 0.12516 -0.99214 -0.20207 -0.97937 "2023-09-27 12:00:00" "2023-09-27 11:20:00"
21600 -0.20744 -0.97632 0.12516 -0.99214 -0.22000 -0.97550 "2023-09-27 12:00:00" "2023-09-27 11:30:00"
21600 -0.20744 -0.97632 0.12516 -0.99214 -0.24474 -0.96959 "2023-09-27 12:00:00" "2023-09-27 11:40:00"
21600 -0.20744 -0.97632 0.12516 -0.99214 -0.24349 -0.96990 "2023-09-27 12:00:00" "2023-09-27 11:50:00"
21600 -0.20744 -0.97632 0.12516 -0.99214 -0.24188 -0.97031 "2023-09-27 12:00:00" "2023-09-27 12:00:00"
22200 -0.21896 -0.97338 0.11016 -0.99391 -0.19587 -0.98062 "2023-09-27 12:10:00" "2023-09-27 11:20:00"
22200 -0.21896 -0.97338 0.11016 -0.99391 -0.21656 -0.97626 "2023-09-27 12:10:00" "2023-09-27 11:30:00"
22200 -0.21896 -0.97338 0.11016 -0.99391 -0.24687 -0.96905 "2023-09-27 12:10:00" "2023-09-27 11:40:00"
22200 -0.21896 -0.97338 0.11016 -0.99391 -0.24498 -0.96953 "2023-09-27 12:10:00" "2023-09-27 11:50:00"
22200 -0.21896 -0.97338 0.11016 -0.99391 -0.24185 -0.97031 "2023-09-27 12:10:00" "2023-09-27 12:00:00"
22200 -0.21896 -0.97338 0.11016 -0.99391 -0.24451 -0.96964 "2023-09-27 12:10:00" "2023-09-27 12:10:00"
22800 -0.24557 -0.96678 0.10637 -0.99433 -0.20216 -0.97934 "2023-09-27 12:20:00" "2023-09-27 11:30:00"
22800 -0.24557 -0.96678 0.10637 -0.99433 -0.23760 -0.97136 "2023-09-27 12:20:00" "2023-09-27 11:40:00"
22800 -0.24557 -0.96678 0.10637 -0.99433 -0.23552 -0.97187 "2023-09-27 12:20:00" "2023-09-27 11:50:00"
22800 -0.24557 -0.96678 0.10637 -0.99433 -0.23088 -0.97298 "2023-09-27 12:20:00" "2023-09-27 12:00:00"
22800 -0.24557 -0.96678 0.10637 -0.99433 -0.23218 -0.97267 "2023-09-27 12:20:00" "2023-09-27 12:10:00"
22800 -0.24557 -0.96678 0.10637 -0.99433 -0.25543 -0.96682 "2023-09-27 12:20:00" "2023-09-27 12:20:00"
23400 -0.27390 -0.95970 0.09536 -0.99544 -0.22621 -0.97407 "2023-09-27 12:30:00" "2023-09-27 11:40:00"
23400 -0.27390 -0.95970 0.09536 -0.99544 -0.22443 -0.97448 "2023-09-27 12:30:00" "2023-09-27 11:50:00"
23400 -0.27390 -0.95970 0.09536 -0.99544 -0.21859 -0.97580 "2023-09-27 12:30:00" "2023-09-27 12:00:00"
23400 -0.27390 -0.95970 0.09536 -0.99544 -0.21826 -0.97588 "2023-09-27 12:30:00" "2023-09-27 12:10:00"
23400 -0.27390 -0.95970 0.09536 -0.99544 -0.26011 -0.96558 "2023-09-27 12:30:00" "2023-09-27 12:20:00"
23400 -0.27390 -0.95970 0.09536 -0.99544 -0.26578 -0.96403 "2023-09-27 12:30:00" "2023-09-27 12:30:00"
24000 -0.29148 -0.95461 0.09231 -0.99573 -0.20416 -0.97890 "2023-09-27 12:40:00" "2023-09-27 11:50:00"
24000 -0.29148 -0.95461 0.09231 -0.99573 -0.19677 -0.98041 "2023-09-27 12:40:00" "2023-09-27 12:00:00"
