20230901
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
19800 27.90040 48.31359 30.27500 "2023-09-01 23:30:00" "2023-09-01 23:30:00"
20400 20.03324 49.57058 30.27500 "2023-09-01 23:40:00" "2023-09-01 23:30:00"
20400 20.03324 49.57058 18.88750 "2023-09-01 23:40:00" "2023-09-01 23:40:00"
20400 20.03324 49.57058 30.27500 "2023-09-01 23:40:00" "2023-09-01 23:30:00"
20400 20.03324 49.57058 18.88750 "2023-09-01 23:40:00" "2023-09-01 23:40:00"
21000 17.47728 50.11515 30.27500 "2023-09-01 23:50:00" "2023-09-01 23:30:00"
21000 17.47728 50.11515 18.88750 "2023-09-01 23:50:00" "2023-09-01 23:40:00"
21000 17.47728 50.11515 6.25714 "2023-09-01 23:50:00" "2023-09-01 23:50:00"
21000 17.47728 50.11515 30.27500 "2023-09-01 23:50:00" "2023-09-01 23:30:00"
21000 17.47728 50.11515 18.88750 "2023-09-01 23:50:00" "2023-09-01 23:40:00"
21000 17.47728 50.11515 6.25714 "2023-09-01 23:50:00" "2023-09-01 23:50:00"
21000 17.47728 50.11515 30.27500 "2023-09-01 23:50:00" "2023-09-01 23:30:00"
21000 17.47728 50.11515 18.88750 "2023-09-01 23:50:00" "2023-09-01 23:40:00"
21000 17.47728 50.11515 6.25714 "2023-09-01 23:50:00" "2023-09-01 23:50:00"
21600 21.12214 54.21333 30.27500 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 21.12214 54.21333 18.88750 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 21.12214 54.21333 6.25714 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 21.12214 54.21333 27.81429 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
21600 21.12214 54.21333 30.27500 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 21.12214 54.21333 18.88750 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 21.12214 54.21333 6.25714 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 21.12214 54.21333 27.81429 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
21600 21.12214 54.21333 30.27500 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 21.12214 54.21333 18.88750 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 21.12214 54.21333 6.25714 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 21.12214 54.21333 27.81429 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
21600 21.12214 54.21333 30.27500 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 21.12214 54.21333 18.88750 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 21.12214 54.21333 6.25714 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 21.12214 54.21333 27.81429 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
22200 24.36237 57.46871 30.27500 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 24.36237 57.46871 18.88750 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 24.36237 57.46871 6.25714 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 24.36237 57.46871 27.81429 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 24.36237 57.46871 33.22500 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22200 24.36237 57.46871 30.27500 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 24.36237 57.46871 18.88750 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 24.36237 57.46871 6.25714 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 24.36237 57.46871 27.81429 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 24.36237 57.46871 33.22500 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22200 24.36237 57.46871 30.27500 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 24.36237 57.46871 18.88750 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 24.36237 57.46871 6.25714 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 24.36237 57.46871 27.81429 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 24.36237 57.46871 33.22500 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22200 24.36237 57.46871 30.27500 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 24.36237 57.46871 18.88750 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 24.36237 57.46871 6.25714 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 24.36237 57.46871 27.81429 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 24.36237 57.46871 33.22500 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22200 24.36237 57.46871 30.27500 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 24.36237 57.46871 18.88750 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 24.36237 57.46871 6.25714 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 24.36237 57.46871 27.81429 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 24.36237 57.46871 33.22500 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22800 28.36895 57.57117 30.27500 "2023-09-02 00:20:00" "2023-09-01 23:30:00"
22800 28.36895 57.57117 18.88750 "2023-09-02 00:20:00" "2023-09-01 23:40:00"
22800 28.36895 57.57117 6.25714 "2023-09-02 00:20:00" "2023-09-01 23:50:00"
22800 28.36895 57.57117 27.81429 "2023-09-02 00:20:00" "2023-09-02 00:00:00"
22800 28.36895 57.57117 33.22500 "2023-09-02 00:20:00" "2023-09-02 00:10:00"
22800 28.36895 57.57117 42.55714 "2023-09-02 00:20:00" "2023-09-02 00:20:00"
22800 28.36895 57.57117 30.27500 "2023-09-02 00:20:00" "2023-09-01 23:30:00"
22800 28.36895 57.57117 18.88750 "2023-09-02 00:20:00" "2023-09-01 23:40:00"
22800 28.36895 57.57117 6.25714 "2023-09-02 00:20:00" "2023-09-01 23:50:00"
22800 28.36895 57.57117 27.81429 "2023-09-02 00:20:00" "2023-09-02 00:00:00"
22800 28.36895 57.57117 33.22500 "2023-09-02 00:20:00" "2023-09-02 00:10:00"
22800 28.36895 57.57117 42.55714 "2023-09-02 00:20:00" "2023-09-02 00:20:00"
