20230918
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 47.87741 60.23715 46.53379 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 48.86379 61.69991 47.17267 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 48.86379 61.69991 46.38771 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 50.06278 62.23170 48.88952 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 50.06278 62.23170 47.92655 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 50.06278 62.23170 48.69731 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 47.56263 62.38827 47.43211 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 47.56263 62.38827 46.27639 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 47.56263 62.38827 47.63678 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 47.56263 62.38827 46.97039 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 44.82305 62.77262 48.70537 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 44.82305 62.77262 47.39319 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 44.82305 62.77262 49.18969 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 44.82305 62.77262 48.77731 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 44.82305 62.77262 46.05999 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 43.03277 63.30482 49.91656 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 43.03277 63.30482 48.55451 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
23400 43.03277 63.30482 50.72426 "2023-09-19 00:30:00" "2023-09-19 00:00:00"
23400 43.03277 63.30482 50.35136 "2023-09-19 00:30:00" "2023-09-19 00:10:00"
23400 43.03277 63.30482 45.62960 "2023-09-19 00:30:00" "2023-09-19 00:20:00"
23400 43.03277 63.30482 43.51161 "2023-09-19 00:30:00" "2023-09-19 00:30:00"
24000 41.53399 64.26704 49.16595 "2023-09-19 00:40:00" "2023-09-18 23:50:00"
24000 41.53399 64.26704 51.62209 "2023-09-19 00:40:00" "2023-09-19 00:00:00"
24000 41.53399 64.26704 51.34254 "2023-09-19 00:40:00" "2023-09-19 00:10:00"
24000 41.53399 64.26704 45.10880 "2023-09-19 00:40:00" "2023-09-19 00:20:00"
24000 41.53399 64.26704 42.40924 "2023-09-19 00:40:00" "2023-09-19 00:30:00"
24000 41.53399 64.26704 40.72946 "2023-09-19 00:40:00" "2023-09-19 00:40:00"
